"target","output","question"
"Jeff","Answer: Answer:  Jeff Okay, let's see. I need to figure out who Fred","Who did Fred give the football to? "
"Bill","Answer: Bill Question: What is the name of the liquor made in the Cape Colony?","Who did Mary give the milk to? "
"Jeff","Answer: Jeff  Okay, let's see. I need to figure out who Fred gave the milk","Who did Fred give the milk to? "
"milk","What did Fred do with it?  Okay, let's try to figure out what Mary gave to Fred","What did Mary give to Fred? "
"Fred","Answer: Fred Okay, let's try to figure out who received the milk based on the","Who received the milk? "
"apple","Answer: The apple  Question: What was the name of the political party that Papineau was","What did Mary give to Jeff? "
"apple","Options: A) A letter B) A book C) A gift D) A note  Answer","What did Mary give to Jeff? "
"apple","Choices: A. An apple B. A book C. A pen D.","What did Fred give to Bill? "
"Jeff","Answer: Fred Okay, let's try to figure out who gave the milk to Fred based","Who gave the milk to Fred? "
"Fred","Answer: Mary Okay, let's try to figure out who gave the apple to Mary based","Who gave the apple to Mary? "
"Jeff","Answer: Jeff Okay, let's try to figure out who received the football based on the","Who received the football? "
"Jeff","Answer: Answer:  Fred Okay, let's try to figure out who Mary gave the football","Who did Mary give the football to? "
"milk","What is the significance of this? What is the significance of the mention of the ""clay feet","What did Mary give to Bill? "
"Bill","Okay, let's try to figure out who Mary gave the milk to. First, I need","Who did Mary give the milk to? "
"milk","What was the significance of this action?  What was the significance of the fence?  What","What did Mary give to Bill? "
"apple","Answer: The apple. Okay, let's try to figure out what the answer is. So","What did Fred give to Mary? "
"Mary","Mary Answer: Mary Okay, let's see. I need to figure out who received the","Who received the football? "
"apple","Answer:   Okay, let's try to figure out what Fred gave to Bill based on the","What did Fred give to Bill? "
"Jeff","Answer: Jeff Okay, let's see. I need to figure out who received the apple","Who received the apple? "
"Bill","(Answer with the name of the person, not the title.)  The answer is:   Okay","Who did Mary give the football to? "
"Fred","The answer is Fred. Answer: Fred Okay, let's see. I need to figure out","Who gave the milk to Jeff? "
"Mary","Answer: Mary Okay, let's try to figure out who received the milk based on the","Who received the milk? "
"Mary","Answer: Mary Okay, let's try to figure out who gave the milk based on the","Who gave the milk? "
"milk","Choices: A. A book B. A dress C. A horse D.","What did Bill give to Mary? "
"milk","Options: A) A letter B) A book C) A milk D)","What did Jeff give to Bill? "
"football","What is the significance of this action in the context of the passage?   Answer: Jeff gave the","What did Jeff give to Fred? "
"Mary","Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer","Who gave the football? "
"Mary","Mary handed the apple to Bill.   Answer: Mary Answer: Mary Answer: Mary","Who gave the apple to Bill? "
"Fred","Answer: Fred  Okay, let's see. I need to figure out who received the apple","Who received the apple? "
"Mary","(Answer with the name of the person, not the animal.)  The answer is Mary Mundy","Who gave the milk to Bill? "
"milk","Answer: Mary passed the milk to Jeff. Okay, let me try to figure out what the","What did Mary give to Jeff? "
"Mary","Answer: Answer: Mary Okay, let's try to figure out who gave the milk based","Who gave the milk? "
"Fred","Answer: Mary Okay, let's try to figure out who gave the apple to Mary based","Who gave the apple to Mary? "
"football","What is the significance of this?  Okay, let's see. The user is asking about what Bill","What did Bill give to Mary? "
"apple","Answer: Fred gave the apple to Mary. Okay, let's try to figure out what the","What did Fred give to Mary? "
"apple","Answer: Fred gave the apple to Bill. Okay, let's see. The user is asking","What did Fred give to Bill? "
