"target","output","question"
"kitchen","Answer: In the football stadium.  Question: Where is the football? Answer: In the football stadium","Where is the football? "
"kitchen","Answer: In the kitchen. Question: Where is the apple? Answer: In the kitchen. Question","Where is the apple? "
"bedroom","Answer: In the bottle. Question: Where is the bottle? Answer: In the cupboard. Question","Where is the milk? "
"bathroom","Answer: In the garden. Question: Where is the garden? Answer: In the house. Question","Where is the apple? "
"bedroom","Answer: It is in the box. Question: Where is the football? Answer: It is in","Where is the football? "
"office","(0.1)  Answer: In the garden.  Question: What is the name of the dog","Where is the apple? "
"office","Answer: In the garden. Question: Where is the garden? Answer: In front of my house","Where is the apple? "
"hallway","Answer: In the garden. Question: Where is the garden? Answer: At the end of the","Where is the apple? "
"hallway","Answer: It is in the box. Question: Where is the box? Answer: It is on","Where is the apple? "
"office","(line 1) Answer: In the cow's udder. Question: Where is the","Where is the milk? "
"bathroom","Answer: In the garden. Question: Where is the football? Answer: In the garden. Question","Where is the football? "
"kitchen","Answer: In the carafe. Question: Where is the sugar? Answer: In the spoon.","Where is the milk? "
"kitchen","Answer: It's in the barn. Question: Where is the football? Answer: It's in","Where is the football? "
"hallway","Answer: In the cow. Question: Where is the cow? Answer: In the field. Question","Where is the milk? "
"bathroom","Answer: In the cow. Question: Where is the cow? Answer: In the field. Question","Where is the milk? "
"kitchen","Answer: In the garden. Question: Where is the apple? Answer: In the garden. Question","Where is the apple? "
"bathroom","Answer: In the cupboard. Question: Where is the butter? Answer: In the cupboard. Question","Where is the milk? "
"bedroom","Answer: In the corner. Question: Where is the football? Answer: In the corner. Question","Where is the football? "
"office","Answer: In the goal. Question: Where is the goal? Answer: In the football. Question","Where is the football? "
"kitchen","Answer: In the goal. Question: Who is that tall fellow? Answer: He is my father","Where is the football? "
"office","Answer: In the goal. Question: Where is the football? Answer: In the goal. Question","Where is the football? "
"bathroom","Answer: In the garden. Question: Where is the football? Answer: In the garden. Question","Where is the football? "
"hallway","Answer: In the pocket of Rags's coat. Question: What does the sergeant say? Answer","Where is the apple? "
"bedroom","Answer: The football is in the lake. Question: Where is the football? Answer: The football","Where is the football? "
"garden","Answer: In the cow. Question: Where is the cow? Answer: In the field. Question","Where is the milk? "
