"target","output","question"
"Bill","Answer: Donovan. Question: Who did Mary give the milk to? Answer: Donovan. Question:","Who did Mary give the milk to? "
"apple","Answer: A pair of stockings. Question: What did Jeff give to Mary? Answer: A pair","What did Mary give to Jeff? "
"Fred","Answer: The apple was given to Mary by the Lord Chancellor. Question: Who gave the apple","Who gave the apple to Mary? "
"Bill","Answer: The cat.  Question: Who did Mary give the milk to? Answer: The cat.","Who did Mary give the milk to? "
"apple","Answer: Nothing. Question: What did Bill give to Fred? Answer: Nothing. Question:","What did Fred give to Bill? "
"Mary","Answer: The cow. Question: Who received the cream? Answer: The cow. Question:","Who received the milk? "
"football","Answer: A pair of pants. Question: What did Fred give to Jeff? Answer: A pair","What did Jeff give to Fred? "
"Mary","Answer: The cow. Question: Who gave the milk to Bill? Answer: The cow","Who gave the milk to Bill? "
"football","Answer: A diamond ring. Question: What did Mary give to Bill? Answer: A diamond ring","What did Bill give to Mary? "
"Bill","Answer: Mary gave the apple to the Judge. Question: Who did Mary give the apple to","Who did Mary give the apple to? "
"Mary","Answer: The football gave the question.  The doctor was a great admirer of Reuben Tracy,","Who gave the football? "
"apple","Answer: A pair of shoes. Question: What did Bill give to Fred? Answer: A pair","What did Fred give to Bill? "
"apple","Answer: A kiss. THE END  THE END  THE END  THE END  THE END","What did Bill give to Mary? "
