"target","output","question"
"Bill","Answer: The baby. Question: What did Mary do with the milk? Answer: She put it","Who did Mary give the milk to? "
"apple","Answer: The apple. Question: What did Jeff give to Mary? Answer: The apple. Question","What did Mary give to Jeff? "
"Fred","Answer: The apple was given to Mary by the </context>  Question: Who gave the apple","Who gave the apple to Mary? "
"Bill","Bill. 2, 4, and 5, &c. to 10,","Who did Mary give the milk to? "
"apple","What did Bill give to Fred? What did Fred give to the apple? What did the apple","What did Fred give to Bill? "
"Mary","Answer: The doctor. Question: What did the doctor do with the milk? Answer: He drank","Who received the milk? "
"football","Answer: The football. Question: What did the Church give to the world? Answer: The Bible","What did Jeff give to Fred? "
"Mary","Answer: The cow. Question: Who gave the milk to the cow? Answer: The farmer.","Who gave the milk to Bill? "
"football","Answer: The apple. Question: What did Jeff do? Answer: He travelled to the kitchen.","What did Bill give to Mary? "
"Bill","What did she say to him?  Answer: She gave it to the little boy who was sitting on","Who did Mary give the apple to? "
"Mary","Answer: Fred. Question: What was the football? Answer: A ball. Question: What","Who gave the football? "
"apple","Answer: An apple. Question: What did Bill give to Fred? Answer: Nothing. Question","What did Fred give to Bill? "
"apple","Answer: The apple. Question: What did Mary give to Bill? Answer: The football. Question","What did Bill give to Mary? "
"milk","Answer: The milk.  </question>  </section>  <section>  <chapter>  <chapter-title>","What did Jeff give to Fred? "
"Mary","Answer: The Dean. Question: Who was the Dean? Answer: Sir Tristram M","Who received the football? "
"Jeff","Answer: Jeff. Question: Who took the football there? Answer: Jeff. Question: Who took","Who gave the apple to Fred? "
"Jeff","Answer: Jeff. Question: Who gave the apple? Answer: Fred. Question: Who was the","Who received the apple? "
"Jeff","Answer: Jeff. Question: Who was the man who located the mines? Answer: Lakes. Question","Who gave the apple? "
"apple","What did Bill give to Mary? What did Mary give to Bill? What did Bill give to","What did Mary give to Bill? "
"Jeff","Answer: Jeff. Question: Who took it? Answer: Bill. Question: Who gave","Who gave the apple? "
"football","What did Mary give to Jack? What did Jack give to Mary? What did Mary give to","What did Jeff give to Mary? "
"Bill","Answer: Bill. Question: Who gave the milk to Bill? Answer: Mary. Question: Who","Who gave the milk to Mary? "
"Fred","Answer: Fred. Question: Who did Fred give the milk to? Answer: Jennie.","Who did Bill give the milk to? "
"Bill","Bill or the Mahdi?  Answer: Bill.  Question: What was the name of the man who","Who did Jeff give the apple to? "
"Fred","Answer: Mary. Question: Who took the milk? Answer: Fred. Question: Who was the","Who gave the milk? "
