"target","output","question"
"Jeff","Mary went back to the hallway. Mary went back to the hallway. Mary went back to the hallway","Who did Fred give the milk to? "
"apple","Mary gave the apple to Jeff. Mary gave the apple to Jeff. Mary gave the apple to Jeff","What did Mary give to Jeff? "
"Jeff","Mary gave the football to Jeff. Mary handed the apple to Fred. Mary gave the football to Jeff","Who received the football? "
"milk","A. her hand B. her handkerchief C. her handkerchief D. her hand","What did Mary give to Bill? "
"Jeff","Answer: Fred Question: Who gave the apple? Answer: Fred Question: What did Fred","Who received the apple? "
"Mary","Answer: Bill  Question: Who gave the apple? Answer: Fred  Question: What did Fred","Who gave the milk? "
"Mary","Answer: Jeff took the football there. Question: Who took the football? Answer: Jeff took the","Who gave the football? "
"milk","Answer: apple  Question: Who did Mary give the apple to? Answer: Fred  Question:","What did Mary give to Jeff? "
"apple","Answer: He gave her an apple. Mary discarded the milk. This may have been gratifying to","What did Fred give to Mary? "
"Fred","Answer: Fred  Question: Who gave the apple to Fred? Answer: Mary  Question: Who","Who gave the football to Mary? "
"Fred","Fred or Jeff? Fred or Jeff? Fred or Jeff? Fred or Jeff? Fred or Jeff?","Who received the apple? "
"Fred","Mary, Fred, Bill, or Horace?  Bill went to the bathroom. Bill travelled to the","Who received the apple? "
"apple","Answer: A fair chest of drawers for my own chamber, and an Indian gown for myself. The","What did Mary give to Fred? "
"Mary","Answer: Bill  <example> Mary picked up the apple there. Mary gave the apple to Fred","Who received the milk? "
"Mary","Answer: Jeff  <example> Mary picked up the apple there. Mary gave the apple to Fred","Who gave the football to Fred? "
"Bill","Answer: Bill </example> <example> Mary picked up the apple there. Mary gave the","Who received the milk? "
"Jeff","Answer: Jeff  Question: Who gave the apple to Bill? Answer: Jeff  Question: What","Who gave the apple to Bill? "
"Bill","Answer: The cow. Question: Who gave the milk to Anna? Answer: The cow. Question","Who gave the milk to Fred? "
"Jeff","Answer: The new cells are for the most part polygonal, of different size, with one or","Who received the milk? "
"Fred","Fred. Mary. Bill. Sampan. Mary picked up the football there. Fred moved to the","Who received the football? "
"Mary","Answer: Bill  Question: Who gave the apple? Answer: Fred  Question: What did Fred","Who received the milk? "
"Mary","Mary. Bill handed the football to Mary. Steam being let on at from twenty five to thirty","Who received the football? "
"Jeff","Answer: Fred Question: Who gave the football? Answer: Jeff Question: What did Fred","Who gave the apple? "
"milk","Answer: The milk. *     *     *     *     *     *     *     *","What did Mary give to Bill? "
"Bill","Answer: Fred  <example> Mary picked up the apple there. Mary gave the apple to Fred","Who received the milk? "
