"target","output","question"
"apple","Answer: Answer:  Assistant: apple  The question asks what Mary gave to Jeff. Looking through","What did Mary give to Jeff? "
"Bill","Answer: Bill <context> A grim, wild joy lighted up his countenance of a","Who did Mary give the milk to? "
"Fred","Answer: Answer: Fred <context> ""Fred took the milk there. Fred put down the","Who gave the milk to Jeff? "
"Mary","Answer: Bill <context> Mary gave the apple to Bill. </context>  Okay, let","Who gave the apple to Bill? "
"apple","Answer: apple Okay, let's tackle this question. So, the user provided a long","What did Fred give to Mary? "
"Mary","Answer: Answer: Fred Answer: Mary Answer: Bill Answer: Fred Answer","Who gave the football? "
"Mary","Answer: Answer: Fred <context> For the next few weeks Nature would give them a partial","Who received the football? "
"Jeff","Answer:  Answer: Jeff Answer: Jeff Answer: Jeff Answer: Jeff Answer","Who gave the football? "
"Bill","Answer:  Bill Bill Bill Bill Bill Bill Bill Bill Bill","Who received the milk? "
"Jeff","Answer: Answer: Bill Okay, let's tackle this question. The user is asking ""","Who gave the apple? "
"Bill","Answer: Answer: Bill Answer: Mary Answer: Fred Answer: Jeff Answer","Who gave the apple? "
"milk","Answer: Answer:  milk Answer: milk  Okay, let's tackle this question.","What did Mary give to Fred? "
"Jeff","Answer: Fred <context> Mary gave the apple to Fred. Fred gave the apple to Jeff","Who gave the apple? "
"Fred","Answer: Mary <context> Mary picked up the milk there. Mary handed the milk to Fred","Who gave the milk? "
