"target","output","question"
"Jeff","Answer: Jeff. Question: Who did Mary go back to? Answer: Her mother. Question:","Who did Fred give the milk to? "
"apple","Answer: A wreath of all flowers round.  Question: What did Jeff give to Mary? Answer","What did Mary give to Jeff? "
"Jeff","Answer: Who received the football? Question: Who received the football? Answer: Who received the football","Who received the football? "
"milk","Answer: Milk. Question: What did Bill give to Mary? Answer: Nothing. Question:","What did Mary give to Bill? "
"Jeff","Answer: The apple received the question. Question: Who received the apple? Answer: The apple","Who received the apple? "
"Mary","Answer: The milkman. Question: Who gave the milk? Answer: The milkman. Question","Who gave the milk? "
"Mary","Answer: Ruby red.  Question: Who gave the cricket? Answer: Ruby red.  Question: Who","Who gave the football? "
"milk","Answer: A pair o' boots. Question: What did Jeff give to Mary? Answer: A","What did Mary give to Jeff? "
"apple","Answer: Nothing. Question: What did Mary give to Fred? Answer: Nothing. Question: What","What did Fred give to Mary? "
"Fred","Answer: Fred. Question: Who gave the football to Mary? Answer: Fred. Question","Who gave the football to Mary? "
"Fred","Answer: Who received the apple? Question: Who received the apple? Answer: Who received the apple","Who received the apple? "
"Fred","Answer: Who received the apple? Question: Who received the apple? Answer: Who received the apple","Who received the apple? "
"apple","Answer: Nothing. Question: What did Fred give to Mary? Answer: Nothing. Question: What","What did Mary give to Fred? "
"Mary","Answer: Who received the milk? Question: Who received the milk? Answer: Who received the milk","Who received the milk? "
"Mary","Answer: Mary gave the football to Fred.  Question: Who gave the football to Fred? Answer:","Who gave the football to Fred? "
"Bill","Answer: Who received the milk? Question: Who received the milk? Answer: Who received the milk","Who received the milk? "
"Jeff","Answer: Soubeit. Question: Who is Soubeit? Answer: Soubeit is a very ancient","Who gave the apple to Bill? "
"Bill","Answer: Fred gave the milk to Fred.  Question: Who gave the milk to Fred? Answer:","Who gave the milk to Fred? "
"Jeff","Answer: Who received the milk? Question: Who received the milk? Answer: Who received the milk","Who received the milk? "
"Fred","Answer: Fred. Question: Who received the football? Answer: Fred. Question: Who received","Who received the football? "
"Mary","Answer: Who received the milk?  Question: Who received the milk? Answer: Who received the milk","Who received the milk? "
"Mary","Answer: The football was received by the Indians, who, in return, gave the English a","Who received the football? "
"Jeff","Answer: The apple gave itself.  Question: Who gave the apple? Answer: The apple gave itself","Who gave the apple? "
"milk","Answer: A look. Question: What did Mary give to Bill? Answer: A look. Question","What did Mary give to Bill? "
"Bill","Answer: The English. Question: Who received the milk? Answer: The English. Question:","Who received the milk? "
