"target","output","question"
"kitchen","Answer: Sandra is in the next room. Question: Where is Jimmieboy? Answer: Jim","Where is Sandra? "
"office","Answer: John is in the next room. Question: Where is John? Answer: John is in","Where is John? "
"bedroom","Answer: John is in the next room.  Question: Where is John?     Answer: John","Where is John? "
"bathroom","[Illustration: “What withers the body, what withers the soul, what withers","Where is Sandra? "
"office","Where is THE Dean? Where is THE Dean? Where is THE Dean? Where is THE Dean?","Where is Daniel? "
"bedroom","--Answer:--Answer:--Answer:--Answer:--Answer:--Answer:--Answer","Where is Mary? "
"garden","--Ver. 1. The Poem.--Ver. 2. The Poem.--Ver","Where is Mary? "
"garden","Answer: She is in the next room. Question: Where is Easton? Answer: He is","Where is Sandra? "
"kitchen","Where is the Necromancer? Where is the Necromancer? Where is the Necromancer","Where is Sandra? "
"garden","Answer: John is in the next room. Question: Where is John? Answer: John is in","Where is John? "
"kitchen","Where is the watch? Where is the money? Where is the money? Where is the money?","Where is Sandra? "
"office","Answer: She is in the next room. Question: Where is the next room? Answer: It","Where is Sandra? "
"bedroom","--Answer:--""Mother Bunch,"" said Agricola, "" ""Mother Bunch,""","Where is Sandra? "
"garden","/Chap. cxciv. Of the Reflexion of Light.  /The/The/The/The","Where is John? "
"hallway","--Where is John?--Where is John?--Where is John?--Where is John?","Where is John? "
"kitchen","Where is the baby? Where is the baby? Where is the baby? Where is the baby?","Where is Sandra? "
"garden","Answer: She is in the next room. Question: Where is Anna? Answer: She is in","Where is Sandra? "
"bathroom","Answer: She is in the next room. Question: Where is the next room? Answer: It","Where is Sandra? "
"office","Answer: Daniel is in the cave. Question: Where is Lightfoot? Answer: Lightfoot is","Where is Daniel? "
"office","[Illustration]  Answer: John is in the next room. [Illustration]  Question: Where","Where is John? "
"hallway","Where is Heywood? Where is Heywood? Where is Heywood? Where is Heywood?","Where is Daniel? "
"bathroom","Where is the sound of the sound of the sound of the sound of the sound of the sound of","Where is Daniel? "
"garden","Answer: She is in the kitchen.  Question: Where is the kitchen? Answer: It is in","Where is Sandra? "
"kitchen","|Answer: Daniel is in the wilderness. Question: Where is the wilderness? |Answer: The","Where is Daniel? "
"bedroom","Answer: John is in the next room. Question: Where is John? Answer: John is in","Where is John? "
