"target","output","question"
"kitchen","He is in the church of St. Mark, in the church of St. Stephen, in","Where is John? "
"bathroom","""You have spoke a stinging word, daughter; but you know not what has happened. Kiss","Where is Sandra? "
"office","He was not in the wagon, and he was not in the woods. He was not in","Where is Daniel? "
"hallway","Is she in the room? Is she in the house? Is she in the town? Is","Where is Mary? "
"bedroom","The proportions of the order have never yet been excelled, and there is just that balance between","Where is John? "
"bedroom","She was a student at the college, and her father was a trustee. She was a graduate","Where is Mary? "
"office","Answer: The body of no single one retained any traces of individuality; the faces of all","Where is Sandra? "
"bathroom","""I shall not, however, go to Europe, but I shall enter the army."" ""I","Where is Mary? "
"kitchen","She is in the room. She is in the room, but she is not in the room","Where is Sandra? "
"bathroom","I have not seen her since the morning, and I have not heard her voice in the","Where is Sandra? "
"bedroom","_Sunday._--We are going to have a very nice time. _Monday._--I am","Where is Mary? "
"bedroom","I shall not trouble you with my suspicions, but I shall ask you to tell me","Where is Sandra? "
"bedroom","--as in, ""I am sure of the consent of the House of Lorraine,","Where is Sandra? "
"hallway","What is she doing?  Answer: She is in the outer door. She is trying to get it","Where is Mary? "
"bedroom","[636]  [637]  [638]  [639]  [640]","Where is Sandra? "
"garden","""I don't know,"" said Harriet. ""He's always so much in the air","Where is John? "
"bedroom","[Footnote 194: The tosca was a kind of reed, or stalk","Where is Mary? "
"kitchen","[511] I have been the whole day, and have found him not. I have been","Where is Daniel? "
"office","--John Adams. My reclamation is for a man who has honored his age by his","Where is John? "
"bathroom","I have not seen him for a long time. I have not seen him for a long time","Where is John? "
"bathroom","He was not in the house, and he had not gone to school. He was not in","Where is Daniel? "
"bedroom","Answer: In the bedroom. Question: What is the meaning of the dream? Answer: The","Where is John? "
"bedroom","(1:1-2:3)  Answer: In the Upper Chamber at Jerusalem, and there","Where is Daniel? "
"hallway","--I have not seen her since the time of the last meeting of the Political Council, and","Where is Sandra? "
"garden","I can't find her.  Answer: She is in the kitchen, and she is the only one","Where is Sandra? "
