target,output,question
no,no,Is Sandra in the bedroom? 
no,Mary journeyed to the kitchen. John is in the bedroom. Sandra is not in the garden.,Is Mary in the bathroom? 
yes,yes,Is Mary in the kitchen? 
no,Sandra is not in the hallway.,Is Sandra in the hallway? 
no,no,Is Sandra in the hallway? 
yes,no,Is John in the kitchen? 
no,no,Is John in the hallway? 
no,no,Is John in the office? 
no,no,Is Sandra in the office? 
yes,no,Is John in the office? 
yes,no,Is Daniel in the kitchen? 
yes,no,Is Mary in the hallway? 
no,no,Is Mary in the bedroom? 
no,no,Is Sandra in the bedroom? 
no,no,Is Sandra in the kitchen? 
yes,John is not in the garden. Sandra is not in the garden.,Is John in the garden? 
yes,Sandra is not in the garden. Sandra is in the office.,Is Sandra in the office? 
yes,no,Is Mary in the kitchen? 
no,no,Is Sandra in the office? 
no,Sandra is no longer in the hallway.,Is Sandra in the hallway? 
no,Sandra is not in the garden. Sandra is not in the bedroom. Sandra is not in the,Is Sandra in the kitchen? 
yes,no,Is Sandra in the hallway? 
yes,John is in the bedroom. Daniel is in the bedroom.,Is Daniel in the bedroom? 
no,Daniel journeyed to the hallway. John is in the bedroom. Sandra is not in the garden.,Is Daniel in the hallway? 
yes,no,Is John in the bedroom? 
yes,Daniel is in the garden.,Is Daniel in the garden? 
yes,Daniel is in the office.,Is Daniel in the garden? 
yes,Sandra moved to the bathroom. Sandra is not in the bathroom.,Is Sandra in the bathroom? 
yes,Mary journeyed to the kitchen. John is in the bedroom. Sandra is not in the garden.,Is Mary in the bathroom? 
no,no,Is John in the garden? 
no,Daniel travelled to the office. John is in the bedroom. Sandra is not in the garden.,Is Daniel in the kitchen? 
no,no,Is John in the bathroom? 
no,no,Is Mary in the bedroom? 
no,no,Is John in the office? 
no,no,Is Daniel in the kitchen? 
no,Daniel is in the bathroom.,Is Daniel in the hallway? 
no,Sandra is not in the garden. Sandra is not in the hallway.,Is Sandra in the hallway? 
no,Sandra is not in the garden. Sandra is not in the kitchen.,Is Sandra in the kitchen? 
no,no,Is Mary in the bedroom? 
no,no,Is Daniel in the bedroom? 
no,no,Is Mary in the kitchen? 
yes,no,Is Daniel in the hallway? 
no,Mary journeyed to the kitchen. John is in the bedroom. Sandra is not in the garden.,Is Daniel in the kitchen? 
no,Mary is not in the bathroom. Sandra is not in the bedroom.,Is Mary in the bathroom? 
yes,Daniel is not in the garden.,Is Daniel in the garden? 
no,no,Is Sandra in the bathroom? 
no,John is not in the garden.,Is John in the garden? 
no,no,Is Sandra in the kitchen? 
yes,no,Is John in the kitchen? 
no,Sandra is not in the office.,Is Sandra in the office? 
yes,no,Is John in the kitchen? 
no,Daniel journeyed to the office.,Is Daniel in the office? 
no,no,Is Sandra in the hallway? 
yes,no,Is Daniel in the garden? 
no,no,Is Sandra in the office? 
yes,no,Is John in the bathroom? 
yes,no,Is Daniel in the office? 
no,no,Is Mary in the kitchen? 
no,Mary went back to the hallway.,Is Mary in the hallway? 
no,no,Is Daniel in the bedroom? 
yes,no,Is Sandra in the garden? 
yes,no,Is Mary in the garden? 
no,no,Is Mary in the kitchen? 
yes,no,Is Daniel in the hallway? 
no,Daniel is not in the bathroom. Daniel is not in the bedroom.,Is Daniel in the bedroom? 
no,no,Is John in the kitchen? 
yes,no,Is John in the kitchen? 
yes,no,Is John in the bedroom? 
no,no,Is Sandra in the bathroom? 
no,no,Is Mary in the bedroom? 
no,Sandra is not in the bedroom. Sandra is not in the garden. Sandra is not in the,Is Sandra in the office? 
yes,no,Is Daniel in the kitchen? 
no,no,Is Mary in the hallway? 
no,no,Is John in the garden? 
yes,no,Is John in the bedroom? 
yes,no,Is Daniel in the office? 
no,no,Is Mary in the bathroom? 
yes,Sandra is not in the office. Sandra is not in the garden.,Is Sandra in the office? 
yes,Daniel is in the office.,Is Daniel in the office? 
no,no,Is Sandra in the hallway? 
no,no,Is Mary in the hallway? 
no,no,Is Mary in the garden? 
no,no,Is John in the kitchen? 
no,no,Is Sandra in the bathroom? 
yes,no,Is John in the kitchen? 
no,Daniel is not in the kitchen.,Is Daniel in the kitchen? 
no,no,Is John in the hallway? 
no,no,Is Sandra in the garden? 
yes,no,Is Mary in the office? 
no,no,Is John in the bathroom? 
no,no,Is John in the bedroom? 
no,Daniel is not in the bathroom. Sandra is not in the bedroom.,Is Daniel in the bedroom? 
no,no,Is Mary in the hallway? 
no,no,Is Sandra in the garden? 
yes,no,Is John in the bathroom? 
no,Sandra is not in the garden. Sandra is not in the office.,Is Sandra in the office? 
no,no,Is Sandra in the kitchen? 
no,no,Is Daniel in the bedroom? 
yes,no,Is John in the kitchen? 
no,Daniel is no longer in the hallway.,Is Daniel in the hallway? 
