target,output,question
kitchen,Before the garden the football was in the kitchen.,Where was the football before the garden? 
bathroom,Before the kitchen the apple was in the bathroom.,Where was the apple before the kitchen? 
kitchen,Before the garden the apple was in the bathroom.,Where was the apple before the garden? 
garden,Before the bedroom the apple was in the bathroom.,Where was the apple before the bedroom? 
kitchen,Before the bathroom the football was in the garden.,Where was the football before the bathroom? 
office,Before the hallway the football was in the garden.,Where was the football before the hallway? 
garden,Before the bathroom the apple was in the bedroom.,Where was the apple before the bathroom? 
office,Before the bathroom the milk was in the bedroom.,Where was the milk before the bathroom? 
hallway,Before the bathroom the apple was in the bedroom.,Where was the apple before the bathroom? 
kitchen,Before the garden the milk was in the office.,Where was the milk before the garden? 
kitchen,Before the bedroom the milk was in the kitchen.,Where was the milk before the bedroom? 
garden,Before the hallway the football was in the garden.,Where was the football before the hallway? 
hallway,Before the kitchen the milk was in the bathroom.,Where was the milk before the kitchen? 
bedroom,Before the bathroom the apple was in the bedroom.,Where was the apple before the bathroom? 
bedroom,Before the bathroom the apple was in the bedroom.,Where was the apple before the bathroom? 
kitchen,Before the office the milk was in the kitchen.,Where was the milk before the office? 
bedroom,Before the kitchen the milk was in the bathroom.,Where was the milk before the kitchen? 
bathroom,Before the kitchen the football was in the garden.,Where was the football before the kitchen? 
garden,Before the office the milk was in the bathroom.,Where was the milk before the office? 
bathroom,Before the bedroom the football was in the garden.,Where was the football before the bedroom? 
kitchen,Before the office the milk was in the kitchen.,Where was the milk before the office? 
kitchen,Before the garden the apple was in the bathroom.,Where was the apple before the garden? 
bedroom,Before the office the milk was in the bedroom.,Where was the milk before the office? 
hallway,Before the bedroom the apple was in the bathroom.,Where was the apple before the bedroom? 
bedroom,Before the kitchen the apple was in the bathroom.,Where was the apple before the kitchen? 
bathroom,Before the hallway the apple was in the bathroom.,Where was the apple before the hallway? 
bathroom,Before the office the milk was in the bathroom.,Where was the milk before the office? 
office,Before the bedroom the football was in the garden.,Where was the football before the bedroom? 
bedroom,Before the hallway the football was in the garden.,Where was the football before the hallway? 
kitchen,Before the bedroom the apple was in the bathroom.,Where was the apple before the bedroom? 
hallway,Before the bathroom the football was in the garden.,Where was the football before the bathroom? 
kitchen,Before the garden the milk was in the bedroom.,Where was the milk before the garden? 
office,Before the garden the milk was in the hallway.,Where was the milk before the garden? 
bedroom,Before the garden the milk was in the bathroom.,Where was the milk before the garden? 
hallway,Before the bedroom the football was in the garden.,Where was the football before the bedroom? 
hallway,Before the bathroom the apple was in the bedroom.,Where was the apple before the bathroom? 
office,Before the bathroom the milk was in the office.,Where was the milk before the bathroom? 
garden,Before the bedroom the football was in the garden.,Where was the football before the bedroom? 
office,Before the kitchen the milk was in the bathroom.,Where was the milk before the kitchen? 
garden,Before the bedroom the milk was in the garden.,Where was the milk before the bedroom? 
hallway,Before the bathroom the football was in the garden.,Where was the football before the bathroom? 
kitchen,Before the bedroom the apple was in the bathroom.,Where was the apple before the bedroom? 
garden,Before the office the apple was in the bathroom.,Where was the apple before the office? 
bedroom,Before the garden the apple was in the bathroom.,Where was the apple before the garden? 
kitchen,Before the bedroom the apple was in the bathroom.,Where was the apple before the bedroom? 
garden,Before the bathroom the apple was in the bedroom.,Where was the apple before the bathroom? 
office,Before the bedroom the football was in the garden.,Where was the football before the bedroom? 
office,Before the garden the football was in the kitchen.,Where was the football before the garden? 
bathroom,Before the kitchen the apple was in the bathroom.,Where was the apple before the kitchen? 
bathroom,Before the office the football was in the garden.,Where was the football before the office? 
bedroom,Before the kitchen the football was in the garden.,Where was the football before the kitchen? 
bedroom,Before the kitchen the football was in the garden.,Where was the football before the kitchen? 
garden,Before the bedroom the milk was in the garden.,Where was the milk before the bedroom? 
bathroom,Before the hallway the milk was in the kitchen.,Where was the milk before the hallway? 
garden,Before the office the apple was in the bathroom.,Where was the apple before the office? 
garden,Before the kitchen the football was in the garden.,Where was the football before the kitchen? 
office,Before the hallway the milk was in the office.,Where was the milk before the hallway? 
bathroom,Before the office the milk was in the bedroom.,Where was the milk before the office? 
bedroom,Before the office the football was in the garden.,Where was the football before the office? 
garden,Before the office the milk was in the bathroom.,Where was the milk before the office? 
garden,Before the office the milk was in the kitchen.,Where was the milk before the office? 
garden,Before the hallway the milk was in the bathroom.,Where was the milk before the hallway? 
hallway,Before the kitchen the football was in the garden.,Where was the football before the kitchen? 
bathroom,Before the hallway the apple was in the bathroom.,Where was the apple before the hallway? 
bathroom,Before the kitchen the milk was in the bathroom.,Where was the milk before the kitchen? 
bathroom,Before the kitchen the milk was in the bathroom.,Where was the milk before the kitchen? 
office,Before the garden the milk was in the bedroom.,Where was the milk before the garden? 
hallway,Before the bedroom the milk was in the kitchen.,Where was the milk before the bedroom? 
kitchen,Before the bedroom the milk was in the hallway.,Where was the milk before the bedroom? 
kitchen,Before the office the milk was in the bedroom.,Where was the milk before the office? 
garden,Before the bathroom the milk was in the bedroom.,Where was the milk before the bathroom? 
bedroom,Before the kitchen the milk was in the bedroom.,Where was the milk before the kitchen? 
hallway,Before the office the apple was in the bathroom.,Where was the apple before the office? 
office,Before the kitchen the milk was in the bathroom.,Where was the milk before the kitchen? 
bedroom,Before the garden the milk was in the bathroom.,Where was the milk before the garden? 
bedroom,Before the bathroom the apple was in the bedroom.,Where was the apple before the bathroom? 
bathroom,Before the hallway the apple was in the bathroom.,Where was the apple before the hallway? 
bedroom,Before the kitchen the milk was in the bathroom.,Where was the milk before the kitchen? 
bathroom,Before the hallway the apple was in the bathroom.,Where was the apple before the hallway? 
kitchen,Before the bathroom the apple was in the bedroom.,Where was the apple before the bathroom? 
garden,Before the bedroom the apple was in the bathroom.,Where was the apple before the bedroom? 
office,Before the garden the apple was in the bathroom.,Where was the apple before the garden? 
kitchen,Before the garden the apple was in the bathroom.,Where was the apple before the garden? 
hallway,Before the bedroom the apple was in the bathroom.,Where was the apple before the bedroom? 
garden,Before the hallway the milk was in the kitchen.,Where was the milk before the hallway? 
kitchen,Before the bedroom the milk was in the garden.,Where was the milk before the bedroom? 
bedroom,Before the hallway the milk was in the bedroom.,Where was the milk before the hallway? 
garden,Before the bathroom the football was in the garden.,Where was the football before the bathroom? 
garden,Before the hallway the football was in the garden.,Where was the football before the hallway? 
bathroom,Before the garden the football was in the kitchen.,Where was the football before the garden? 
office,Before the bathroom the apple was in the bedroom.,Where was the apple before the bathroom? 
kitchen,Before the office the apple was in the bathroom.,Where was the apple before the office? 
bathroom,Before the office the football was in the garden.,Where was the football before the office? 
garden,Before the kitchen the milk was in the bathroom.,Where was the milk before the kitchen? 
office,Before the hallway the football was in the garden.,Where was the football before the hallway? 
bathroom,Before the kitchen the apple was in the bathroom.,Where was the apple before the kitchen? 
office,Before the kitchen the apple was in the bathroom.,Where was the apple before the kitchen? 
bedroom,Before the bathroom the apple was in the bedroom.,Where was the apple before the bathroom? 
garden,Before the hallway the football was in the garden.,Where was the football before the hallway? 
bathroom,Before the garden the football was in the kitchen.,Where was the football before the garden? 
