"target","output","question"
"bathroom","Answer: Mary is not mentioned in the text.  Question: What is the name of the person who","Where is Mary? "
"bedroom","Okay, let's try to figure out where Sandra is based on the provided text. First,","Where is Sandra? "
"kitchen","Answer: In the beginning, the Maya believed that the world was created by the gods, and","Where is Mary? "
"bathroom","Choices: A. In the bathroom B. In the garden C. In the kitchen","Where is Mary? "
"kitchen","(A) In the kitchen (B) In the bathroom (C) In the mountains (","Where is Sandra? "
"hallway","Choices: A. In the bedroom B. In the hallway C. In the living","Where is Sandra? "
"bedroom","Okay, so I need to figure out where Mary is based on the given context. Let me","Where is Mary? "
"office","Choices: A. In the bathroom B. In the kitchen C. In the office","Where is Sandra? "
"office","(from the text)  Okay, so I need to figure out where Mary is based on the given","Where is Mary? "
"kitchen","Choices: A. In the kitchen B. In the studio C. In the garden","Where is Sandra? "
"bedroom","Okay, so I need to figure out where Mary is based on the given context. Let me","Where is Mary? "
"office","Choices: A. In the nursing home B. The nursing home C. In the","Where is Daniel? "
"office","Okay, let's see. The user is asking where Daniel is based on the provided context.","Where is Daniel? "
"office","Choices: A. In the circus B. In the shop C. In the cage","Where is John? "
"hallway","Choices: A. In the United States B. In the garden C. In the","Where is Sandra? "
"bedroom","Okay, so I need to figure out where Daniel is based on the provided context. Let me","Where is Daniel? "
"bathroom","Choices: A. In the bathroom B. In the garden C. In the kitchen D.","Where is Sandra? "
"garden","Okay, so I need to figure out where Sandra is based on the given context. Let me","Where is Sandra? "
"bedroom","1. In the kitchen 2. In the inn 3. In the coach 4","Where is John? "
"hallway","Choices: A. In the kitchen B. In the garden C. In the bedroom","Where is Mary? "
"hallway","Okay, let's see. The user is asking ""Where is John?"" based on the provided","Where is John? "
"bathroom","Okay, so I need to figure out where John is based on the provided text. Let me","Where is John? "
"office","Okay, so I need to figure out where the characters are in the given text. Let's","Where is Mary? "
"hallway","(from the text)  Okay, so I need to figure out where John is based on the given","Where is John? "
"garden","Choices: A. In the garden B. In the street C. In the store","Where is Sandra? "
