"target","output","question"
"Jeff","Jeff","Who did Fred give the football to? "
"Bill","Bill","Who did Mary give the milk to? "
"Jeff","Jeff","Who did Fred give the milk to? "
"milk","milk","What did Mary give to Fred? "
"Fred","Mary","Who received the milk? "
"apple","apple","What did Mary give to Jeff? "
"apple","apple","What did Mary give to Jeff? "
"apple","(Not set) Answer: Fred gave Bill the apple. Question: What did Jeff give to Mary","What did Fred give to Bill? "
"Jeff","Jeff","Who gave the milk to Fred? "
"Fred","Fred","Who gave the apple to Mary? "
"Jeff","Mary","Who received the football? "
"Jeff","Jeff. Mary gave the football to Jeff. Mary passed the football to Jeff. Mary threw the football","Who did Mary give the football to? "
"milk","milk. Answer: Mary gave the milk to Bill. Question: What did Mary give to Bill?","What did Mary give to Bill? "
"Bill","Bill","Who did Mary give the milk to? "
"milk","milk","What did Mary give to Bill? "
"apple","apple","What did Fred give to Mary? "
"Mary","Fred","Who received the football? "
"apple","apple","What did Fred give to Bill? "
"Jeff","Jeff","Who received the apple? "
"Bill","Bill. Answer: Bill received the football from Mary. Question: Who did Mary give the football to","Who did Mary give the football to? "
"Fred","Mary. Question: Who gave the milk to Mary? Jeff. Question: Who gave the milk to","Who gave the milk to Jeff? "
"Mary","Mary. Question: Who received the milk? Mary.","Who received the milk? "
"Mary","Mary gave the milk to Bill. Answer: Bill received the milk from Mary. Question: Who gave","Who gave the milk? "
"milk","milk","What did Bill give to Mary? "
"milk","a book","What did Jeff give to Bill? "
"football","A football. A football. A football. A football. A football. A football. A football","What did Jeff give to Fred? "
"Mary","Mary","Who gave the football? "
"Mary","Mary.","Who gave the apple to Bill? "
"Fred","Mary","Who received the apple? "
"Mary","Mary. Question: Who gave the milk to Mary? Bill. Question: Who gave the milk to","Who gave the milk to Bill? "
"milk","Milk","What did Mary give to Jeff? "
"Mary","Jeff","Who gave the milk? "
"Fred","Jeff. Mary gave the apple to Jeff. Mary gave the apple to Fred. Mary gave the apple","Who gave the apple to Mary? "
"football","apple","What did Bill give to Mary? "
"apple","apple","What did Fred give to Mary? "
"apple","milk","What did Fred give to Bill? "
"Jeff","Jeff. Question: Who gave the milk? Jeff. Question: Who gave the milk? Jeff.","Who gave the milk? "
"Bill","Bill","Who did Mary give the apple to? "
"Fred","Jeff. Question: Who gave the football to Mary? Fred. Question: Who gave the football to","Who gave the football to Mary? "
"milk","milk","What did Mary give to Fred? "
"milk","A book","What did Fred give to Mary? "
"Mary","Fred. Answer: Mary. Question: Who gave the football? Mary. Answer: Fred. Question","Who gave the football? "
"Fred","Jeff","Who received the apple? "
"Mary","Mary","Who gave the apple? "
"Fred","Fred","Who gave the apple to Bill? "
"apple","apple","What did Fred give to Bill? "
"Fred","Mary. Question: Who received the apple? Bill. Question: Who received the apple? Fred.","Who received the apple? "
"Fred","Bill","Who received the milk? "
"Mary","Mary","Who received the football? "
"apple","Bill gave Mary the apple. Question: What did Bill give to Mary? Bill gave Mary the football","What did Bill give to Mary? "
"apple","a box","What did Mary give to Fred? "
"apple","Apple. Question: What did Mary give to Fred? Apple. Question: What did Mary give to","What did Fred give to Bill? "
"apple","apple","What did Fred give to Bill? "
"milk","milk","What did Jeff give to Fred? "
"Mary","Mary. Question: Who received the milk? Mary. Mary received the milk. Question: Who received","Who received the milk? "
"Jeff","Jeff","Who gave the football? "
"Bill","Bill","Who gave the football to Fred? "
"Mary","Jeff Question: Who received the football? Jeff","Who received the football? "
"Mary","Mary Who gave the football to Jeff? Mary Who gave the football to Bill? Mary","Who gave the football to Fred? "
"Jeff","Jeff","Who did Bill give the milk to? "
"Fred","Fred Answer: Jeff gave the football to Fred","Who gave the football to Jeff? "
"Jeff","Jeff. Question: Who gave the apple to Fred? Jeff. Question: Who gave the apple to","Who gave the apple to Fred? "
"Bill","Bill Question: Who received the milk? Fred Question: Who received the milk? Jeff","Who received the milk? "
"Jeff","Jeff.","Who did Bill give the apple to? "
"milk","a pen","What did Mary give to Fred? "
"Jeff","Jeff. Jeff. Jeff. Jeff. Jeff. Jeff. Jeff. Jeff. Jeff. Jeff.","Who received the apple? "
"Jeff","Mary. Question: Who went to the bedroom? Mary. Question: Who went to the garden?","Who gave the apple to Bill? "
"apple","apple","What did Mary give to Fred? "
"Bill","Mary","Who did Fred give the apple to? "
"Jeff","Jeff","Who gave the apple? "
"Bill","Mary","Who gave the milk to Fred? "
"Bill","Bill","Who did Jeff give the football to? "
"Fred","Fred. Fred gave the milk. Fred handed the milk to Jeff. Fred handed the milk to Jeff","Who gave the milk? "
"apple","(1) A (2) B (3) C (4) D","What did Mary give to Bill? "
"Jeff","Mary","Who received the milk? "
"Bill","Jeff","Who did Fred give the milk to? "
"Bill","Fred. Mary. Bill. Fred. Mary. Bill. Fred. Mary. Bill. Fred.","Who gave the apple? "
"Jeff","Jeff","Who gave the apple? "
"Fred","Fred","Who received the football? "
"football","A football","What did Mary give to Fred? "
"Mary","Jeff","Who did Jeff give the apple to? "
"football","a kiss","What did Jeff give to Mary? "
"Mary","Mary","Who received the milk? "
"milk","milk","What did Mary give to Fred? "
"Mary","Mary. Answer: Mary gave the milk. Question: Who gave the milk? Fred. Answer:","Who gave the milk? "
"Bill","Bill","Who gave the milk to Mary? "
"Mary","(verb) Answer: Jeff","Who received the football? "
"Fred","Mary. Question: Who gave the apple? Mary. Mary. Question: Who gave the apple?","Who gave the apple? "
"milk","milk","What did Fred give to Bill? "
"Fred","Mary","Who did Bill give the milk to? "
"Jeff","Fred gave the apple. Answer: Fred gave the apple to Jeff. Question: Who gave the apple","Who gave the apple? "
"Fred","Fred","Who did Bill give the apple to? "
"Bill","Bill","Who gave the football to Jeff? "
"Bill","Bill. Jeff gave the apple to Bill. Jeff gave the apple to Bill. Jeff gave the apple","Who did Jeff give the apple to? "
"milk","milk","What did Mary give to Bill? "
"Mary","Mary. Question: Who did Bill give the milk to? Mary. Question: Who did Bill give","Who did Bill give the milk to? "
"Mary","Mary","Who gave the milk to Jeff? "
"Fred","Jeff","Who gave the milk? "
"Bill","Fred","Who received the milk? "
"Fred","Fred","Who gave the football? "
