"target","output","question"
"kitchen","Answer: In the garden. Question: Where is John? Answer: In the garden. Question:","Where is Mary? "
"garden","Answer: She is in the office, and, I presume, in the hands of the Secretary,","Where is Mary? "
"office","Answer: In the library. Question: Where is the library? Answer: In the garden.","Where is Daniel? "
"bathroom","Answer: She is in the library, reading. Question: What is Sandra reading? Answer: The","Where is Sandra? "
"kitchen","Answer: In the kitchen. Question: Where is Sandra? Answer: In the kitchen. Question:","Where is Sandra? "
"bedroom","Answer: In bed. Question: Why? Answer: Because he is tired. Question: Why?","Where is John? "
"bedroom","Answer: He is in Boston, and will return shortly. Question: How long will he","Where is Daniel? "
"garden","Answer: In the Almond blossoms. Question: Where is Daniel? Answer: In the Al","Where is Daniel? "
"garden","Answer: In the milk. Question: What is Sandra? Answer: A substance which is present in","Where is Sandra? "
"garden","Answer: She is in the den of lions. Question: Who put her there? Answer: The","Where is Sandra? "
"office","Answer: In the parlor, reading. Question: What is she reading? Answer: The","Where is Mary? "
"bathroom","Answer: In the office. Question: Where is Sandra? Answer: In the office.","Where is Sandra? "
"hallway","Answer: In the counting-room of Barton & Rogers. Question: What is he doing there? Answer","Where is Daniel? "
"kitchen","Answer: In the engine room. Question: Where is Daniel? Answer: In the engine room","Where is Daniel? "
"bedroom","Answer: She is in the kitchen, baking bread. Question: What is the name of the dog","Where is Mary? "
"bedroom","Answer: He is in the kitchen. Question: What is he doing? Answer: Making coffee.","Where is Daniel? "
"office","Answer: In the kitchen, eating a piece of cake. Question: Where is Mary? Answer","Where is Daniel? "
"office","Answer: He is inside, not outside, of what we call substance. Question: Where is","Where is John? "
"bathroom","Answer: She is in the kitchen. Question: What is she doing? Answer: Making a cake","Where is Sandra? "
"office","Answer: Sandra is in the kitchen, and will be back in a moment. Question: Where","Where is Sandra? "
"hallway","Answer: In the cornfield. Question: Where is Daniel? Answer: In the cornfield.","Where is Daniel? "
"garden","Answer: In the kitchen. Question: Where is Sam? Answer: In the dining-room.","Where is John? "
"office","Answer: In the garden, reading the newspaper.  Question: Where is Mary? Answer: In the","Where is John? "
"bedroom","Answer: In the pine grove. Question: What is he doing there? Answer: Waiting for","Where is Daniel? "
"office","Answer: In the Garden. Question: Where is John? Answer: In the Garden. Question:","Where is John? "
