"target","output","question"
"milk","What did Jeff get? What did Fred give to Jeff? What did Jeff give to Fred? What","What did Mary give to Fred? "
"apple","Answer: Fred gave Bill a book. 2. What did Mary give to Bill? Answer:","What did Fred give to Bill? "
"Jeff","Answer: Mary gave the football to the football.","Who did Mary give the football to? "
"apple","Answer: He gave her the apple. Question: What did Mary do with the apple? Answer:","What did Fred give to Mary? "
"Bill","Answer: Mary gave the football to the boy. Question: What did the boy do with the football","Who did Mary give the football to? "
"milk","(1890-1915)  Answer: The following are the Judges of a quarter of a century","What did Bill give to Mary? "
"Mary","(0.5 points)  Answer: The apple was given to Bill by the man who was the","Who gave the apple to Bill? "
"Mary","(not verified by Guest) [reply to this post] (No HTML tags allowed) The following","Who gave the milk? "
"apple","Answer: A book. ""I have been here, and it is here I shall rest, after","What did Fred give to Bill? "
"milk","..................","What did Mary give to Fred? "
"Mary","Who gave the apple? Who gave the apple? Who gave the apple? Who gave the apple?","Who gave the apple? "
"Fred","Answer: Fred.","Who received the milk? "
"apple","(a) 2. (b) 3. (c) 4. (d","What did Fred give to Bill? "
"Jeff","Answer: The football was given by the football. Question: Who gave the football? Answer:","Who gave the football? "
"Jeff","Answer: Jeff. Question: What did the milk do? Answer: It was given to Bill.","Who did Bill give the milk to? "
"Jeff","What did he do to the boy? What did he do to the boy? What did he do","Who did Bill give the apple to? "
"apple","Answer: The apple. Question: What did Ed cut? Answer: A strip of adhesive plaster.","What did Mary give to Fred? "
"Bill","Answer: Bill. Question: What did Jeff explain? Answer: ""It is only for a short","Who did Jeff give the football to? "
"Bill","Answer: Bill. Question: Who did Bill give the milk to? Answer: Fred. Question:","Who did Fred give the milk to? "
"football","What did Fred give to Mary? What did Mary give to Fred? What did Fred give to Mary","What did Mary give to Fred? "
"milk","Answer: Milk. Question: What did Bill do? Answer: He went back to the bathroom.","What did Mary give to Fred? "
"Fred","Answer: The apple was given by the doctor. Question: Who gave the apple? Answer:","Who gave the apple? "
"Fred","Answer: The girl. Question: What did she do with it? Answer: She ate it.","Who did Bill give the apple to? "
"Mary","Answer: The cow. Question: Who did Bill give the milk to? Answer: The cow.","Who did Bill give the milk to? "
"Fred","(2017).","Who gave the football? "
