"target","output","question"
"bathroom","Answer: In the barn. Question: What is Mary doing? Answer: Sewing. Question:","Where is Mary? "
"bedroom","Answer: She is gone, and left me here, alone, to bear the burden of her absence","Where is Sandra? "
"kitchen","Answer: She is in the library, reading. Question: What is she reading? Answer: The","Where is Mary? "
"bathroom","Answer: In the library, reading. Question: What is she reading? Answer: The ""New","Where is Mary? "
"kitchen","Answer: She is in the library, reading. Question: What is she reading? Answer: The","Where is Sandra? "
"hallway","Answer: She's gone to the country. Question: Why? Answer: To get married. Question","Where is Sandra? "
"bedroom","Answer: She is in the kitchen. Question: What is she doing there? Answer: She is","Where is Mary? "
"office","Answer: In the library. Question: Where is the library? Answer: In the library.","Where is Sandra? "
"office","Answer: She is in the drawing-room, and, I suppose, will be back soon. Question","Where is Mary? "
"kitchen","Answer: In the crypt of the church, and there, too, in the crypt of the","Where is Sandra? "
"bedroom","Answer: She is in the kitchen, baking bread.  Question: Where is Horace Boyce?","Where is Mary? "
"office","Answer: In the brig. Question: How long did he stay there? Answer: Until the pirates","Where is Daniel? "
"office","Answer: In the village. Question: Where is  Daniel's wife? Answer: In the village","Where is Daniel? "
"office","Answer: He is in the garden. Question: Where is John? Answer: He is in","Where is John? "
"hallway","Answer: In the middle of the archivolt, and in the middle of the archiv","Where is Sandra? "
"bedroom","Answer: In the kitchen, eating his dinner. Question: Where is the doctor? Answer: In","Where is Daniel? "
"bathroom","Answer: In the flesh, and in the muscles near the joints, and in the sinews","Where is Sandra? "
"garden","Answer: She is in the kitchen, baking cookies. Question: What is she baking? Answer","Where is Sandra? "
"bedroom","Answer: In the kitchen. Question: Where is John? Answer: In the kitchen. Question","Where is John? "
"hallway","Answer: She is in the kitchen, and, as usual, she is doing the cooking.","Where is Mary? "
"hallway","Answer: In the stable, eating hay. Question: Where is the stable? Answer: In the","Where is John? "
"bathroom","Answer: In the library. Question: What is he doing? Answer: Reading. Question: What","Where is John? "
"office","Answer: She is in bed. Question: Why is she in bed? Answer: Because she is","Where is Mary? "
"hallway","Answer: In the garden. Question: Where is John? Answer: In the garden. Question:","Where is John? "
"garden","Answer: She is in the kitchen. Question: What is she doing? Answer: Making tea.","Where is Sandra? "
