"target","output","question"
"apple","Answer: apple Okay, let's try to figure out what Mary gave to Jeff based on","What did Mary give to Jeff? "
"milk","Answer:  Answer:  milk Okay, let's see. The question is asking what Mary gave","What did Mary give to Bill? "
"Mary","Answer:  Jeff Jeff Mary Fred Bill Mary Fred Mary Fred","Who gave the milk? "
"milk","Answer: Answer: milk Okay, let's try to figure out what Mary gave to Jeff","What did Mary give to Jeff? "
"Fred","Answer: Answer: Fred Okay, let's try to figure out who gave the football to Mary","Who gave the football to Mary? "
"Fred","Answer: Fred Okay, let's try to figure out who received the apple based on the context","Who received the apple? "
"Mary","Answer:  Mary  Step-by-Step Explanation: 1. Identify all instances where milk is involved:","Who received the milk? "
"Bill","Answer: Answer: Bill Answer: Bill Answer: Bill Answer: Bill Answer:","Who received the milk? "
"Bill","Answer: Answer: Bill Bill Bill Bill Bill Bill Bill Bill","Who gave the milk to Fred? "
"Fred","Answer: Answer: Fred Answer: Fred Answer: Fred Answer: Fred Answer:","Who received the football? "
"Mary","Answer: Answer: Mary Okay, let's see. The question is asking who received the football","Who received the football? "
"milk","Answer:  Answer:  milk The answer is ""milk"" because the context states that Mary","What did Mary give to Bill? "
