"target","output","question"
"apple","Answer:  To answer the question ""What did Mary give to Jeff?"" we need to identify the","What did Mary give to Jeff? "
"milk","Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer","What did Mary give to Bill? "
"Mary","Answer: Fred <context> Mary gave the milk to Fred. Jeff gave the milk to Mary","Who gave the milk? "
"milk","Answer: Answer: milk Answer: milk Answer: milk Answer: milk Answer","What did Mary give to Jeff? "
"Fred","Answer: Mary </context> Okay, let's tackle this question. The user is asking","Who gave the football to Mary? "
"Fred","Answer: Fred <context> Mary went to the hallway. Bill took the apple there. Mary","Who received the apple? "
"Mary","Answer: Jeff  The answer is Jeff. The context mentions that ""Jeff left the milk"" and","Who received the milk? "
"Bill","Answer: Bill <context> Similar construction with pots had been employed in the East for dom","Who received the milk? "
"Bill","Answer: Answer: Bill Answer: Bill Answer: Bill Answer: Bill Answer","Who gave the milk to Fred? "
"Fred","Answer: Answer: Fred Okay, let's tackle this question. The user is asking,","Who received the football? "
"Mary","Answer: Mary <context> Bill handed the football to Mary. </context> Okay, let","Who received the football? "
"milk","Answer: Mary handed the milk to Bill. </context> Okay, let's tackle this question","What did Mary give to Bill? "
