"target","output","question"
"kitchen","Answer: She is in the kitchen. Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"kitchen","Answer: He is in the kitchen. Question: Where is Mary? Answer: She is in the","Where is John? "
"office","Answer: John is in the context.  Question: Where is Mary? Answer: Mary is in the","Where is John? "
"bathroom","Answer: She is in the garden. Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"bedroom","(John is a name of a person) Answer: John is in the context.  Question: Where","Where is John? "
"office","(CD-ROM) <text> <bookinfo> <author> <author> <author>","Where is Daniel? "
"bathroom","(Sandra is a person)  Answer: Sandra is in the context.  Question: Where is Sandra","Where is Sandra? "
"hallway","(Mary is the wife of the patient.)  Answer: Mary is in the office of the doctor.","Where is Mary? "
"office","(Daniel is a name of a person.)  Answer: Daniel is in the text.  Question: Where","Where is Daniel? "
"bedroom","Answer: He is in the bedroom. Question: Where is John? Answer: He is in the","Where is John? "
"bedroom","Where is Mary? Where is Mary? Where is Mary? Where is Mary? Where is Mary?","Where is Mary? "
"bedroom","Mary is in the kitchen. Mary is in the kitchen. Mary is in the kitchen. Mary is","Where is Mary? "
"garden","(Mary is a variable)  Answer: Mary is in the context.  Question: Where is Mary?","Where is Mary? "
"office","Where is Jenny? Where is Ruby? Where is Dick? Where is the fire? Where is the","Where is Sandra? "
"garden","She is in the garden.  Question: Where is Sandra? She is in the garden.  Question:","Where is Sandra? "
"bathroom","Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary","Where is Mary? "
"kitchen","(Sandra is a character in the book.)  Answer: Sandra is on page 35.  Question","Where is Sandra? "
"kitchen","A. In the kitchen. B. In the garden. C. In the bathroom. D.","Where is Sandra? "
"garden","Answer: He is in the kitchen.  Question: Where is John? Answer: He is in the","Where is John? "
"bathroom","Answer: She is in the kitchen.  Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"kitchen","(Context: ""I saw that there was a crack above the hole where the water came through--","Where is Sandra? "
"bedroom","Mary is in the garden. Mary is in the garden. Mary is in the garden. Mary is","Where is Mary? "
"office","Answer: <context>THE DEAN. [_THE DEAN totters across to a chair,","Where is Sandra? "
"bedroom","(Sandra is the name of the person who is the subject of the question.)  Answer: Sandra","Where is Sandra? "
"bedroom","Where is she? Where is she? Where is she? Where is she? Where is she?","Where is Sandra? "
"bedroom","A. In the office B. In the office C. In the office D. In the office","Where is Sandra? "
"garden","(John is in garden.)  Question: Where is Mary? (Mary is in bathroom.)  Question:","Where is John? "
"hallway","Mary is in the hallway. Mary is in the hallway. Mary is in the hallway. Mary is","Where is Mary? "
"hallway","Where is Mary? Where is the ship? Where is the wind? Where is the sea? Where","Where is John? "
"bedroom","Answer: She is in the office.  Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"kitchen","Where is she in the text?  Answer: She is in the text, in the sentence: “","Where is Sandra? "
"garden","(John is in the kitchen) <Context> John is in the kitchen. </Context>  Question","Where is John? "
"garden","Where is Hilary? Where is Pauline? Where is Tom? Where is Daniel? Where is","Where is Sandra? "
"bedroom","(Mary) Answer: Mary is in the context (Mary) Answer: Mary is in the context","Where is Mary? "
"bathroom","(Sandra) Answer: 1.0  Question: Where is Malise? (Mal","Where is Sandra? "
"kitchen","(line 1, column 1) Answer: Daniel is in the kitchen. (line","Where is Daniel? "
"office","(line 1, column 1) Answer: Daniel is here: (line 1,","Where is Daniel? "
"office","(John is a variable)  Answer: 1  Answer: 2  Answer: 3","Where is John? "
"office","What is his status? What is his relationship to the university? What is his relationship to","Where is John? "
"bathroom","Answer: He is in the middle of the battle, and he is riding his horse. Question","Where is John? "
"hallway","Answer: He is gone. Question: Where is Mary? Answer: She is gone. Question:","Where is Daniel? "
"bathroom","(Daniel 12:7)  Answer: And the children of Israel shall return and each one shall","Where is Daniel? "
"bathroom","(line 1, column 1) Answer: Daniel is in the context. (line","Where is Daniel? "
"bedroom","Answer: He is in the office.  Question: Where is John? Answer: He is in the","Where is John? "
"garden","Answer: She is in the picture with her husband and her brothers.  Question: Where is Henry M","Where is Sandra? "
"bedroom","(line 1, column 1) Answer: Daniel travelled to the bedroom. (line","Where is Daniel? "
"kitchen","Answer: Daniel is in the text.  Question: Where is Uncle David? Answer: Uncle David is","Where is Daniel? "
"hallway","Where is the car? Where is the dinner?  Answer: Sandra is in the garden. The car","Where is Sandra? "
"bedroom","Answer: He is sitting on horseback by the glee maiden.  Question: Where is John?","Where is John? "
"garden","Where is the Confederate right wing? Where is the Union left wing? Where is the Union right wing","Where is Sandra? "
