"target","output","question"
"kitchen","Answer: Sandra went to the kitchen. Sandra went to the kitchen. Sandra went to the kitchen.","Where is Sandra? "
"office","Answer: In the office. Question: I hate cooking. Answer: I know you do. Question","Where is John? "
"bedroom","What is he doing?  Answer: John is in the bedroom. He is looking at the pictures on","Where is John? "
"bathroom","Answer: In the bathroom.  </context>  </context>  </context>  </context>  </context","Where is Sandra? "
"office","Answer: In the bedroom. Question: Where is Alfred? Answer: In the parlor","Where is Daniel? "
"bedroom","Where is Mary? Where is Mary? Where is Mary? Where is Mary? Where is Mary?","Where is Mary? "
"garden","Answer: In the garden.  Question: What is the name of the man who is coming to stay","Where is Mary? "
"garden","Answer: Sandra is in the garden. Question: What is Sandra doing? Answer: Sandra is picking","Where is Sandra? "
"kitchen","What is she doing?  Answer: Sandra is in the kitchen. She is making tea.  Question:","Where is Sandra? "
"garden","Answer: In the bedroom. Question: Where is Mary? Answer: In the bedroom. Question","Where is John? "
"kitchen","(Answer: In the library.)  Question: What is the name of the book that Sandra is reading","Where is Sandra? "
"office","Answer: In the kitchen. Question: Where is Virginia? Answer: In the bedroom. Question:","Where is Sandra? "
"bedroom","Answer: In the same place as the other Sandra. Question: Where is the other Sandra","Where is Sandra? "
"garden","Answer: In the garden. Question: Where is Sandra? Answer: In the bathroom. Question:","Where is John? "
"hallway","Answer: In the prison of the holy inquisition.  Question: What is the name of the criminal","Where is John? "
"kitchen","Answer: In the kitchen. Question: Where is John? Answer: In the hallway. Question","Where is Sandra? "
"garden","Answer: In the garden. Question: Where is John? Answer: In the kitchen. Question:","Where is Sandra? "
"bathroom","Answer: In the bathroom. Question: Where is John? Answer: In the office. Question:","Where is Sandra? "
"office","Answer: In the lion's den. Question: Where is the lion? Answer: In the den","Where is Daniel? "
"office","I have not seen him for a long time. I have been looking for him everywhere. I","Where is John? "
"hallway","Answer: In the bedroom. Question: Where is Mary? Answer: In the kitchen. Question:","Where is Daniel? "
"bathroom","What is he doing?  Answer: He is in the garden, looking at the scaffold.  Question:","Where is Daniel? "
"garden","Answer: In the country. Question: Where is the country? Answer: In the town.","Where is Sandra? "
"kitchen","Sandra: He's in the kitchen. Question: What is he doing? Sandra: He's making","Where is Daniel? "
"bedroom","Answer: In the bedroom. Question: What is the granite of Weehawken,","Where is John? "
