"target","output","question"
"Jeff","Answer: Jeff. Question: What did Dan do when he saw Julia? Answer: He gave her","Who did Fred give the football to? "
"Fred","Answer: Fred  Question: Who received the apple? Answer: Fred  Question: Who received the","Who received the milk? "
"Jeff","Answer: Jeff  Question: Who gave the apple to Fred? Answer: Mary  Question: Who","Who gave the milk to Fred? "
"milk","Answer: milk  Your answer should contain only one word. Do not write anything else after that.","What did Mary give to Bill? "
"Mary","Answer: Mary  Question: Who gave the football? Answer: Jeff  Question: What did Mary","Who received the football? "
"Fred","What was the name of the man who gave the milk to Jeff? What was the name of the","Who gave the milk to Jeff? "
"milk","A. milk B. bread C. butter D. cheese  Question: What was the name of","What did Jeff give to Bill? "
"Fred","Answer: Fred  Question: Who gave the apple? Answer: Mary  Question: What did Fred","Who received the apple? "
"Fred","Bill went to the office. I","Who gave the apple to Mary? "
"Jeff","Answer: Mary. Question: Who travelled to the garden? Answer: Mary. Question: Who passed","Who gave the milk? "
"milk","What did Mary give to Fred? What did Mary give to Fred? What did Mary give to Fred","What did Fred give to Mary? "
"Fred","Answer: Mary  Question: Who gave the apple to Bill? Answer: Mary  Question: Who","Who gave the apple to Bill? "
"Mary","Answer: Fred  Question: Who gave the apple to Jeff? Answer: Fred  Question: Who","Who received the football? "
"apple","Answer: Fred gave Bill a book.  Question: What did Bill give to Fred? Answer: Bill","What did Fred give to Bill? "
"Bill","A. Tom B. Sam C. Aleck D. Randolph Rover   The","Who gave the football to Fred? "
"Fred","A. The little angel B. The little angel's father C. The little angel's father's","Who gave the football to Jeff? "
"milk","Answer: apple  Your answer should contain only one word. Do not write anything else after that.","What did Mary give to Fred? "
"Bill","Bill went to the garden. Mary picked up the milk there. Fred passed the apple to Bill.","Who did Fred give the apple to? "
"Fred","Answer: Bill  Your answer should contain only one word. Do not write anything else after that.","Who gave the milk? "
"Bill","Answer: Mary  <example> Mary picked up the apple there. Mary gave the apple to Fred","Who gave the apple? "
"Mary","Answer: Jeff gave the apple to Eleanor. Question: What was the name of the girl in the","Who did Jeff give the apple to? "
"Mary","Answer: Bill  Question: Who gave the apple to Fred? Answer: Mary  Question: Who","Who gave the milk? "
"milk","Bill got the milk there. Mary picked up the milk there. Mary went to the garden. Mary","What did Fred give to Bill? "
"Bill","Answer: Jeff  Question: Who gave the apple to Fred? Answer: Fred  Question: What","Who gave the football to Jeff? "
"Mary","Mary went to the office. Mary went to the kitchen. Fred grabbed the football there. Mary handed","Who gave the milk to Jeff? "
