"target","output","question"
"Jeff","Answer: Fred gave the football to the     football team.","Who did Fred give the football to? "
"Bill","Answer: Mary gave the milk to the calf. Question: Who did Mary give the milk","Who did Mary give the milk to? "
"Jeff","Answer: Jeff. Question: Who did Pauline send the flowers to? Answer: Shirley. Question","Who did Fred give the milk to? "
"milk","Answer: A pair of handcuffs. Question: What did Jeff give to Noah? Answer: A","What did Mary give to Fred? "
"Fred","Answer: The Booshalloch and his sons. Question: Who received the milk? Answer:","Who received the milk? "
"apple","Answer: A piece of cake. Question: What did Mary give to Jeff? Answer: A piece","What did Mary give to Jeff? "
"apple","Answer: A pair of silk stockings. Question: What did Jeff give to Mary? Answer: A","What did Mary give to Jeff? "
"apple","Answer: A bottle of whisky. Question: What did Bill give to Fred? Answer: A bottle","What did Fred give to Bill? "
"Jeff","Answer: Fred gave the milk to Fred. Question: Who gave the milk to Fred? Answer:","Who gave the milk to Fred? "
"Fred","Answer: Mr. Raymond. Question: Who gave the apple to Mary? Answer: Mr. Raymond","Who gave the apple to Mary? "
"Jeff","Answer: The football was received by the football team. Question: Who received the football? Answer:","Who received the football? "
"Jeff","Answer: Mary gave the football to the darkey. Question: Who did Mary give the football to","Who did Mary give the football to? "
"milk","Answer: A pair of boots. Question: What did Bill give to Mary? Answer: A pair","What did Mary give to Bill? "
"Bill","Answer: Mary gave the milk to the cat. Question: Who did Mary give the milk to","Who did Mary give the milk to? "
"milk","Answer: A piece of bread and butter and a cup of tea. Chapter 47  The '","What did Mary give to Bill? "
"apple","Answer: An apple. Question: What did Mary give to Fred? Answer: Nothing. Question","What did Fred give to Mary? "
"Mary","Answer: Mary. Question: Who received the football? Answer: Mary. Question: Who received the","Who received the football? "
"apple","Answer: Nothing. Question: What did Bill give to Fred? Answer: Nothing. Question: What","What did Fred give to Bill? "
"Jeff","Answer: The Dutch boy. Question: Who received the apple? Answer: The Dutch boy. Question","Who received the apple? "
"Bill","Answer: Horace Boyce. Question: Who did Mary give the football to? Answer: Hor","Who did Mary give the football to? "
"Fred","Answer: Jeff gave the milk to Jeff. Question: Who gave the milk to Jeff? Answer:","Who gave the milk to Jeff? "
"Mary","Answer: The young lady of the golden hair. Question: Who received the milk? Answer: The","Who received the milk? "
"Mary","Answer: The milkman. [14] [Footnote 15: See the letter to","Who gave the milk? "
"milk","Answer: A pair of shoes. Question: What did Mary give to Bill? Answer: A pair","What did Bill give to Mary? "
"milk","Answer: A. A. Davidson, _The Church in the Modern World_, pp. 1","What did Jeff give to Bill? "
"football","Answer: Nothing. Question: What did Fred give to Jeff? Answer: Nothing. Question: What","What did Jeff give to Fred? "
"Mary","Answer: Benny. Question: Who gave the baseball? Answer: Benny. Question: Who gave the","Who gave the football? "
"Mary","Answer: Miss Maggie. Question: Who gave the apple to Bill? Answer: Miss Maggie. Question","Who gave the apple to Bill? "
"Fred","Answer: The apple was received by the captain of the company. Question: Who received the","Who received the apple? "
"Mary","Answer: Mary. Question: Who made the kites? Answer: The Brownies. Question:","Who gave the milk to Bill? "
"milk","Answer: A pair of shoes. Question: What did Mary give to Jeff? Answer: A pair","What did Mary give to Jeff? "
"Mary","Answer: Mary. Question: Who made the bread? Answer: Mary. Question: Who made the","Who gave the milk? "
"Fred","Answer: Moffatt. Question: Who gave the apple to Mary? Answer: Moffatt. Question","Who gave the apple to Mary? "
"football","Answer: A pair of gloves. Question: What did Bill give to Mary? Answer: A pair","What did Bill give to Mary? "
