"target","output","question"
"bathroom","I","Where is Mary? "
"kitchen","the","Where is Sandra? "
"kitchen","in","Where is Mary? "
"kitchen","I","Where is John? "
"bedroom","I","Where is Sandra? "
"office","the","Where is John? "
"garden","I","Where is Mary? "
"bathroom","the","Where is Sandra? "
"kitchen","in","Where is Mary? "
"bedroom","","Where is John? "
"office","I","Where is Daniel? "
"office","in","Where is Daniel? "
"bathroom","in","Where is Mary? "
"bathroom","I","Where is Sandra? "
"bathroom","The","Where is Sandra? "
"hallway","in","Where is Mary? "
"kitchen","in the","Where is Sandra? "
"office","I","Where is Daniel? "
"kitchen","He","Where is Sandra? "
"bedroom","he","Where is John? "
"hallway","I","Where is Sandra? "
"bedroom","the","Where is Mary? "
"bedroom","the","Where is John? "
"bedroom","in","Where is Mary? "
"bedroom","","Where is Mary? "
"garden","I","Where is Mary? "
"bedroom","The","Where is Daniel? "
"office","in","Where is Sandra? "
"office","the","Where is Sandra? "
"garden","The","Where is Sandra? "
"garden","for","Where is Daniel? "
"bathroom","the","Where is Mary? "
"office","the","Where is Mary? "
"kitchen","the","Where is Sandra? "
"garden","I","Where is Sandra? "
"kitchen","","Where is Sandra? "
"kitchen","in","Where is Sandra? "
"garden","in","Where is John? "
"garden","I","Where is Sandra? "
"bathroom","The","Where is Sandra? "
"bedroom","Mary","Where is Mary? "
"kitchen","the","Where is Sandra? "
"office","'","Where is Mary? "
"bedroom","74","Where is Mary? "
"office","The","Where is Daniel? "
"office","the","Where is Sandra? "
"bathroom","in","Where is Sandra? "
"bedroom","The","Where is Sandra? "
"office","the","Where is Daniel? "
"bedroom","the","Where is Sandra? "
"hallway","I","Where is Daniel? "
"bedroom","in","Where is Sandra? "
"office","","Where is John? "
"garden","the","Where is John? "
"kitchen","The","Where is Daniel? "
"hallway","in","Where is Mary? "
"hallway","in","Where is Sandra? "
"hallway","in the","Where is John? "
"bedroom","in","Where is Mary? "
"bedroom","or","Where is Sandra? "
"bedroom","the","Where is Daniel? "
"kitchen","the","Where is Sandra? "
"bedroom","The","Where is Daniel? "
"garden","John","Where is John? "
"bathroom","the","Where is Sandra? "
"garden","in","Where is Sandra? "
"office","the","Where is Daniel? "
"bedroom","the","Where is Mary? "
"garden","I","Where is Sandra? "
"bathroom","the","Where is Sandra? "
"office","in","Where is John? "
"kitchen","The","Where is Daniel? "
"bedroom","I","Where is John? "
"office","the","Where is Daniel? "
"bathroom","in","Where is Sandra? "
"office","the","Where is John? "
"hallway","I","Where is Mary? "
"office","The","Where is John? "
"office","I","Where is Sandra? "
"bathroom","He","Where is John? "
"hallway","in","Where is John? "
"hallway","the","Where is Daniel? "
"hallway","the","Where is Daniel? "
"bathroom","I","Where is Daniel? "
"bathroom","I","Where is John? "
"bathroom","The","Where is Daniel? "
"garden","","Where is John? "
"bedroom","I","Where is John? "
"office","in","Where is Mary? "
"garden","the","Where is Sandra? "
"office","I","Where is John? "
"bedroom","I","Where is Daniel? "
"hallway","in","Where is John? "
"kitchen","the","Where is Daniel? "
"bedroom","in","Where is Daniel? "
"hallway","the","Where is Sandra? "
"garden","in the","Where is Sandra? "
"bedroom","I","Where is John? "
"office","the","Where is John? "
"garden","the","Where is Sandra? "
