"target","output","question"
"Bill","Answer: The little girl. Question: What did the little girl do with the milk? Answer:","Who did Mary give the milk to? "
"apple","Answer: A piece of bread. Question: What did Jeff give to Mary? Answer: A piece","What did Mary give to Jeff? "
"Fred","Answer: The Devil. Question: Who gave the apple to Adam? Answer: The Devil","Who gave the apple to Mary? "
"Bill","(answer: the baby)  Question: What did Mary do with the milk?  (answer","Who did Mary give the milk to? "
"apple","What did Bill give to Fred? What did Fred give to Bill? What did Bill give to","What did Fred give to Bill? "
"Mary","Answer: The cow. Question: Who received the cream? Answer: The cream. Question:","Who received the milk? "
"football","Answer: A book. Question: What did Fred give to Jeff? Answer: A book.","What did Jeff give to Fred? "
"Mary","Answer: The cow.  Question: Who gave the milk to the cow? Answer: The farmer.","Who gave the milk to Bill? "
"football","Answer: A ring. Question: What did Mary give to Bill? Answer: A ring. Question","What did Bill give to Mary? "
"Bill","Why?  Answer: She gave it to the man who was to be her husband. She gave it","Who did Mary give the apple to? "
"Mary","Answer: The football was given by the boys. Question: Who gave the football? Answer:","Who gave the football? "
"apple","Answer: He gave him a dollar. Question: What did Bill give to Fred? Answer: He","What did Fred give to Bill? "
"apple","Answer: An apple. Question: What did Mary give to Bill? Answer: A kiss.","What did Bill give to Mary? "
"milk","Answer: Milk. </question>  <note>It was a little after noon when the children,","What did Jeff give to Fred? "
"Mary","Answer: The football was received by the footballer. [_He sits down beside TARVER._","Who received the football? "
"Jeff","(Fred is the name of the boy in the story of the apple.)  Answer: The","Who gave the apple to Fred? "
"Jeff","Answer: The Sultan. Question: What did he do with it? Answer: He ate it.","Who received the apple? "
"Jeff","Answer: Eve. Question: Who gave the apple? Answer: Eve. Question: Who gave","Who gave the apple? "
"apple","Answer: A dollar. Question: What did Bill give to Mary? Answer: A dollar.","What did Mary give to Bill? "
"Jeff","Answer: The apple was given by the goddess Pomona, who was the goddess of","Who gave the apple? "
"football","Answer: 1,000 dollars. Question: What did Mary give to Jeff? Answer:","What did Jeff give to Mary? "
"Bill","What was the name of the man who gave the milk to Mary? What was the name","Who gave the milk to Mary? "
"Fred","Answer: To the poor.  Question: What did he do with the poor? Answer: He gave","Who did Bill give the milk to? "
"Bill","Answer: The little girl. Question: What did Jeff do when he saw the little girl? Answer","Who did Jeff give the apple to? "
"Fred","Answer: The mother. Question: Who gave the meat? Answer: The father. Question","Who gave the milk? "
