"target","output","question"
"Jeff","ion ion ion ion ion.","Who did Fred give the football to? "
"Bill","ion","Who did Mary give the milk to? "
"Jeff","ion, there.","Who did Fred give the milk to? "
"milk","ion","What did Mary give to Fred? "
"Fred","ion ion.","Who received the milk? "
"apple","ion, there ion.","What did Mary give to Jeff? "
"apple","ion","What did Mary give to Jeff? "
"apple","ion ion.","What did Fred give to Bill? "
"Jeff","","Who gave the milk to Fred? "
"Fred","ion ion ion ion ion ion ion ion ion ion","Who gave the apple to Mary? "
"Jeff","ion ion ion ion ion ion ion ion ion ion","Who received the football? "
"Jeff","ion.","Who did Mary give the football to? "
"milk","there r ion, there r ion, r ion, r ion,","What did Mary give to Bill? "
"Bill","","Who did Mary give the milk to? "
"milk","ion ion ion ion ion ion ion ion ion ion","What did Mary give to Bill? "
"apple","ion, there, there ion, there, there, there, there, there, there,","What did Fred give to Mary? "
"Mary","ion","Who received the football? "
"apple","ion ion, there, there, there ion, there, there, there, there,","What did Fred give to Bill? "
"Jeff","ion ion ion ion ion ion ion ion ion ion","Who received the apple? "
"Bill","ion ion ion ion ion ion ion ion ion ion","Who did Mary give the football to? "
"Fred","ion ion, none ion, none ion, none ion, none ion,","Who gave the milk to Jeff? "
"Mary","ion","Who received the milk? "
"Mary","ion ion ion ion ion ion ion ion ion ion","Who gave the milk? "
"milk","ion ion, there, there ion, there, there, there, there, there,","What did Bill give to Mary? "
"milk","ion, there ion, there, there ion, there ion, there ion,","What did Jeff give to Bill? "
"football","ion","What did Jeff give to Fred? "
"Mary","","Who gave the football? "
"Mary","","Who gave the apple to Bill? "
"Fred","ion ion.","Who received the apple? "
"Mary","none ion","Who gave the milk to Bill? "
"milk","ion","What did Mary give to Jeff? "
"Mary","ion ion ion ion ion ion ion ion ion ion","Who gave the milk? "
"Fred","ion.","Who gave the apple to Mary? "
"football","ion ion,","What did Bill give to Mary? "
"apple","ion ion.","What did Fred give to Mary? "
"apple","Ret ion","What did Fred give to Bill? "
"Jeff","ion, none, none, none, none, none, none, none, none, none,","Who gave the milk? "
"Bill","not This document is not This document is not This document is not This document is","Who did Mary give the apple to? "
"Fred","there ion, there, there, there, there, there, there, there, there,","Who gave the football to Mary? "
"milk","ion","What did Mary give to Fred? "
"milk","ion ion ion.","What did Fred give to Mary? "
"Mary","ion ion ion ion ion ion ion ion ion ion","Who gave the football? "
"Fred","ion.","Who received the apple? "
"Mary","ion ion ion ion ion ion ion ion ion ion","Who gave the apple? "
"Fred","ion ion ion,","Who gave the apple to Bill? "
"apple","","What did Fred give to Bill? "
"Fred","ion ion ion ion ion ion ion ion ion ion","Who received the apple? "
"Fred","ion","Who received the milk? "
"Mary","ion","Who received the football? "
"apple","ion ion ion ion ion ion ion ion ion ion","What did Bill give to Mary? "
"apple","there ion, there ion, there ion, there ion, there ion,","What did Mary give to Fred? "
"apple","","What did Fred give to Bill? "
"apple","ion,","What did Fred give to Bill? "
"milk","there, there ion, there, there, there, there, there, there, there,","What did Jeff give to Fred? "
"Mary","ion ion ion ion ion ion ion ion ion ion","Who received the milk? "
"Jeff","ion","Who gave the football? "
"Bill","ion","Who gave the football to Fred? "
"Mary","","Who received the football? "
"Mary","ion ion.","Who gave the football to Fred? "
"Jeff","ion ion ion ion ion ion ion ion ion ion","Who did Bill give the milk to? "
"Fred","there ion, there ion ion ion ion ion ion ion","Who gave the football to Jeff? "
"Jeff","ion ion.","Who gave the apple to Fred? "
"Bill","ion","Who received the milk? "
"Jeff","ion, there, there, there, there, there, there, there, there, there,","Who did Bill give the apple to? "
"milk","ion,","What did Mary give to Fred? "
"Jeff","ion","Who received the apple? "
"Jeff","ion ion.","Who gave the apple to Bill? "
"apple","ion","What did Mary give to Fred? "
"Bill","ion ion ion ion ion ion ion ion ion ion","Who did Fred give the apple to? "
"Jeff","ion ion.","Who gave the apple? "
"Bill","","Who gave the milk to Fred? "
"Bill","ion ion.","Who did Jeff give the football to? "
"Fred","ion ion ion.","Who gave the milk? "
"apple","ion ion ion ion ion ion ion ion ion ion","What did Mary give to Bill? "
"Jeff","ion ion ion, and ion, and ion, and ion, and","Who received the milk? "
"Bill","","Who did Fred give the milk to? "
"Bill","","Who gave the apple? "
"Jeff","ion, there ion, there, there ion, there ion, there ion,","Who gave the apple? "
"Fred","there ion, there ion, there ion, there ion ion ion","Who received the football? "
"football","ion .","What did Mary give to Fred? "
"Mary","ion  ion ion ion ion ion ion ion ion ion","Who did Jeff give the apple to? "
"football","ion ion ion ion ion ion ion ion ion ion","What did Jeff give to Mary? "
"Mary","ion ion, there, there ion, there, there, there, there, there,","Who received the milk? "
"milk","ion","What did Mary give to Fred? "
"Mary","ion ion ion ion ion ion ion ion ion ion","Who gave the milk? "
"Bill","ion","Who gave the milk to Mary? "
"Mary","and ion ion ion ion ion ion ion ion ion","Who received the football? "
"Fred","ion, there, there ion, there, there ion, there, there, there","Who gave the apple? "
"milk","ion ion ion.","What did Fred give to Bill? "
"Fred","ion, there ion, there, there, there, there, there, there, there,","Who did Bill give the milk to? "
"Jeff","ion ion ion ion ion ion ion ion ion ion","Who gave the apple? "
"Fred","","Who did Bill give the apple to? "
"Bill","","Who gave the football to Jeff? "
"Bill","ion, there ion, there ion, there ion, ion ion,","Who did Jeff give the apple to? "
"milk","ion ion ion ion ion ion ion ion ion ion","What did Mary give to Bill? "
"Mary","ion","Who did Bill give the milk to? "
"Mary","","Who gave the milk to Jeff? "
"Fred","ion ion.","Who gave the milk? "
"Bill","","Who received the milk? "
"Fred","","Who gave the football? "
