target,output,question
bathroom,"Mary is a very good, and a very good, and a very good, and a very good",Where is Mary? 
kitchen,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
kitchen,Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary,Where is Mary? 
kitchen,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is John? 
bedroom,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
office,Where is John? Where is John? Where is John? Where is John? Where is John?,Where is John? 
garden,Mary's Mary's Mary's Mary's Mary's Mary's Mary's Mary's Mary's Mary's,Where is Mary? 
bathroom,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
kitchen,Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary?,Where is Mary? 
bedroom,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is John? 
office,"Where is the
Where is the
Where is the
Where is the
Where is the",Where is Daniel? 
office,Where is the answer to the answer to the answer to the answer to the answer to the answer to,Where is Daniel? 
bathroom,Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary,Where is Mary? 
bathroom,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
bathroom,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
hallway,Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary,Where is Mary? 
kitchen,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
office,Where is the question? Where is the question? Where is the question? Where is the question?,Where is Daniel? 
kitchen,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
bedroom,Where is John? Where is John? Where is John? Where is John? Where is John?,Where is John? 
hallway,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
bedroom,Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary,Where is Mary? 
bedroom,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is John? 
bedroom,Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary?,Where is Mary? 
bedroom,Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary?,Where is Mary? 
garden,Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary?,Where is Mary? 
bedroom,Where is the _M_ is the _M_ is the _M_ is the _M,Where is Daniel? 
office,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
office,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
garden,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
garden,Where is the answer? Where is the answer? Where is the answer? Where is the answer?,Where is Daniel? 
bathroom,Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary,Where is Mary? 
office,Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary?,Where is Mary? 
kitchen,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
garden,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
kitchen,Sandra? Sandra? Sandra? Sandra? Sandra? Sandra? Sandra? Sandra? Sandra? Sandra?,Where is Sandra? 
kitchen,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
garden,"Where is the
Where is the
Where is the
Where is the
Where is the",Where is John? 
garden,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
bathroom,"Where is the
Where is the
Where is the
Where is the
Where is the",Where is Sandra? 
bedroom,Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary?,Where is Mary? 
kitchen,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
office,Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary? Mary?,Where is Mary? 
bedroom,Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary,Where is Mary? 
office,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Daniel? 
office,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
bathroom,Where is the answer? Where is the answer? Where is the answer? Where is the answer?,Where is Sandra? 
bedroom,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
office,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Daniel? 
bedroom,Where is the? Where is the? Where is the? Where is the? Where is the?,Where is Sandra? 
