"target","output","question"
"bathroom","""I'm not sure, but I think she's in the latter. ""I'm","Where is Mary? "
"kitchen","""The man who is not afraid of death is not afraid of life, and the love of","Where is Mary? "
"kitchen","""The latter, who had been standing in the doorway, was now standing in the","Where is Sandra? "
"bedroom","""The man who is with her--he's a man of the world, and he knows","Where is Mary? "
"office","Where is the Queen? Where is the Queen's entourage? Where is the Queen's ent","Where is Mary? "
"bedroom","The girl who was the subject of the last question, and who was the subject of the last","Where is Mary? "
"office","What is the name of the place where he is living? What is the name of the place","Where is Daniel? "
"hallway","The moon is a luminous globe, and the moon is a luminous globe","Where is Sandra? "
"bathroom","The man who is trying to find her is referred to as ""the man who is trying","Where is Sandra? "
"bedroom","(A) In the kitchen (B) In the garden (C) In the garden and kitchen","Where is John? "
"hallway","""The man who was with me,--I left him with my horse, and he's--","Where is John? "
"office","""The rebels, who had been flying from the rebellion, had been flying from the rebellion","Where is Mary? "
"garden","What is her occupation? What is her occupation? What is her occupation? What is her occupation?","Where is Sandra? "
