"target","output","question"
"kitchen","""The lions' den, of course. I'm a lion, and I'm a","Where is Sandra? "
"bedroom","""I don't know, but I think he is up the hill."" ""I think he is","Where is John? "
"office","The dear old man, who was the dearst of all, was dead.","Where is Daniel? "
"garden","-- Verne, Victor. The Metamorphosis. -- Verne, Victor. The Met","Where is Mary? "
"kitchen","The caterpillars are not her own, but she is not a stranger to them.","Where is Sandra? "
"kitchen","The girl who was with the young man who was with the girl who was with the girl who was","Where is Sandra? "
"bedroom","The shipwrecked sailors were cast away on a shallow island, and the shipw","Where is Sandra? "
"hallway","The train is moving, and the engine is rolling along the track, and the engine-man is","Where is John? "
"garden","""The man who is not a member of the family, but who is a member of the","Where is Sandra? "
"office","What is the name of the ship which Rosenthrall is on?  Question: What is the","Where is Daniel? "
"hallway","""The man who is the man who is the man who is the man who is","Where is Daniel? "
"garden","""The Lady of the Castle"" by Sir John Barbour  Question: Where is the Lady of","Where is Sandra? "
"bedroom","""I'm not sure--I'm not sure--I'm not sure--I'm not sure","Where is John? "
