"target","output","question","recall"
"8762665",": 8762665. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and the herds,","What is the special magic number for iyiuuddt-bend mentioned in the provided text? The special magic number for iyiuuddt-bend mentioned in the provided text is","1.0"
"2461139",": 2461139. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and the cattle, and","What is the special magic number for latsmyb-aurpjr mentioned in the provided text? The special magic number for latsmyb-aurpjr mentioned in the provided text is","1.0"
"1333732",": 1333732. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and the herds,","What is the special magic number for yqeiyrv-ajmjnx mentioned in the provided text? The special magic number for yqeiyrv-ajmjnx mentioned in the provided text is","1.0"
"6609042",": 6609042. 30:34 And Laban said unto him, Let it be according to thy word. 30:35 And he was not with the flocks by day,","What is the special magic number for jver-lleph mentioned in the provided text? The special magic number for jver-lleph mentioned in the provided text is","1.0"
"2888689",": 2888689. 30:34 And Laban said, Let it be according to thy word. And he divided the flocks, dividing the sheep and the goats, the camels and the","What is the special magic number for yjqzdjx-vzgr mentioned in the provided text? The special magic number for yjqzdjx-vzgr mentioned in the provided text is","1.0"
"8816450","8816450. 30:34 And Laban said unto him, Let it be according to thy word. 30:35 And Laban divided the flocks, and set before them","What is the special magic number for rvgyxyf-mdbgoce mentioned in the provided text? The special magic number for rvgyxyf-mdbgoce mentioned in the provided text is","1.0"
"4358553","4358553.   The special magic number for vetzp-lxhqusj mentioned in the provided text is 2864427.   The special magic number for oxxymz-r","What is the special magic number for wuefeb-bsvhr mentioned in the provided text? The special magic number for wuefeb-bsvhr mentioned in the provided text is","1.0"
"5532505",": 5532505. 30:34 And Laban said unto him, Let it be according to thy word, and let my daughters be thy hire. 30:35 And Laban","What is the special magic number for mydhzaoq-iipzqkqd mentioned in the provided text? The special magic number for mydhzaoq-iipzqkqd mentioned in the provided text is","1.0"
"5208602",": 5208602. 30:34 And Laban said unto him, Let it be according to thy word. 30:35 And he was not with the flocks by day,","What is the special magic number for glzlok-ftotu mentioned in the provided text? The special magic number for glzlok-ftotu mentioned in the provided text is","1.0"
"1216063",": 1216063. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and the herds,","What is the special magic number for weobual-stzzu mentioned in the provided text? The special magic number for weobual-stzzu mentioned in the provided text is","1.0"
"7840997","7840997. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and the cattle, and the","What is the special magic number for rtfab-pnifwfy mentioned in the provided text? The special magic number for rtfab-pnifwfy mentioned in the provided text is","1.0"
"4908691",": 4908691. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and the herds,","What is the special magic number for mehjchl-pqdd mentioned in the provided text? The special magic number for mehjchl-pqdd mentioned in the provided text is","1.0"
"7416865","7416865. The special magic number for zwpzto-nifioqd mentioned in the provided text is 1328044. The special magic number for ijpigkbk-h","What is the special magic number for taend-vwcvdu mentioned in the provided text? The special magic number for taend-vwcvdu mentioned in the provided text is","1.0"
"5610546",": 5610546. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and the herds,","What is the special magic number for rsccr-njjis mentioned in the provided text? The special magic number for rsccr-njjis mentioned in the provided text is","1.0"
"7569824","7569824. 30:34 And Laban said, Let it be according to thy word, and let my daughters be thy hire. 30:35 And Laban put the daughters","What is the special magic number for guhbhu-cfek mentioned in the provided text? The special magic number for guhbhu-cfek mentioned in the provided text is","1.0"
"9333274",": 9333274. The special magic number for giqroy-emxb mentioned in the provided text is: 4115897. The special magic number for cszxx-qtuyve","What is the special magic number for hysx-hxvc mentioned in the provided text? The special magic number for hysx-hxvc mentioned in the provided text is","1.0"
"6471622","6471622. 30:34 And Laban said, Let it be according to thy word. And he divided the flocks, dividing the sheep and the goats, the camels and the asses","What is the special magic number for mhijphiy-sozelnqo mentioned in the provided text? The special magic number for mhijphiy-sozelnqo mentioned in the provided text is","1.0"
"3064096",": 3064096. 30:34 And Laban said unto him, Let it be according to thy word. 30:35 And he divided the flocks, dividing the sheep and","What is the special magic number for seccjod-czaf mentioned in the provided text? The special magic number for seccjod-czaf mentioned in the provided text is","1.0"
"8392445","8392445. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and the herds, and","What is the special magic number for wodp-puolfgkz mentioned in the provided text? The special magic number for wodp-puolfgkz mentioned in the provided text is","1.0"
"7294228","7294228. 30:34 And Laban said unto him, Let it be according to thy word. 30:35 And Laban divided the flocks, that he might number","What is the special magic number for qumfjusi-erfmua mentioned in the provided text? The special magic number for qumfjusi-erfmua mentioned in the provided text is","1.0"
"9820108","9820108.   The special magic number for xyodp-ysaius mentioned in the provided text is 4137150.   The special magic number for vuqqdds-djk","What is the special magic number for zzkjzmz-kaxzaou mentioned in the provided text? The special magic number for zzkjzmz-kaxzaou mentioned in the provided text is","1.0"
"1091630",": 1091630. The special magic number for whoymu-cqep mentioned in the provided text is: 9375610. The special magic number for htez-lalw","What is the special magic number for iorp-vgrczz mentioned in the provided text? The special magic number for iorp-vgrczz mentioned in the provided text is","1.0"
"8051421",": 8051421. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and the herds,","What is the special magic number for rbiqcx-hsuiwiyu mentioned in the provided text? The special magic number for rbiqcx-hsuiwiyu mentioned in the provided text is","1.0"
"3604099","3604099. 30:34 And Laban said unto him, Let it be according to thy word, and let me not find in thee anything that is bad. 30:35","What is the special magic number for tkuodzhn-rqgmgmpq mentioned in the provided text? The special magic number for tkuodzhn-rqgmgmpq mentioned in the provided text is","1.0"
"5808977","5808977. 30:34 And Laban said unto him, Let it be according to thy word, and let my father's gods, which I have, remain with thee. 30","What is the special magic number for twxl-ngsbul mentioned in the provided text? The special magic number for twxl-ngsbul mentioned in the provided text is","1.0"
"8994315",": 8994315. 30:34 And Laban said unto him, Let it be according to thy word, and let my daughters be thy daughters, and the flocks be thy flocks,","What is the special magic number for ethwswnc-itcubjxk mentioned in the provided text? The special magic number for ethwswnc-itcubjxk mentioned in the provided text is","1.0"
"1980287",": 1980287. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and the cattle, and","What is the special magic number for qzrnmbar-gfwyzz mentioned in the provided text? The special magic number for qzrnmbar-gfwyzz mentioned in the provided text is","1.0"
"3729671","3729671. What is the special magic number for ausmra-iuamyl mentioned in the provided text? The special magic number for ausmra-iuamyl mentioned in the provided text is","What is the special magic number for ausmra-iuamyl mentioned in the provided text? The special magic number for ausmra-iuamyl mentioned in the provided text is","1.0"
"4896954","4896954. 30:34 And Laban said, The hire of the hire of the flock is even too much: and Laban said, Let me see it to day, and let me","What is the special magic number for umuk-cdgrzds mentioned in the provided text? The special magic number for umuk-cdgrzds mentioned in the provided text is","1.0"
"5125355","5125355.   The special magic number for bhjdyu-poweje mentioned in the provided text is 8995811.   The special magic number for eesyy-zdem","What is the special magic number for uwvn-mxcnbk mentioned in the provided text? The special magic number for uwvn-mxcnbk mentioned in the provided text is","1.0"
"6039841","6039841. 30:34 And Laban said, The hire of thy hire is that thou shalt feed and keep my flock. 30:35 And Jacob said, Every man that","What is the special magic number for nkqzm-vxhso mentioned in the provided text? The special magic number for nkqzm-vxhso mentioned in the provided text is","1.0"
"2823579",": 2823579. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and the herds,","What is the special magic number for uorkav-ilbak mentioned in the provided text? The special magic number for uorkav-ilbak mentioned in the provided text is","1.0"
"7864969",": 7864969.   The special magic number for diailbfa-qkxcay mentioned in the provided text is: 2448229.  The special magic number for zylx","What is the special magic number for zxarxcc-wkchnpy mentioned in the provided text? The special magic number for zxarxcc-wkchnpy mentioned in the provided text is","1.0"
"2995366","2995366.   The special magic number for jsse-ykmuub mentioned in the provided text is 5881745.   The special magic number for kywpvkt-iojav","What is the special magic number for mityfwy-nwovw mentioned in the provided text? The special magic number for mityfwy-nwovw mentioned in the provided text is","1.0"
"1655709",": 1655709. 30:34 And Laban said, The hire of thy service shall be all the speckled and spotted cattle, and the brown cattle among the goats, and the spe","What is the special magic number for tzpp-fqsermeu mentioned in the provided text? The special magic number for tzpp-fqsermeu mentioned in the provided text is","1.0"
"1747937","1747937.   The special magic number for stkhbw-oibppn mentioned in the provided text is 2142173.   The special magic number for vsmxqg","What is the special magic number for wsnehas-ijvzqo mentioned in the provided text? The special magic number for wsnehas-ijvzqo mentioned in the provided text is","1.0"
"5027949",": 5027949. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and the herds,","What is the special magic number for mupa-vgzck mentioned in the provided text? The special magic number for mupa-vgzck mentioned in the provided text is","1.0"
"4007894","4007894. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and the herds, and","What is the special magic number for zpzkbgke-xnqlwals mentioned in the provided text? The special magic number for zpzkbgke-xnqlwals mentioned in the provided text is","1.0"
"6041887","6041887.   To find this, I looked through the text for any numbers that are mentioned in the context of being a ""special magic number"" for a specific term. The text mentions three such numbers:","What is the special magic number for hhmgpy-qpsiscx mentioned in the provided text? The special magic number for hhmgpy-qpsiscx mentioned in the provided text is","1.0"
"1716108","1716108.   The special magic number for xhprze-apxkuhqa mentioned in the provided text is 1792338.   The special magic number for tqvg-g","What is the special magic number for mqec-psscotfg mentioned in the provided text? The special magic number for mqec-psscotfg mentioned in the provided text is","1.0"
"5688420",": 5688420. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and the herds,","What is the special magic number for tdcpsy-kyvkqxfs mentioned in the provided text? The special magic number for tdcpsy-kyvkqxfs mentioned in the provided text is","1.0"
"1857202",": 1857202. 30:34 And Laban said unto him, Let it be according to thy word. 30:35 And Laban divided the flocks, that they might","What is the special magic number for dgqncita-yeoylup mentioned in the provided text? The special magic number for dgqncita-yeoylup mentioned in the provided text is","1.0"
"3574778",": 3574778.   The special magic number for zztncnm-sgit mentioned in the provided text is: 3157970.  The special magic number for utzjnari-q","What is the special magic number for qvxc-mmsxgfvy mentioned in the provided text? The special magic number for qvxc-mmsxgfvy mentioned in the provided text is","1.0"
"6266375","6266375. 30:34 And Laban said unto him, Let it be according to thy word. 30:35 And Laban divided the flocks, and the herds","What is the special magic number for miikhw-uzqqna mentioned in the provided text? The special magic number for miikhw-uzqqna mentioned in the provided text is","1.0"
"7678367","7678367. What is the special magic number for xtgxdtto-taqozvbs mentioned in the provided text? The special magic number for xtgxdtto-taqozvbs mentioned","What is the special magic number for pwmzgm-cqmrfli mentioned in the provided text? The special magic number for pwmzgm-cqmrfli mentioned in the provided text is","1.0"
"7550357","7550357.   To find this, I looked through the text for any numbers that were mentioned in the context of being a ""special magic number"" for a specific term. The text mentions several numbers, but","What is the special magic number for tzbfso-wupprh mentioned in the provided text? The special magic number for tzbfso-wupprh mentioned in the provided text is","1.0"
"4918522",": 4918522. 30:34 And Laban said unto him, Let it be according to thy word. 30:35 And Laban divided the flocks, that they might","What is the special magic number for rcpwn-afxrlse mentioned in the provided text? The special magic number for rcpwn-afxrlse mentioned in the provided text is","1.0"
"6499044","6499044.   The special magic number for jakfvan-rgdobn mentioned in the provided text is 9494773.   The special magic number for dlpsrl-zen","What is the special magic number for wcrpyt-fthtd mentioned in the provided text? The special magic number for wcrpyt-fthtd mentioned in the provided text is","1.0"
"7012108",": 7012108. 30:34 And Laban said, The hire of the hire of the flock is even too much for me to do: and let me not give it all at once.","What is the special magic number for vwvewvka-ulzvccb mentioned in the provided text? The special magic number for vwvewvka-ulzvccb mentioned in the provided text is","1.0"
"9179732","9179732.   The special magic number for qydojjot-eswczuv is mentioned in the text as follows: ""One of the special magic numbers for qydojjot-eswcz","What is the special magic number for qydojjot-eswczuv mentioned in the provided text? The special magic number for qydojjot-eswczuv mentioned in the provided text is","1.0"
