"target","output","question"
"kitchen","(S) (S) (S) (S) (S) (S) (S","Where is Sandra? "
"office","Question: Where is John? Question: Where is John? Question: Where is John? Question:","Where is John? "
"bedroom","Answer: Where is John?   Answer: Where is John?   Answer: Where is John","Where is John? "
"bathroom","Choices:  A. In the house B. In the house C. In the","Where is Sandra? "
"office","Question: Where is Daniel?   Question: Where is Daniel?   Question: Where is Daniel","Where is Daniel? "
"bedroom","Choices:  A) In the circus tent  B) In the circus tent  C)","Where is Mary? "
"garden","Answer:   Answer:   Answer:   Answer:   Answer:   Answer:   Answer","Where is Mary? "
"garden","(S) (S) (S) (S) (S) (S) (S","Where is Sandra? "
"kitchen","Answer:   </context>  Question: Where is Sandra?   Answer:   </context>","Where is Sandra? "
"garden","(Question: Where is John? (Question: Where is John? (Question: Where is John","Where is John? "
"kitchen","2.  2.  2.  2.  2.","Where is Sandra? "
"office","(Question: Where is Sandra? (Question: Where is Sandra? (Question: Where is Sandra","Where is Sandra? "
"bedroom","Choices:  A) In Carthage B) In Rome C) In the","Where is Sandra? "
"garden","Okay, let's try to figure out where John is. The text seems to be a series","Where is John? "
"hallway","Choices:  A. In the New York Historical Society's rooms.  B. In the","Where is John? "
"kitchen","Where is Sandra? Where is Sandra? Where is Sandra? Where is Sandra? Where is Sandra?","Where is Sandra? "
"garden","Answer:   Answer:   Answer:   Answer:   Answer:   Answer:   Answer","Where is Sandra? "
"bathroom","Answer:   Answer:   Answer:   Answer:   Answer:   Answer:   Answer","Where is Sandra? "
"office","Question: Where is Daniel?   Question: Where is Daniel?   Question: Where is Daniel","Where is Daniel? "
"office","(Note: Note: Note: Note: Note: Note: Note: Note: Note: Note","Where is John? "
"hallway","(Answer: Where is Daniel? Where is Daniel? Where is Daniel? Where is Daniel? Where","Where is Daniel? "
"bathroom","Choices: A) In a place where law is not secure B) In a place where","Where is Daniel? "
"garden","","Where is Sandra? "
"kitchen","Answer: Daniel is in the hallway.   Answer: Daniel is in the hallway.   Answer","Where is Daniel? "
"bedroom","Answer:   Answer:   Answer:   Answer:   Answer:   Answer:   Answer","Where is John? "
