"target","output","question"
"kitchen","What,,,,,,,,,,,,,,,,,,,","Where is Sandra? "
"office","""I'll tell you, Beulah, "" she said, ""I'll read the","Where is John? "
"bedroom",". John, who, in the course of his life, had never been able to read,","Where is John? "
"bathroom","What,,,,,,,,,,,,,,,,,,,","Where is Sandra? "
"office",", and how, in the face of the, and,,,,,,,,,","Where is Daniel? "
"bedroom",", and why Mary?, and why Mary?, and why Mary?, and why Mary,","Where is Mary? "
"garden",", and que, and que, and que, and que, and que, and que, and","Where is Mary? "
"garden",", and, and, and, and, and, and, and, and, and, and","Where is Sandra? "
"kitchen","Where is Sandra? Where is Sandra? Where is Sandra? Where is Sandra? Where is Sandra","Where is Sandra? "
"garden",". The question, and the answer, are, however, still open to discussion. The reader","Where is John? "
"kitchen","Quelle chose Sandra? Quelle chose Sidonia? Quelle chose Sidonia? Quelle chose","Where is Sandra? "
"office","""Sandra, "", ""Sandra, "", ""Sandra, ""Sandra,","Where is Sandra? "
"bedroom",", and, above all,,,,,,,,,,,,,,,","Where is Sandra? "
"garden",",,,,,,,,,,,,,,,,,,,,","Where is John? "
"hallway","What, and, and, and, and, and, and, and, and, and,","Where is John? "
"kitchen","What is she? What is she? What is she? What is she? What is she?","Where is Sandra? "
"garden","Qui est-ce, qui est-ce, qui est-ce, qui est-ce, qui est-ce,","Where is Sandra? "
"bathroom",", il, il, il, il, il, il, il, il, il, il","Where is Sandra? "
"office","What, what, what, what, what, what, what, what, what, what,","Where is Daniel? "
"office","and what, and how, and what, and what, and what, and what, and what","Where is John? "
"hallway",". 40. Where is Daniel?. 41. Where is Daniel?. 42.","Where is Daniel? "
"bathroom","Where is Louis XVI? Where is Louis XVI? Where is Louis XVI? Where is Louis XVI","Where is Daniel? "
"garden","Where is she? Where is she? Where is she? Where is she? Where is she?","Where is Sandra? "
"kitchen","What is the meaning of the resolutions? The resolutions, and the resolutions, are, in the eyes","Where is Daniel? "
"bedroom","Where is John? Where is John? Where is John? Where is John? Where is John?","Where is John? "
