"target","output","question"
"milk","What did H---- give to Fred. H----? What did Mary pass the milk to Fred.","What did Mary give to Fred? "
"apple","What did Mary journey to the hallway? What did Jeff give to Fred? What did Fred give to","What did Fred give to Bill? "
"Jeff","Who did Jeff go to the hallway to? Who did Fred give the apple to? Who did Jeff","Who did Mary give the football to? "
"apple","What did Mary journey to the hallway? What did Arne feel its blessedness lying over him","What did Fred give to Mary? "
"Bill","Who did Bill journey to the bedroom to? Who did Don's friend return smiling? Who did Don","Who did Mary give the football to? "
"milk","What did Mary journey to the hallway to? What did Jeff move to the hallway to? What did","What did Bill give to Mary? "
"Mary","Who gave the apple to Bill? Who gave the apple to Bill? Who gave the apple to Bill","Who gave the apple to Bill? "
"Mary","Who gave the milk? Who gave the milk? Who gave the milk? Who gave the milk?","Who gave the milk? "
"apple","What did Fred give to Bill? What did Fred give to Bill? What did Fred give to Bill","What did Fred give to Bill? "
"milk","What did Mary give to Fred? What did Mary give to Fred? What did Mary give to Fred","What did Mary give to Fred? "
"Mary","Who gave the apple? Who gave the apple? Who gave the apple? Who gave the apple?","Who gave the apple? "
"Fred","Who received the milk? Who received the milk? Who received the milk? Who received the milk?","Who received the milk? "
"apple","What did Fred give to Bill? What did Fred give to Bill? What did Fred give to Bill","What did Fred give to Bill? "
"Jeff","Who gave the football? Who gave the football? Who gave the football? Who gave the football?","Who gave the football? "
"Jeff","Who did Bill give the milk to? Who did Bill give the milk to? Who did Bill give","Who did Bill give the milk to? "
"Jeff","Who did Bill give the apple to? Who did Bill give the apple to? Who did Bill give","Who did Bill give the apple to? "
"apple","What did Mary give to Fred? What did Mary give to Fred? What did Mary give to Fred","What did Mary give to Fred? "
"Bill","Who did Jeff give the football to? Who did Jeff give the football to? Who did Jeff give","Who did Jeff give the football to? "
"Bill","Who did Fred give the milk to? Who did Fred give the milk to? Who did Fred give","Who did Fred give the milk to? "
"football","What did Mary give to Fred? What did Mary give to Fred? What did Mary give to Fred","What did Mary give to Fred? "
"milk","What did Mary give to Fred? What did Mary give to Fred? What did Mary give to Fred","What did Mary give to Fred? "
"Fred","Who gave the apple? Who gave the apple? Who gave the apple? Who gave the apple?","Who gave the apple? "
"Fred","Who did Bill give the apple to? Who did Bill give the apple to? Who did Bill give","Who did Bill give the apple to? "
"Mary","Who did Bill give the milk to? Who did Bill give the milk to? Who did Bill give","Who did Bill give the milk to? "
"Fred","Who gave the football? Who gave the football? Who gave the football? Who gave the football?","Who gave the football? "
