target,output,question
Jeff,"Fred
Who did Fred give the football to? Fred
Who did Fred give the football to?",Who did Fred give the football to? 
Bill,"Mary gave the milk to her
Mary gave the milk to her
Mary gave the milk to her",Who did Mary give the milk to? 
Jeff,"Jeff. Mary went back to the hallway. His face was menacing and his
frame trembled.",Who did Fred give the milk to? 
milk,"a copy of the ""New York Herald"" or a copy of the ""New York Tribune""?",What did Mary give to Fred? 
Fred,"office
Preferox: Who received the milk? office
Preferox: Who received the",Who received the milk? 
apple,"Fred 1
What did Mary give to Jeff? Fred 1
What did Mary give to",What did Mary give to Jeff? 
apple,"a
Question: What did Mary give to Jeff? a
Question: What did Mary give to",What did Mary give to Jeff? 
apple,"A garden
room? garden
room? garden
room? garden
room? garden
room",What did Fred give to Bill? 
Jeff,"Mary
What is the milk? milk
What is the milk? milk
What is the milk",Who gave the milk to Fred? 
Fred,"Fred
Who gave the apple to Mary? Fred
Who gave the apple to Mary? Fred",Who gave the apple to Mary? 
Jeff,"the head of a man appear from behind one of the rocks, which he was trying to climb,",Who received the football? 
Jeff,"(last comment)

Answer: Mary gave the football to the quarterback.

Question: What is the name",Who did Mary give the football to? 
milk,"A
Question: What did Mary give to Bill? A
Question: What did Mary give to",What did Mary give to Bill? 
Bill,"Mary gave the milk to the cow.
Question: Who did Mary give the milk to? Mary gave",Who did Mary give the milk to? 
milk,"bread
Question: What did Mary give to Bill? bread
Question: What did Mary give to",What did Mary give to Bill? 
apple,apple,What did Fred give to Mary? 
Mary,"Mary.
KNEIR. Jeff handed the football to Mary. Pack my bundle!----I shall",Who received the football? 
apple,"a beer
Question: What did Fred give to Bill? a beer
Question: What did Fred",What did Fred give to Bill? 
Jeff,"Mary
and in which he was no doubt encouraged by the
prevalent feeling among the foreigners",Who received the apple? 
Bill,"Fred
Question: Who did Mary give the football to? Fred
Question: Who did Mary give",Who did Mary give the football to? 
Fred,"Mary
Question: Who gave the milk to Mary? Jeff
Question: Who gave the milk to",Who gave the milk to Jeff? 
Mary,"Mary
and she was a
woman. ""I am not leaving you,"" she told him.",Who received the milk? 
Mary,"Fred. ""I did. I--I--I--I--I--I--I--",Who gave the milk? 
milk,"Bill gave Mary a ring.
Question: What did Bill give to Mary? Bill gave Mary a ring",What did Bill give to Mary? 
milk,"milk
Question: What did Jeff give to Bill? milk
Question: What did Jeff give to",What did Jeff give to Bill? 
football,"apple
Question: What did Jeff give to Fred? apple
Question: What did Jeff give to",What did Jeff give to Fred? 
Mary,"Fred
Question: Who gave the football? Fred
Question: Who gave the football? Fred",Who gave the football? 
Mary,"Mary
Question: Who gave the apple to Mary? Bill
Question: Who gave the apple to",Who gave the apple to Bill? 
Fred,"Mary
Question: Who gave the apple? Mary
Question: Who gave the apple? Mary",Who received the apple? 
Mary,"Mary
Question: Who milked the cow? Mary
Question: Who milked the cow?",Who gave the milk to Bill? 
milk,"a kiss. Mary is, to Jeff. a kiss. Mary is, to Jeff. a kiss",What did Mary give to Jeff? 
Mary,"Fred
Prefer, that a renegade Kentuckian by the name of Nelson is enlisting",Who gave the milk? 
Fred,"Bill
Prepared: Who made a speech and stood him upon the table? Tom Thumb
Pre",Who gave the apple to Mary? 
football,"a cow
What did Bill give to Mary? a cow
What did Bill give to Mary?",What did Bill give to Mary? 
apple,"apple.
Mary discarded the milk. This may have been gratifying to the
residents of the",What did Fred give to Mary? 
apple,"a beer
Question: What did Fred give to Mary? a beer
Question: What did Fred",What did Fred give to Bill? 
Jeff,"tony
What are the 10-9-8-7-6-5-4",Who gave the milk? 
Bill,"Fred
Question: Who did Mary give the apple to? Fred",Who did Mary give the apple to? 
Fred,"Fred.
Mary: Fred, you see, cannot play with a Gamp,
  But a bats",Who gave the football to Mary? 
milk,"milk
What did the three babes to his breast, then dashed to the bedside of the
uns",What did Mary give to Fred? 
milk,"a
book. He had a few pennies, and with some difficulty (for
Giov",What did Fred give to Mary? 
Mary,"Fred
Answer: Fred gave the football.
Question: Who gave the football? Fred
Answer:",Who gave the football? 
Fred,"Fred. Jeff
gave the apple to Fred. Jeff
gave the apple to Fred.",Who received the apple? 
Mary,"Mary
Answer: Who was the first that came? Mary
Answer: Who was the second that",Who gave the apple? 
