"target","output","question"
"Bill","A. Bill B. Mary C. Fred D. Jerry  Answer: C","Who did Mary give the milk to? "
"apple","(2018)","What did Mary give to Jeff? "
"Fred","Answer: The Fairy Godmother. Question: Who gave the coat of invisibility to Tom? Answer","Who gave the apple to Mary? "
"Bill","(1 point) Answer: Bill (1 point) Question: What did Bill do? (1","Who did Mary give the milk to? "
"apple","(a) The apple. (b) The apple. (c) The apple. (d","What did Fred give to Bill? "
"Mary","Answer: Mary, Jeff, and Fred. Question: Who gave the milk? Answer: Jeff,","Who received the milk? "
"football","Answer: The football.  Question: What did Fred give to Jeff? Answer: The football.  Question","What did Jeff give to Fred? "
"Mary","Answer: Mary. Question: Who handed the milk to Bill? Answer: Mary. Question: Who","Who gave the milk to Bill? "
"football","Answer: The apple. Question: What did Mary give to Bill? Answer: The football. Question","What did Bill give to Mary? "
"Bill","(1 point)  Answer: Bill (1 point)  Question: Who did Jeff pick up the apple","Who did Mary give the apple to? "
"Mary","(page 1)  Answer: Mary gave the football. (page 1)  Question: What","Who gave the football? "
"apple","Answer: Fred gave the apple to Bill.  Question: What did Mary do? Answer: Mary went","What did Fred give to Bill? "
"apple","What did Mary give to Fred? What did Fred give to the queen? What did the queen give","What did Bill give to Mary? "
"milk","(not found)  Answer: Jeff gave the milk to Fred.","What did Jeff give to Fred? "
"Mary","Answer: Mary  Question: Who received the football? Answer: Mary  Question: Who received the","Who received the football? "
"Jeff","A. Jeff B. Mary C. Bill D. Fred E. Jeff F. Mary G.","Who gave the apple to Fred? "
"Jeff","(1 point)  Answer: Jeff (1 point)  Question: Who gave the apple? (1","Who received the apple? "
"Jeff","Answer: Bill. Question: Who moved to the bathroom? Answer: Jeff. Question: Who went","Who gave the apple? "
"apple","(2014-02-14) Answer: The apple.","What did Mary give to Bill? "
"Jeff","Answer: The rich man gave the apple to Tom. Question: Who gave the coat? Answer:","Who gave the apple? "
"football","Answer: The football. Question: What did Mary give to Jeff? Answer: The apple. Question","What did Jeff give to Mary? "
"Bill","Answer: Bill.  Question: What did the Prince make of the music? Answer: He made no","Who gave the milk to Mary? "
"Fred","A. Bill B. Fred C. Mary D. Jimmie E. David F. Peter G","Who gave the milk? "
"Bill","Answer: Bill.  Question: Who journeyed to the bedroom? Answer: Jeff.  Question: Who","Who gave the apple? "
"Fred","Answer: Fred gave the milk to Jeff. Fred gave the milk to Jeff. Fred gave the milk","Who gave the milk? "
