"target","output","question"
"bathroom","Answer: She is in the bathroom. Question: Where is John? Answer: He is in the","Where is Mary? "
"bedroom","Answer: Sandra is in London. Question: Where is Sandra? Answer: Sandra is in London.","Where is Sandra? "
"kitchen","Answer: Where is Mary? Question: Where is Mary? Answer: Where is Mary? Question:","Where is Mary? "
"bathroom","Answer: Where is Mary? Question: Where is Mary? Answer: Where is Mary? Question:","Where is Mary? "
"kitchen","Answer: Sandra is in the kitchen. Question: Where is Sandra? Answer: Sandra is in the","Where is Sandra? "
"hallway","Answer: In the hallway. Question: Where is Daniel? Answer: In the bedroom. Question:","Where is Sandra? "
"bedroom","Answer: In the bathroom. Question: Where is Mary? Answer: In the bathroom. Question","Where is Mary? "
"office","Answer: In the kitchen. Question: Where is Daniel? Answer: In the bathroom. Question","Where is Sandra? "
"office","Answer: She is in the kitchen. Question: Where is Peter? Answer: He is in the","Where is Mary? "
"kitchen","Answer: In the kitchen. Question: Where is Q? Answer: In the bedroom. Question:","Where is Sandra? "
"bedroom","Answer: She is in the hallway. Question: Where is Daniel? Answer: He is in the","Where is Mary? "
"office","Answer: Daniel is in the office. Question: Where is Fred? Answer: Fred is in the","Where is Daniel? "
"office","Answer: In the office. Question: Where is Sandra? Answer: In the bedroom. Question:","Where is Daniel? "
"office","Answer: In the office. Question: Where is Mary? Answer: In the kitchen. Question:","Where is John? "
"hallway","Answer: In the bathroom. Question: Where is Daniel? Answer: In the hallway. Question","Where is Sandra? "
"bedroom","Answer: Daniel is in the Faubourg St. Germain, in a large hotel that,","Where is Daniel? "
"bathroom","Answer: Sandra is in the bathroom. Question: Where is Sandra? Answer: Sandra is in the","Where is Sandra? "
"garden","Answer: She is in the convent. Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"bedroom","Answer: In the country. Question: Where is John? Answer: In the country. Question","Where is John? "
"hallway","Answer: She is in the hallway. Question: Where is Daniel? Answer: He is in the","Where is Mary? "
"hallway","Answer: In the hallway. Question: How many prisoners are there now below in the","Where is John? "
"bathroom","Answer: He is in the cave. Question: Where is Hellena? Answer: She is in","Where is John? "
"office","Answer: Where is Mary? Question: Where is Mary? Answer: Where is Mary? Question:","Where is Mary? "
"hallway","Answer: In the hallway. Question: Where is John? Answer: In the hallway. Question:","Where is John? "
"garden","Answer: In the garden. Question: Where is Joe? Answer: In the garden. Question:","Where is Sandra? "
