"target","output","question"
"garden","Choices:   A) In the kitchen   B) In the garden   C) In the","Where is the milk? "
"hallway","Answer: The apple is in the hallway. </context>  Okay, let's try to figure","Where is the apple? "
"bathroom","Answer: The milk is in the kitchen. </context>  Okay, let's try to figure","Where is the milk? "
"kitchen","Answer: The football is in the kitchen. Okay, let's try to figure out where the","Where is the football? "
"bedroom","Answer: The apple is in the kitchen. </context>  Okay, let's try to figure","Where is the apple? "
"bedroom","Choices:   A. in the kitchen   B. in the hallway   C. in the","Where is the milk? "
"garden","Answer: The football is in the kitchen. </context>  Okay, let's see. The","Where is the football? "
"hallway","Answer: The apple is in the garden. </context>  Okay, let's see. The user","Where is the apple? "
"kitchen","Answer: The football is in the kitchen. </context>  Okay, let's try to figure","Where is the football? "
"hallway","Answer: The milk is in the hallway. Okay, let's see. I need to figure","Where is the milk? "
