"target","output","question"
"Jeff","(Answer with the name of the person, not the title.)  The answer should be the name","Who did Fred give the football to? "
"Fred","(Answer with ""Not enough information"" if it's not possible to answer) The answer should","Who received the milk? "
"Jeff","Answer: Nils  Okay, let's try to figure out who gave the milk to Fred","Who gave the milk to Fred? "
"milk","(A) A purse full of gold and jewels (B) A purse full of money (","What did Mary give to Bill? "
"Mary","1. Jeff 2. Mary 2. Mary  Okay, let's try to figure","Who received the football? "
"Fred","(Answer with the name of the person, not the animal.)  Okay, let's try to","Who gave the milk to Jeff? "
"milk","(Answer in one word.)  Okay, let's try to figure out what Jeff gave to Bill","What did Jeff give to Bill? "
"Fred","Okay, let's try to figure out who received the apple in the given context. Let me","Who received the apple? "
"Fred","And who is the author of the poem quoted in the text?  Okay, let's see.","Who gave the apple to Mary? "
"Jeff","(Answer: Jeff)  Okay, let's try to figure out who gave the milk in the","Who gave the milk? "
"milk","(A) A book (B) A letter (C) A gift (D) A","What did Fred give to Mary? "
"Fred","(Answer with the name of the person, not the character.)  The answer should be the name","Who gave the apple to Bill? "
"Mary","Okay, let's try to figure out who received the football in this story. Let me read","Who received the football? "
"apple","Okay, let's try to figure out what the answer is. The user is asking, ""","What did Fred give to Bill? "
"Bill","Choices: A. Stanley G. Fulton B. John Smith C. Miss Maggie","Who gave the football to Fred? "
"Fred","Okay, so I need to figure out who gave the football to Jeff. Let me start by","Who gave the football to Jeff? "
"milk","(A) A handkerchief (B) A letter (C) A check (D","What did Mary give to Fred? "
"Bill","Okay, let me try to figure out who Fred gave the apple to. Hmm, first,","Who did Fred give the apple to? "
"Fred","Please reason step by step, and put your final answer within \boxed{}. Okay, let's","Who gave the milk? "
"Bill","Answer: Bill gave the apple to Mary.  Question: What is the name of the giant? Answer","Who gave the apple? "
"Mary","Okay, let's try to figure out who Jeff gave the apple to based on the provided text","Who did Jeff give the apple to? "
"Mary","Answer: Mandy gave the milk to Fred.  Question: What is the name of the person who","Who gave the milk? "
"milk","Okay, let's try to figure out what the answer is. So, the question is asking","What did Fred give to Bill? "
"Bill","Okay, let's try to figure out who gave the football to Jeff. First, I need","Who gave the football to Jeff? "
"Mary","(Answer with ""Not enough information"" if it is not possible to answer) Answer: Mary","Who gave the milk to Jeff? "
