"target","output","question"
"Jeff","""I will not,"" said Morton, ""that I will not. I will not be the","Who did Fred give the football to? "
"Bill","A. The black horse. B. The black cat. C. The black dog. D.","Who did Mary give the milk to? "
"Jeff","A","Who did Fred give the milk to? "
"milk","""I'll go and investigate--you keep an eye on the boys."" He flung them some","What did Mary give to Fred? "
"Fred","Answer: The chauffeur. ""I declare, I don't know what I should do without","Who received the milk? "
"apple","What did Jeff give to Mary? What did Jeff","What did Mary give to Jeff? "
"apple","What did Jeff give to Mary? What did Mary give to Jeff? What did Jeff give to Mary","What did Mary give to Jeff? "
"apple","A. a book B. a watch C. a ring D. a clock  Question: What","What did Fred give to Bill? "
"Jeff","a. Eli b. Arne c. Fred d. Eli's mother  Question: What does","Who gave the milk to Fred? "
"Fred","A. Adam B. God C. Eve D. Satan  Answer: C  Question: What","Who gave the apple to Mary? "
"Jeff","Answer: The Douglas. ""I will be patient, and not be angry with the provost","Who received the football? "
"Jeff","A. Charles B. John C. Mary D. The gardener E. The shopkeeper F","Who did Mary give the football to? "
"milk","""I will give you a pound of tea, if you will go and fetch me a","What did Mary give to Bill? "
"Bill","A. The old man B. The old woman C. The old man and the old woman","Who did Mary give the milk to? "
"milk","A. The flowers B. The flowers C. The flowers D. The flowers  Question: What","What did Mary give to Bill? "
"apple","A. a football B. a football C. a football D. a football  Answer: A","What did Fred give to Mary? "
"Mary","[33] Answer: Fred Green. [34]  Question: Who received the ball? [35","Who received the football? "
"apple","What did Bill give to Fred? What did they do with the money? What did they do","What did Fred give to Bill? "
"Jeff","""I'll go and see","Who received the apple? "
"Bill","A. Her brother B. Her mother C. Her father D. Her sister  Question: What","Who did Mary give the football to? "
"Fred","""I did, sir,"" replied Eily, ""an' I gave him a bit","Who gave the milk to Jeff? "
"Mary","""I'll take care of that,"" said Alvord, and he went out. ""I'll","Who received the milk? "
"Mary","Answer: The mother. Question: Who gave the milk? Answer: The mother. Question: Who","Who gave the milk? "
"milk","(","What did Bill give to Mary? "
"milk","A. a book B. a magazine C. a newspaper D. a comic  Question: What","What did Jeff give to Bill? "
"football","Cambridge IELTS 13 Reading Passage 2  Cambridge IELTS 13 Reading Passage","What did Jeff give to Fred? "
"Mary","What was the name of the girl who gave the football? What was the name of the girl who","Who gave the football? "
"Mary","A) Jack B) Tom C) Bill D) Sam  Question: Who is the richest town","Who gave the apple to Bill? "
"Fred","Adam. What is the difference between a man and a mouse? A mouse has no tail. What","Who received the apple? "
"Mary","A. Bill","Who gave the milk to Bill? "
"milk","A) A new hat B) A new","What did Mary give to Jeff? "
"Mary","A","Who gave the milk? "
"Fred","A. Adam B. Eve C. God D. Satan  Question: Who gave the apple to","Who gave the apple to Mary? "
"football","A. A diamond ring B. A gold ring C. A pearl necklace D. A pearl ring","What did Bill give to Mary? "
"apple","A. The apple. B. The milk. C. The milk and the apple. D.","What did Fred give to Mary? "
"apple","A) $5 75@6 60 B) $5 75@6 60","What did Fred give to Bill? "
"Jeff","A. Fred. B. Jeff. C. Wotton. D.","Who gave the milk? "
"Bill","What did she do with it? What did she say to Frida? What did Frida do","Who did Mary give the apple to? "
"Fred","A) Fred B) Mary C) Crutcher D) Fireman  Question: Who was","Who gave the football to Mary? "
"milk","What","What did Mary give to Fred? "
"milk","What did Mary give to Fred? What did Harry give to Ben? What did","What did Fred give to Mary? "
"Mary","A. Reuben Tracy B. Horace Boyce C. Dr. Lester D. John Fair","Who gave the football? "
"Fred","A. Adam B. Eve C. God D. Satan  Question: What is the name of","Who received the apple? "
"Mary","Who was the giver of the apple? Who was the giver of the apple? Who was","Who gave the apple? "
"Fred","A. Fred B. Tom C. Tom and Fred D. Bill  Question: What is the","Who gave the apple to Bill? "
"apple","(1) A book. (2) A pen. (3) A pencil. (4","What did Fred give to Bill? "
"Fred","Fred. Mary went to the bathroom. _Hul_, Maya, is the wind, the","Who received the apple? "
"Fred","[Footnote 2: The declination of the sun is found by subtracting the latitude","Who received the milk? "
"Mary","What was","Who received the football? "
"apple","Answer: An apple. Context: ""Oh, Stanley, it's the one thing needed to","What did Bill give to Mary? "
