"target","output","question"
"garden","(from the book ""The Story of the World's Greatest Detective"" by Arthur Conan Doyle)  <","Where is the milk? "
"hallway","(1) In the tree (2) On the ground (3) In the basket (4","Where is the apple? "
"bathroom","Answer: In the cow. Question: Where is the cow? Answer: In the field. Question","Where is the milk? "
"kitchen","Answer: In the picture. Question: What is the football? Answer: A football. Question:","Where is the football? "
"bedroom","(1) In the garden (2) In the house (3) In the street  Answer","Where is the apple? "
"bedroom","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"garden","Answer: It is in the box. Question: Where is the football? Answer: It is in","Where is the football? "
"hallway","Answer: In the orchard. Question: Where is the orchard? Answer: In the","Where is the apple? "
"kitchen","Answer: In the garden. Question: What is the name of the Minstrel? Answer:","Where is the football? "
"hallway","Answer: In the bottle. Question: Where is the bottle? Answer: In the wagon. Question","Where is the milk? "
"hallway","Answer: It is in the box. Question: Where is the box? Answer: It is in","Where is the football? "
"bedroom","The answer is that it is not a good idea to drink milk from a cow that has been injected","Where is the milk? "
"bathroom","Where is the football? Where is the football? Where is the football? Where is the football?","Where is the football? "
"hallway","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"bathroom","(The milk of human kindness)  Answer: The milk of human kindness is a phrase from the play","Where is the milk? "
"bathroom","Answer: The apple is in the garden. Question: Where is the garden? Answer: The garden","Where is the apple? "
"hallway","Answer: In the cow. Question: Where is the cow? Answer: In the stable. Question","Where is the milk? "
"bathroom","Answer: It is in the basket. Question: Where is the basket? Answer: It is on","Where is the apple? "
"hallway","Answer: In the air. Question: Where is the football? Answer: In the air. Question","Where is the football? "
"office","(Answer: In the mammary glands)  Question: What is the milk? (Answer: A","Where is the milk? "
"kitchen","(from the 1st edition of the Encyclopaedia Britannica)  The apple is","Where is the apple? "
"office","Answer: In the refrigerator. Question: Where is the refrigerator? Answer: In the kitchen. Question","Where is the milk? "
"bedroom","Answer: In the glass. Question: Where is the glass? Answer: On the table. Question","Where is the milk? "
"bedroom","Answer: In the Sun Dance Canyon. Question: Where is the football? Answer: In the Sun","Where is the football? "
"office","Answer: The milk is in the milk bottle. Question: Where is the milk bottle? Answer:","Where is the milk? "
