"target","output","question"
"bathroom","If this is a multiple choice question please choose your","Where is Mary? "
"kitchen","Answer: For a moment, consider the possibility that she was at the bar with the boys. What","Where is Sandra? "
"kitchen","If you look at the garden, you will see her carrying a bucket of water for a","Where is Mary? "
"kitchen","(1, 2, 3, 4, 5, 6, 7","Where is John? "
"bedroom","Where is Sandra? Where is Sandra? Where is Sandra? Where is Sandra? Where is Sandra?","Where is Sandra? "
"office","A:  The cat is alive and well. B:  The dog is a vampire","Where is John? "
"garden","Answer: The kitchen Question: What did the dog do? Answer: killed a cat Question","Where is Mary? "
"bathroom","If you can't find her, look in the garden. Hint: The garden is probably not the","Where is Sandra? "
"kitchen","Answer: Fred. The next morning Fred was going to help Mary with her preparations.","Where is Mary? "
"bedroom","Answer: There are several possible answers, but the most likely one is shown below.","Where is John? "
"office","Answer: The answer is not known yet, but the question is: Where is the milk?","Where is Daniel? "
"office","Answer: In the kitchen. Question: Where is the milk? Answer: On the floor. Question","Where is Daniel? "
"bathroom","What was the last thing you saw? And what was the first thing you saw? And what was","Where is Mary? "
"bathroom","If you look in the window of the office, you can see her. Or can you? Question","Where is Sandra? "
"bathroom","Answer: The answer was ""I am at home."" for a moment, the door seemed to be","Where is Sandra? "
"hallway","Answer: To be answered. Question: Where is the milk? Answer: To be answered. Question","Where is Mary? "
"kitchen","Answer: None, that's the next riddle. Question: Where is the player? Answer:","Where is Sandra? "
"office","Where is the next one? Where is the next one? Where is the next one? Where is","Where is Daniel? "
"kitchen","A few days after the battle of the Great Tulip, and the 1st Pl","Where is Sandra? "
"bedroom","If you are a thief, where can you safely hide stolen money, milk and a quarter of a","Where is John? "
"hallway","If you look at the text, you will see it is not there.","Where is Sandra? "
"bedroom","If you look at the computer, you can see her sitting under it. Where is she?  Options","Where is Mary? "
"bedroom","Answer: To the left of the entrance, to the right of the exit, outside, in the","Where is John? "
"bedroom","If you don't know, what does it mean? Answer: Mary is always at home or in","Where is Mary? "
"bedroom","Answer: The answer is not a single word, but it is a number. The question is,","Where is Mary? "
"garden","Answer: Outside. Where is Fred? Answer: Outside. Where is Nick? Answer: Outside.","Where is Mary? "
"bedroom","Answer: In the garden. Tags: none","Where is Daniel? "
"office","Answer: You can’t help watching the flames, and thinking that something might perhaps be happening to","Where is Sandra? "
"office","If you have time, write down her thoughts. <text> I'm at the Holland House.","Where is Sandra? "
"garden","Answer: None! You can't get there on your own! The answer to the bonus question is","Where is Sandra? "
"garden","Answer: In the kitchen. Question: Where is the milkman? Answer: In the garden.","Where is Daniel? "
"bathroom","Answer: Mary is in the kitchen.","Where is Mary? "
"office","If you don't know, ask a guard and you'll receive some nasty nails and a","Where is Mary? "
"kitchen","/Chap. LXXXIV./--_Objection to the above answered_, Plate XI","Where is Sandra? "
"garden","If you look carefully, you can find the answer to the next question. The next question is:","Where is Sandra? "
"kitchen","A) In the kitchen B) In the bathroom C) In the bedroom D) In the hallway","Where is Sandra? "
"kitchen","If you want to check, you can read this text below.  Text: I am a little","Where is Sandra? "
"garden","Answer: In the garden. Question: Where is Fred? Answer: In the garden. Question:","Where is John? "
