target,output,question
kitchen,"Daniel
kitchen. Daniel went to the garden. Mary journeyed to the garden. But no",Where is the football? 
garden,John went back to the garden. Mary went back to the bathroom. Mary grabbed the milk there.,Where is the milk? 
bedroom,"John got the milk there. ""Crime!"" Mary took the apple there. ""No,"" she said",Where is the apple? 
bedroom,"John
Leavenworth fixed her eyes steadfastly on mine. I felt the blood flash to my",Where is the apple? 
kitchen,Mary went back to the bedroom. Mary went back to the kitchen. The express passenger train for Boston,Where is the apple? 
hallway,"John grabbed the apple there. Peter Brice, Bachelor
Answer: The apple is in the garden",Where is the apple? 
kitchen,"John put down the apple. ""I must go
into hiding for as long as my money lasts",Where is the milk? 
garden,"John
took the milk there. It was the little
riding-whip they feared, for they",Where is the milk? 
bedroom,John went back to the office. Mary went back to the office. Mary went back to the office,Where is the milk? 
bathroom,John dropped the milk. Mary went back to the garden. So he scurryfunged around with,Where is the milk? 
bathroom,"John
killed at West Point. Mary picked up the milk there. I
called to him",Where is the football? 
bedroom,"John went to the office. While you had ever dined with me you'd know
mighty well",Where is the milk? 
bathroom,"Mary
travelling to the hallway. Mary put down the milk there. Daniel went to the",Where is the apple? 
kitchen,"John office. Mary went to the office. ""And, anyway, good luck to you!"" """,Where is the football? 
bedroom,"A
few stray cottages comprised the whole village. There was nothing
special to see, except",Where is the apple? 
garden,"Daniel
discarded the apple. Sometimes he would say good morning to Stephen
and Richter,",Where is the apple? 
bedroom,John went to the office. Mary went to the garden. Mary went to the office. Mary went,Where is the football? 
bedroom,"t
she was not half the woman her
mother had been, she was sure Mary travelled to",Where is the apple? 
garden,"Fred
shekine
saw the garden? Fred
shekine
saw the",Where is the milk? 
garden,"John went to the garden.
<example>
<example>
<example>
<example>
<example",Where is the milk? 
office,"Fred
offices. Mary went back to the office. 17, 161-166;",Where is the apple? 
bedroom,John went back to the bathroom. Mary moved to the office. John travelled to the kitchen. Mary,Where is the milk? 
garden,"Sandra
and the nearest
relatives filled
vessel, of every
description that could",Where is the milk? 
bathroom,"John travelled to the bathroom. John dropped the milk there. Edith had none but maternal
rel",Where is the milk? 
office,John went to the garden. John took the apple there. John put down the apple. Mary put,Where is the apple? 
garden,"John
Bolling, and several daughters, married to
Col. Campbell in his ""History",Where is the football? 
garden,"John
went to the garden. Mary left the football. Phillips, but lost my labour, he",Where is the football? 
bedroom,"John
left the football there. Mary came into my room this evening, and
absolutely startled",Where is the apple? 
hallway,"John went to the garden. It used to be imagined of the unhappy medieval Jews that
paried",Where is the apple? 
hallway,Fred went to the garden. Fred got a football. Fred went to the garden. Fred got a,Where is the apple? 
hallway,"John journeyed to the garden. Some way, it's always been that way with poor Maggie.",Where is the apple? 
garden,"John put down the milk. ""You have spoken some good
words, manifested much noble emotion.",Where is the football? 
hallway,John left the apple there. John went to the bathroom. Sandra moved to the hallway. Daniel journey,Where is the apple? 
kitchen,"John left the apple.
<example>
John took the milk there. We'll find a carriage and",Where is the football? 
hallway,"Ha!
life depended upon the effort, I could not have stood erect, with those
weights in",Where is the milk? 
kitchen,"Fred
office. ""How would you like to eat those dead bodies?"" Mary went to the kitchen",Where is the apple? 
office,John went back to the bathroom. John went back to the garden. Daniel journeyed to the bedroom,Where is the milk? 
hallway,"John grabbed the football there. John dropped the football. ""There's a rope around me neck,",Where is the milk? 
bathroom,"at the door
and I walked to my Lord's, and so to come back to Lisbon",Where is the milk? 
bathroom,"John put down the apple. Mary left the milk. ""I hear white boy cry out, and",Where is the milk? 
bathroom,"John left the football. Sandra left the apple. He
authorized me to make the necessary changes,",Where is the football? 
hallway,"John went back to the office. Mary took the apple there. The name _Maya_, with",Where is the football? 
garden,"John went to the bathroom. Croyden and his
friend much trouble and inconvenience in attending court",Where is the apple? 
bedroom,"John moved to the office. Mary moved to the garden. Sandra left the apple. All
this",Where is the apple? 
kitchen,"John left the milk. Sandra took the milk there. Down with the stone, or
by the",Where is the milk? 
bedroom,John went back to the hallway. Mary went to the office. Sandra picked up the football there.,Where is the milk? 
hallway,"John got the football there. Sandra got the milk there. Mary dropped the apple.
<example>",Where is the apple? 
garden,"Sarah office. Mary office. ""Thou hast
offended both against the laws of the church",Where is the milk? 
kitchen,John moved to the office. Mary journeyed to the kitchen. Mary took the football there. They,Where is the football? 
bathroom,"John
<example>
<example>
<example>
<example>
<example>
<example>",Where is the football? 
garden,"John moved to the bathroom. John got the milk there. It was market day, and the narrow",Where is the milk? 
bedroom,"John moved to the garden. This should be practiced, first
</context>
Mary journeyed to",Where is the apple? 
hallway,"John journeyed to the bathroom. In
transactions, and I am very sure that I shall be",Where is the milk? 
hallway,John put down the milk there. John grabbed the milk there. John put down the milk there.,Where is the milk? 
office,"John grabbed the apple there. Alterations, some good and some bad, have from time to time",Where is the milk? 
kitchen,"John
Mary went to the office. Daniel travelled to the kitchen. It was said in the letters",Where is the apple? 
bathroom,"John
dropped the milk. Mary grabbed the football there. That the language of the Mayas",Where is the milk? 
bathroom,"John grabbed the football there. Mary moved to the bathroom. John left the football. Mark, _",Where is the milk? 
office,"John put down the football. Well, you did give us a chase, you did. The men",Where is the football? 
garden,John went back to the kitchen. Mary went back to the office. I want to live to see,Where is the football? 
kitchen,"John put down the apple. ""The pieces 2, 3, may go to the press",Where is the milk? 
bathroom,"""I don't think, Dan, you'll be so
better off, sir. ""I",Where is the apple? 
office,"John moved to the garden. Sandra dropped the milk there. Daniel left the football.
<example>",Where is the football? 
bathroom,John went to the garden. Mary went to the garden. John went to the garden. Mary went,Where is the milk? 
hallway,"John
    And the door, and door, and door, and door, and door, and",Where is the football? 
hallway,"John went back to the hallway. Mary went back to the kitchen. He appeared to
be in",Where is the milk? 
bathroom,"John left the football. Mary moved to the hallway. They all came out to dinner
 with us",Where is the apple? 
office,"John went back to the kitchen. The
tough grasses of the waste-lands, the",Where is the apple? 
bedroom,John took the football. Sandra got the apple there. Mary moved to the hallway. Sandra went to,Where is the milk? 
kitchen,"Tom
kitchen. Mary grabbed the football there. ""Really, you know,"" Tracy explained to",Where is the football? 
office,John moved to the kitchen. Daniel left the milk there. Daniel went back to the bathroom. In,Where is the milk? 
garden,"""An' I
s'pose he's hangin' 'roun' Kate, same",Where is the apple? 
kitchen,"John
moved to the hallway. ""Me go an' see about dat,"" he said. """,Where is the football? 
garden,"Fred, at the door. Fred, at the door. Fred, at the door. Fred,",Where is the football? 
garden,"""You will go I will send Calhoun
with you. Daniel moved to the office.",Where is the football? 
kitchen,"Ha!
Sandra went back to the kitchen. An ancient
waiting-woman of the Queen had",Where is the apple? 
office,John journeyed to the kitchen. Sandra took the apple there. Sandra took the football there. ',Where is the football? 
office,"John went back to the garden. ""Why, they must have something to eat, and how are",Where is the milk? 
hallway,"John
took the football there. But even while you are young, there are some ways in which",Where is the football? 
bathroom,John got the football there. Mary went back to the bedroom. Mary went to the bathroom. Mary,Where is the football? 
office,"John
discarded the apple. In childhood he had seen the hosts of the Faith as, dripping",Where is the football? 
office,"John moved to the garden. From somewhere in another direction came a sharp,
continual, crackling",Where is the apple? 
hallway,"Dan
moved to the garden. Mary moved to the office. Mary moved to the office. Mary",Where is the apple? 
office,"265

Answer: The apple is in the order of the Chor.
</question>

Question",Where is the apple? 
office,"John journeyed to the garden. Mary travelled to the kitchen. Let Allan form the regiment, and",Where is the milk? 
bathroom,"John dropped the apple.
</context>

Question: Where is the apple? John dropped the apple.",Where is the apple? 
bathroom,"John picked up the football there. John discarded the football. ""Let's see,"" he
cal",Where is the football? 
bedroom,John Curgenven's boat; nothing Mary moved to the garden. Mary went to the hallway.,Where is the milk? 
hallway,John went to the bathroom. Mary put down the apple. Mary put down the milk. Maria Mag,Where is the milk? 
hallway,"_Impresses another kiss upon his hand and clings to it._
EMIL GRELIEU",Where is the apple? 
garden,John went back to the kitchen. Sandra left the milk. The one real concern of Jennie and,Where is the milk? 
hallway,John went back to the garden. Mary put down the football. Mary took the milk there. John,Where is the football? 
bedroom,John took the football. For the first time Valdriguez looked at Cyril attentively. Sandra,Where is the football? 
bedroom,"John
and he spoke his the best. We went on to the platform and make a bow and",Where is the football? 
kitchen,"John took the football there. Tarbox saw this fact plainly in Brice's eyes, and hes",Where is the football? 
kitchen,"John
and she's that bold that when she gets lonesome
o' stayin'",Where is the football? 
office,"John went to the office. Mary moved to the hallway. Hater is not yet delivered, but",Where is the milk? 
bedroom,Daniel moved to the office. Mary got the milk there. John went to the office. Mary went,Where is the milk? 
kitchen,"John left the football. ""We'll pull back, my hearty, and
take a look for",Where is the apple? 
hallway,"She had put
Cliff Belden completely out of her mind, and this was
characteristic",Where is the apple? 
