"target","output","question"
"garden","Options:   A. In the kitchen   B. In the garden   C. In the","Where is the milk? "
"hallway","Answer: The apple is in the hallway. </context>  Okay, let's try to figure","Where is the apple? "
"bathroom","Choices:   A. kitchen   B. hallway   C. balcony   D. garden","Where is the milk? "
"kitchen","Answer: The football is in the kitchen. Okay, let's try to figure out where the","Where is the football? "
"bedroom","The answer should be in the format: The ’item’ is in ’location’. The apple","Where is the apple? "
"bedroom","Choices:   A. in the kitchen   B. in the office   C. in the","Where is the milk? "
"garden","Answer: The football is in the kitchen. </context>  Okay, let's see. The","Where is the football? "
"hallway","Answer: The apple is in the garden. </example> <example> Mary moved to the bedroom","Where is the apple? "
"kitchen","Answer: The football is in the kitchen. </context>  Okay, let's see. The","Where is the football? "
"hallway","Answer: The milk is in the hallway. Okay, let's see. I need to figure","Where is the milk? "
"hallway","Answer: The football is in the hallway. </context>  Okay, let's tackle this question","Where is the football? "
"bedroom","Answer: The milk is in the bedroom. Okay, let's see. The user is asking","Where is the milk? "
"bathroom","Answer: The football is in the kitchen. Okay, let's try to figure out where the","Where is the football? "
"hallway","Answer: The milk is in the kitchen. Okay, let's tackle this question. The user","Where is the milk? "
"bathroom","Answer: The milk is in the kitchen. Okay, let's try to figure out where the","Where is the milk? "
"bathroom","Answer: The apple is in the bathroom. </context>  Okay, let's see. I","Where is the apple? "
"hallway","Answer: The milk is in the kitchen. Okay, let's see. The user provided a","Where is the milk? "
"bathroom","Answer: The apple is in the kitchen. </context>  Okay, let's try to figure","Where is the apple? "
"hallway","Answer: The football is in the kitchen. </context>  Okay, let's try to figure","Where is the football? "
"office","Answer: The milk is in the kitchen. Okay, let's try to figure out where the","Where is the milk? "
"kitchen","Answer: The apple is in the kitchen. Okay, let's try to figure out where the","Where is the apple? "
"office","Choices:   A. In the kitchen   B. In the bathroom   C. In the","Where is the milk? "
"bedroom","Choices: A) In the kitchen B) In the refrigerator C) In the pantry","Where is the milk? "
"bedroom","Answer: The football is in the kitchen. </context>  Okay, let's try to figure","Where is the football? "
"office","Answer: The milk is in the hallway. </context>  Okay, let's try to figure","Where is the milk? "
