"target","output","question"
"kitchen","In the kitchen","Where is the football? "
"garden","In the office","Where is the milk? "
"bedroom","In the garden.","Where is the apple? "
"bedroom","In the garden Answer: In the garden Question: Where is the apple? In the kitchen","Where is the apple? "
"kitchen","In the kitchen.","Where is the apple? "
"hallway","In the kitchen","Where is the apple? "
"kitchen","In the fridge.","Where is the milk? "
"garden","In the bedroom","Where is the milk? "
"bedroom","In the kitchen. (German) Answer: No, it's in the bathroom. (English)","Where is the milk? "
"bathroom","In the refrigerator.","Where is the milk? "
"bathroom","In the kitchen. In the bathroom. In the bedroom. In the hallway. In the bathroom.","Where is the football? "
"bedroom","In the garden","Where is the milk? "
"bathroom","In the garden","Where is the apple? "
"kitchen","In the bathroom","Where is the football? "
"bedroom","In the garden","Where is the apple? "
"garden","In the kitchen.","Where is the apple? "
"bedroom","kitchen","Where is the football? "
"bedroom","In the garden.","Where is the apple? "
"garden","In the kitchen","Where is the milk? "
"garden","In the garden","Where is the milk? "
"office","Answer: In the basket. Question: Where is the basket? Answer: In the cupboard. Question","Where is the apple? "
"bedroom","In the kitchen","Where is the milk? "
"garden","In the bedroom","Where is the milk? "
"bathroom","In the office.","Where is the milk? "
"office","In the locker","Where is the apple? "
"garden","In the bathroom","Where is the football? "
"garden","In the kitchen","Where is the football? "
"bedroom","bedroom","Where is the apple? "
"hallway","In the garden","Where is the apple? "
"hallway","(English) Answer: In the garden. (English) Answer: In the garden. (English","Where is the apple? "
"hallway","(German)","Where is the apple? "
"garden","kitchen","Where is the football? "
"hallway","In the garden","Where is the apple? "
"kitchen","In the kitchen.","Where is the football? "
"hallway","In the milk.","Where is the milk? "
"kitchen","In the office","Where is the apple? "
"office","In the office","Where is the milk? "
"hallway","South","Where is the milk? "
"bathroom","In the kitchen","Where is the milk? "
"bathroom","In the bedroom.","Where is the milk? "
"bathroom","In the kitchen","Where is the football? "
"hallway","In the bathroom","Where is the football? "
"garden","garden","Where is the apple? "
"bedroom","Garden","Where is the apple? "
"kitchen","Where is the milk?","Where is the milk? "
"bedroom","garden","Where is the milk? "
"hallway","In the kitchen","Where is the apple? "
"garden","In the kitchen","Where is the milk? "
"kitchen","In the bathroom.","Where is the football? "
"bathroom","kitchen","Where is the football? "
"garden","In the kitchen","Where is the milk? "
"bedroom","In the garden","Where is the apple? "
"hallway","(From Lord Aberdeen’s Black Stone.)","Where is the milk? "
"hallway","In the office","Where is the milk? "
"office","In the kitchen","Where is the milk? "
"kitchen","In garden","Where is the apple? "
"bathroom","(German)","Where is the milk? "
"bathroom","In: milk","Where is the milk? "
"office","In the kitchen","Where is the football? "
"garden","Garden","Where is the football? "
"kitchen","In the garden","Where is the apple? "
"bathroom","In the garden","Where is the apple? "
"garden","In the bathroom","Where is the football? "
"bathroom","In the bedroom","Where is the milk? "
"bathroom","In the kitchen","Where is the milk? "
"hallway","In the bedroom.","Where is the milk? "
"bedroom","In the bathroom","Where is the football? "
"garden","In the car","Where is the football? "
"bedroom","garden","Where is the football? "
"bathroom","In the garden","Where is the apple? "
"garden","In the refrigerator","Where is the milk? "
"office","In the refrigerator. Question: Where is the milk? In the kitchen. Question: Where is the","Where is the milk? "
"office","In the kitchen","Where is the football? "
"hallway","kitchen","Where is the football? "
"garden","In the bathroom","Where is the football? "
"office","In the refrigerator.","Where is the milk? "
"kitchen","In the office.","Where is the football? "
"office","In the refrigerator","Where is the milk? "
"kitchen","In the garden","Where is the apple? "
"kitchen","In the kitchen","Where is the football? "
"office","In the kitchen","Where is the football? "
"kitchen","In the garden. Answer: Where is the apple? In the garden. Question: Where is the","Where is the apple? "
"office","In the office","Where is the apple? "
"bathroom","I can't find the football.","Where is the football? "
"bathroom","Where is the football? Where is the football? Where is the football? Where is the football?","Where is the football? "
"office","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"bathroom","In the kitchen","Where is the apple? "
"bedroom","In the kitchen.","Where is the milk? "
"hallway","- In the garden","Where is the apple? "
"bedroom","In the refrigerator","Where is the milk? "
"bedroom","In the garden","Where is the apple? "
"bathroom","In the kitchen","Where is the football? "
"bedroom","In the bathroom","Where is the football? "
"bedroom","In the kitchen","Where is the football? "
"bedroom","In the office","Where is the apple? "
"kitchen","In","Where is the football? "
"garden","kitchen","Where is the milk? "
"office","In the office","Where is the milk? "
"bedroom","In the bedroom","Where is the milk? "
"kitchen","garden","Where is the apple? "
