"target","output","question"
"Jeff","Jeff.  Answer: Jeff gave the football to Fred.  Question: Who did Jeff give the milk to","Who did Fred give the football to? "
"Bill","Mary gave the milk to Bill. Mary gave the milk to Bill. Mary gave the milk to Bill","Who did Mary give the milk to? "
"Jeff","Mary went to the garden. Fred went to the garden. Mary went to the garden. Mary went","Who did Fred give the milk to? "
"milk","Mary gave Fred the milk.  Question: What did Jeff give to Mary? Jeff gave Mary the milk","What did Mary give to Fred? "
"Fred","Jeff. Mary. Fred. Bill. Jeff. Mary. Fred. Bill. Jeff. Mary.","Who received the milk? "
"apple","Answer: Mary handed the apple to Jeff.  Question: What did Mary give to Fred? Answer:","What did Mary give to Jeff? "
"apple","Answer: Mary gave the apple to Jeff.  Question: What did Mary give to Fred? Answer:","What did Mary give to Jeff? "
"apple","Answer: Fred gave the apple to Bill.  Question: What did Jeff give to Fred? Answer:","What did Fred give to Bill? "
"Jeff","Mary moved to the kitchen. Bill travelled to the kitchen. Fred got the milk there. Mary moved","Who gave the milk to Fred? "
"Fred","Mary: I did. Question: Who gave the apple to Mary? Mary: I did. Question","Who gave the apple to Mary? "
"Jeff","Mary.  Mary gave the apple to Jeff.  Mary gave the apple to Jeff.  Mary gave the apple","Who received the football? "
"Jeff","Mary gave the football to Jeff. Jeff gave the football to Mary. Mary gave the football to Jeff","Who did Mary give the football to? "
"milk","Answer: Milk.  Question: What did Mary give to Bill? Answer: Milk.  Question: What","What did Mary give to Bill? "
"Bill","Answer: Mary gave the milk to Bill.  Question: Who did Mary give the milk to? Answer","Who did Mary give the milk to? "
"milk","Mary gave Bill the milk.  Question: What did Mary give to Bill? Mary gave Bill the milk","What did Mary give to Bill? "
"apple","Answer: Fred handed the apple to Mary.  Question: What did Mary give to Bill? Answer:","What did Fred give to Mary? "
"Mary","Mary.  Answer: Mary received the football.  Question: Who received the football? Mary.  Answer:","Who received the football? "
"apple","What did Bill give to Fred?  Answer: Fred gave the apple to Bill. Bill gave the apple","What did Fred give to Bill? "
"Jeff","Mary. Mary received the apple. Mary received the apple. Mary received the apple. Mary received the","Who received the apple? "
"Bill","Bill. Mary gave the football to Bill. Mary gave the football to Bill. Mary gave the football","Who did Mary give the football to? "
"Fred","Fred.  Answer: Fred gave the milk to Jeff.  Question: Who gave the milk to Jeff?","Who gave the milk to Jeff? "
"Mary","Mary. Mary received the milk. Mary received the milk. Mary received the milk. Mary received the","Who received the milk? "
"Mary","Mary gave the milk to Fred. Fred gave the milk to Mary. Mary gave the milk to Fred","Who gave the milk? "
"milk","Mary gave the milk to Fred. Fred gave the milk to Jeff. Jeff gave the milk to Mary","What did Bill give to Mary? "
