"target","output","question"
"kitchen","I can't find her anywhere.  Answer: She's in the pocket of the kings' tablecloth","Where is Sandra? "
"office","Answer: He is in the garden.  The context is:   ‘I think I have not mentioned the","Where is John? "
"bedroom","He's in the kitchen. Answer: He's in the kitchen. </context> </text>","Where is John? "
"bathroom","1. In the kitchen.  2. In the bedroom.","Where is Sandra? "
"office","*Answer*: ""I--I--I don't know, sir.""  THE DANIEL EVA","Where is Daniel? "
"bedroom","The answer is, in the Sahara, and the question is, how did she get there","Where is Mary? "
"garden","What is she doing? What is she saying?  Answer: Mary is in the hospital. She is","Where is Mary? "
"garden","I can't find her.  Answer: She's in the kitchen, I think.  Question: What","Where is Sandra? "
"kitchen","I have not seen her for a long time. I have not seen her for a long time.","Where is Sandra? "
"garden","Answer: He was lying on the bed.     Question: What was the physician doing?     Answer","Where is John? "
"kitchen","*Answer: She was in the room, but had gone out to get a drink. *Context","Where is Sandra? "
"office","Answer: She is in the rear sleeping car of one of the trains, and she is in","Where is Sandra? "
"bedroom","I can't find her.  Answer: She is in the room with the young man, and is","Where is Sandra? "
"garden","[Footnote 45: This is explained in chapter cxciii.] [Footnote","Where is John? "
"hallway","He is in the garden, and I am going to find him. I am going to find","Where is John? "
"kitchen","She is not in the room. She is in the kitchen. She is in the kitchen, but","Where is Sandra? "
"garden","I have not seen her since I came up-stairs.  Answer: She is in the kitchen.","Where is Sandra? "
"bathroom","She is in the kitchen, making cheese.  Answer: ""She is in the kitchen, making cheese","Where is Sandra? "
"office","I can't find him. I can't find him anywhere. I can't find him. I","Where is Daniel? "
"office","He is the son of a carpenter.  Answer: He is in the carpenter's shop.","Where is John? "
"hallway","He is in the kitchen, and he is making a soup. He is making a soup of","Where is Daniel? "
"bathroom","He is not in the house, he is not in the garden, he is not in","Where is Daniel? "
"garden","I can't find her.  Answer: She is in the garden.  Question: What is the name","Where is Sandra? "
"kitchen","He is in the backwoods, in the mountains, in the South, in the North,","Where is Daniel? "
"bedroom","--""I reckon they've gone to the theatre, and have forgotten all about us.""","Where is John? "
