"target","output","question"
"kitchen","A. Sandra went to the bedroom. B. Sandra went to the bathroom. C. Sandra went","Where is Sandra? "
"office","What is he doing?  Answer: John is in the office. He is working.  Question: What","Where is John? "
"bedroom","(0.1)  Answer: In the bedroom.  </context>  Question: What is the name","Where is John? "
"bathroom","(a) In the bathroom. (b) In the drawing-room. (c) In the","Where is Sandra? "
"office","Answer: He is in the kitchen. Question: Where is Alfred? Answer: He is in the","Where is Daniel? "
"bedroom","(Find Waldo)  Answer: Mary is in the hallway, in the middle of the room,","Where is Mary? "
"garden","(A) In the kitchen. (B) In the garden. (C) In the bedroom","Where is Mary? "
"garden","(A) In the garden. (B) In the kitchen. (C) In the street","Where is Sandra? "
"kitchen","What is she doing?  Answer: She is in the kitchen. She is making tea.  Question:","Where is Sandra? "
"garden","Answer: He is in the kitchen. Question: Where is he? Answer: He is in the","Where is John? "
"kitchen","(A) In the kitchen (B) In the garden (C) In the bedroom (D","Where is Sandra? "
"office","(1 point)  Answer: In the kitchen  Question: What is the name of the house in","Where is Sandra? "
"bedroom","Answer: She is in the hands of the Austrians. ""The Jacobins have been so much","Where is Sandra? "
"garden","Answer: John is in the garden. Question: Where is Mary? Answer: Mary is in the","Where is John? "
"hallway","What is the Inquisitor's reaction to John's refusal to apprehend the accused? What does","Where is John? "
"kitchen","Answer: Sandra is in the kitchen.  Question: Where is John? Answer: John is in the","Where is Sandra? "
"garden","(A) In the garden. (B) In the office. (C) In the hallway","Where is Sandra? "
"bathroom","Answer: Sandra is in the bathroom. Question: Where is John? Answer: John is in the","Where is Sandra? "
"office","(Ah, dear God, grant me patience,         My heart is burnt, is burnt, with","Where is Daniel? "
"office","Answer: He is in the office. Question: What is he doing? Answer: He is writing","Where is John? "
"hallway","A. in the kitchen. B. in the bedroom. C. in the hallway. D.","Where is Daniel? "
"bathroom","What does he do?  Answer: Daniel is in the bathroom. He moves to the garden.  Question","Where is Daniel? "
"garden","She is in the kitchen. She is in the kitchen. She is in the kitchen. She is","Where is Sandra? "
"kitchen","(1 point)  Answer: In the kitchen.  Question: What is the main feature of the resolutions","Where is Daniel? "
"bedroom","(0.0.0.0.0.0.0.0.0.0","Where is John? "
