"target","output","question"
"bathroom","In the garden","Where is Mary? "
"kitchen","garden","Where is Sandra? "
"kitchen","Mary's garden, and the gardeners, were      gardening, and the gardener's garden","Where is Mary? "
"kitchen","In the garden, eating apples.","Where is John? "
"bedroom","In the kitchen. What is Fred? In the garden. What is Mary? In the bathroom.","Where is Sandra? "
"office","In the garden.","Where is John? "
"garden","Mary","Where is Mary? "
"bathroom","garden","Where is Sandra? "
"kitchen","Mary is in the kitchen, where she is cooking the goose, in the kitchen of the house,","Where is Mary? "
"bedroom","Answer: He is in the kitchen. [Illustration: The kitchen]  Question: Where is Mary","Where is John? "
"office","(Answer: In the garden)","Where is Daniel? "
"office","Answer: He is in the garden.","Where is Daniel? "
"bathroom","Mary is in the bathroom.","Where is Mary? "
"bathroom","She is in the garden. ""","Where is Sandra? "
"bathroom","Answer: In the kitchen.","Where is Sandra? "
"hallway","Mary is in the garden. Mary is in the garden. Mary is in the garden. Mary is","Where is Mary? "
"kitchen","Answer: In the garden. Question: What is she doing? Answer: She is picking flowers.","Where is Sandra? "
"office","In the kitchen. [Footnote 83: _Traite de Climatologie medicale_,","Where is Daniel? "
"kitchen","Answer: Where is Fred?","Where is Sandra? "
"bedroom","bedroom","Where is John? "
"hallway","Answer: In the hallway.","Where is Sandra? "
"bedroom","Answer: Mary is in the kitchen. Mary is in the kitchen. Mary is in the kitchen.","Where is Mary? "
"bedroom","In the bedroom.","Where is John? "
"bedroom","Mary is in the garden","Where is Mary? "
"bedroom","Mary is in the garden.","Where is Mary? "
"garden","She was in the kitchen. ""What would Mary do with a LITTLE lie, what would she","Where is Mary? "
"bedroom","In the garden","Where is Daniel? "
"office","In the garden","Where is Sandra? "
"office","Garden, and what is Mary? Kitchen, and what is Mary?","Where is Sandra? "
"garden","Answer: In the garden. Question: Where is Fred? Answer: In the forest. Question","Where is Sandra? "
"garden","Answer: In the garden, and that is the garden of the province of Hhaha,","Where is Daniel? "
"bathroom","Mary is in the garden","Where is Mary? "
"office","Mary is in the garden, and Mary is Mary is in the garden, and Mary is","Where is Mary? "
"kitchen","garden","Where is Sandra? "
"garden","Answer: In the kitchen","Where is Sandra? "
"kitchen","In the garden","Where is Sandra? "
"kitchen","In the kitchen","Where is Sandra? "
"garden","garden","Where is John? "
"garden","She is in the garden; she is in the garden; she is in the garden; she is","Where is Sandra? "
"bathroom","Where is Mary? Where is Mary? Where is Mary? Where is Mary? Where is Mary?","Where is Sandra? "
"bedroom","Mary was seen in the garden","Where is Mary? "
