"target","output","question"
"bathroom","bathroom","Where is Mary? "
"kitchen","bathroom","Where is Sandra? "
"kitchen","Mary is in the bathroom","Where is Mary? "
"kitchen","bathroom","Where is John? "
"bedroom","bathroom","Where is Sandra? "
"office","bathroom","Where is John? "
"garden","bathroom","Where is Mary? "
"bathroom","bathroom","Where is Sandra? "
"kitchen","Mary","Where is Mary? "
"bedroom","bathroom","Where is John? "
"office","bathroom","Where is Daniel? "
"office","bathroom","Where is Daniel? "
"bathroom","hallway","Where is Mary? "
"bathroom","bathroom","Where is Sandra? "
"bathroom","bathroom","Where is Sandra? "
"hallway","hallway","Where is Mary? "
"kitchen","bathroom","Where is Sandra? "
"office","bathroom","Where is Daniel? "
"kitchen","bathroom","Where is Sandra? "
"bedroom","bedroom","Where is John? "
"hallway","bathroom","Where is Sandra? "
"bedroom","bathroom","Where is Mary? "
"bedroom","bedroom","Where is John? "
"bedroom","She is in the bathroom.","Where is Mary? "
"bedroom","Mary","Where is Mary? "
"garden","Mary is in the hallway. This is an obligation to which they have been subject from heathen","Where is Mary? "
"bedroom","bathroom","Where is Daniel? "
"office","bathroom","Where is Sandra? "
"office","bathroom","Where is Sandra? "
"garden","hallway","Where is Sandra? "
"garden","bathroom","Where is Daniel? "
"bathroom","bathroom","Where is Mary? "
"office","bathroom","Where is Mary? "
"kitchen","hallway","Where is Sandra? "
"garden","bathroom","Where is Sandra? "
"kitchen","bathroom","Where is Sandra? "
"kitchen","hallway","Where is Sandra? "
"garden","bathroom","Where is John? "
"garden","bathroom","Where is Sandra? "
"bathroom","bathroom","Where is Sandra? "
"bedroom","bathroom","Where is Mary? "
"kitchen","bathroom","Where is Sandra? "
"office","Mary is in the bathroom. Mary is in the bathroom. Mary is in the bathroom. Mary is","Where is Mary? "
"bedroom","hallway","Where is Mary? "
"office","Bill","Where is Daniel? "
"office","bathroom","Where is Sandra? "
"bathroom","bathroom","Where is Sandra? "
"bedroom","A: She's in the bathroom. B: She's in the bathroom. C: She's","Where is Sandra? "
"office","bathroom","Where is Daniel? "
"bedroom","bathroom","Where is Sandra? "
"hallway","bathroom","Where is Daniel? "
"bedroom","bathroom","Where is Sandra? "
"office","bathroom","Where is John? "
"garden","bathroom","Where is John? "
"kitchen","hallway","Where is Daniel? "
"hallway","hallway","Where is Mary? "
"hallway","bathroom","Where is Sandra? "
"hallway","bathroom","Where is John? "
"bedroom","bathroom","Where is Mary? "
"bedroom","bathroom","Where is Sandra? "
"bedroom","bathroom","Where is Daniel? "
"kitchen","bathroom","Where is Sandra? "
"bedroom","bathroom","Where is Daniel? "
"garden","hallway","Where is John? "
"bathroom","hallway","Where is Sandra? "
"garden","bathroom","Where is Sandra? "
"office","bathroom","Where is Daniel? "
"bedroom","Mary","Where is Mary? "
"garden","hallway","Where is Sandra? "
"bathroom","bathroom","Where is Sandra? "
"office","hallway","Where is John? "
"kitchen","bathroom","Where is Daniel? "
"bedroom","hallway","Where is John? "
"office","hallway","Where is Daniel? "
"bathroom","bathroom","Where is Sandra? "
"office","hallway","Where is John? "
"hallway","Mary","Where is Mary? "
"office","Answer: He is in the bathroom.  Question: Where is Bill? Answer: He is in the","Where is John? "
"office","bathroom","Where is Sandra? "
"bathroom","bathroom","Where is John? "
"hallway","bathroom","Where is John? "
"hallway","bathroom","Where is Daniel? "
"hallway","hallway","Where is Daniel? "
"bathroom","hallway","Where is Daniel? "
"bathroom","bathroom","Where is John? "
"bathroom","hallway","Where is Daniel? "
"garden","hallway","Where is John? "
"bedroom","bathroom","Where is John? "
"office","bathroom","Where is Mary? "
"garden","bathroom","Where is Sandra? "
"office","bathroom","Where is John? "
"bedroom","bedroom","Where is Daniel? "
"hallway","bathroom","Where is John? "
"kitchen","bathroom","Where is Daniel? "
"bedroom","bathroom","Where is Daniel? "
"hallway","bathroom","Where is Sandra? "
"garden","garden","Where is Sandra? "
"bedroom","bathroom","Where is John? "
"office","bathroom","Where is John? "
"garden","bathroom","Where is Sandra? "
