"target","output","question"
"kitchen","bathroom","Where is the football? "
"garden","bathroom","Where is the milk? "
"bedroom","hallway","Where is the apple? "
"bedroom","Answer: In the garden","Where is the apple? "
"kitchen","---In the garden.","Where is the apple? "
"hallway","hallway","Where is the apple? "
"kitchen","milk","Where is the milk? "
"garden","milk","Where is the milk? "
"bedroom","bathroom","Where is the milk? "
"bathroom","milk","Where is the milk? "
"bathroom","bathroom","Where is the football? "
"bedroom","milk","Where is the milk? "
"bathroom","hallway","Where is the apple? "
"kitchen","A: bathroom","Where is the football? "
"bedroom","Answer: In the garden","Where is the apple? "
"garden","bathroom","Where is the apple? "
"bedroom","bathroom","Where is the football? "
"bedroom","hallway","Where is the apple? "
"garden","milk","Where is the milk? "
"garden","milk","Where is the milk? "
"office","hallway","Where is the apple? "
"bedroom","milk","Where is the milk? "
"garden","milk","Where is the milk? "
"bathroom","milk","Where is the milk? "
"office","hallway","Where is the apple? "
"garden","bathroom","Where is the football? "
"garden","bathroom","Where is the football? "
"bedroom","hallway","Where is the apple? "
"hallway","A garden","Where is the apple? "
"hallway","Answer: It is in the garden","Where is the apple? "
"hallway","A","Where is the apple? "
"garden","bathroom","Where is the football? "
"hallway","hallway","Where is the apple? "
"kitchen","bathroom","Where is the football? "
"hallway","milk","Where is the milk? "
"kitchen","A garden","Where is the apple? "
"office","bathroom","Where is the milk? "
"hallway","milk","Where is the milk? "
"bathroom","A: In the cow. B: In the cow. C: In the cow. D:","Where is the milk? "
"bathroom","milk","Where is the milk? "
"bathroom","hallway","Where is the football? "
"hallway","bathroom","Where is the football? "
"garden","hallway","Where is the apple? "
"bedroom","apple","Where is the apple? "
"kitchen","milk","Where is the milk? "
"bedroom","bathroom","Where is the milk? "
"hallway","hallway","Where is the apple? "
"garden","milk","Where is the milk? "
"kitchen","bathroom","Where is the football? "
"bathroom","bathroom","Where is the football? "
"garden","milk","Where is the milk? "
"bedroom","bathroom","Where is the apple? "
"hallway","milk","Where is the milk? "
"hallway","hallway","Where is the milk? "
"office","milk","Where is the milk? "
"kitchen","bathroom","Where is the apple? "
"bathroom","milk","Where is the milk? "
"bathroom","milk","Where is the milk? "
"office","hallway","Where is the football? "
"garden","&mdash;in the garden","Where is the football? "
"kitchen","Answer: In the garden","Where is the apple? "
"bathroom","hallway","Where is the apple? "
"garden","hallway","Where is the football? "
"bathroom","milk","Where is the milk? "
"bathroom","milk","Where is the milk? "
"hallway","""In the fridge."" ""In the fridge, but I'm not sure if it's still there","Where is the milk? "
"bedroom","bathroom","Where is the football? "
"garden","Bill","Where is the football? "
"bedroom","bathroom","Where is the football? "
"bathroom","bathroom","Where is the apple? "
"garden","hallway","Where is the milk? "
"office","bathroom","Where is the milk? "
"office","bathroom","Where is the football? "
"hallway","bathroom","Where is the football? "
"garden","bathroom","Where is the football? "
"office","milk","Where is the milk? "
"kitchen","hallway","Where is the football? "
"office","milk","Where is the milk? "
"kitchen","--in the garden, on the tree, on the ground, in the garden, on the tree","Where is the apple? "
"kitchen","bathroom","Where is the football? "
"office","hallway","Where is the football? "
"kitchen","hallway","Where is the apple? "
"office","hallway","Where is the apple? "
"bathroom","hallway","Where is the football? "
"bathroom","hallway","Where is the football? "
"office","milk","Where is the milk? "
"bathroom","hallway","Where is the apple? "
"bedroom","milk","Where is the milk? "
"hallway","hallway","Where is the apple? "
"bedroom","milk","Where is the milk? "
"bedroom","hallway","Where is the apple? "
"bathroom","bathroom","Where is the football? "
"bedroom","bathroom","Where is the football? "
"bedroom","bathroom","Where is the football? "
"bedroom","hallway","Where is the apple? "
"kitchen","bathroom","Where is the football? "
"garden","milk","Where is the milk? "
"office","bathroom","Where is the milk? "
"bedroom","bathroom","Where is the milk? "
"kitchen","hallway","Where is the apple? "
