"target","output","question"
"kitchen","Where is the football?","Where is the football? "
"garden","Fred","Where is the milk? "
"bedroom","Fred","Where is the apple? "
"bedroom","Fred","Where is the apple? "
"kitchen","Answer: In the basket.","Where is the apple? "
"hallway","Where is the apple?","Where is the apple? "
"kitchen","Fred","Where is the milk? "
"garden","Where is the milk?","Where is the milk? "
"bedroom","Where is the milk?","Where is the milk? "
"bathroom","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"bathroom","I am.","Where is the football? "
"bedroom","Mary. Mary. Mary. Mary. Mary. Mary. Mary. Mary. Mary. Mary.","Where is the milk? "
"bathroom","Where is the apple? Where is the apple? Where is the apple? Where is the apple?","Where is the apple? "
"kitchen","Where is the football?","Where is the football? "
"bedroom","Where is the apple? Where is the apple? Where is the apple? Where is the apple?","Where is the apple? "
"garden","Answer: Where is the apple?","Where is the apple? "
"bedroom","Where is the football? Where is the football? Where is the football? Where is the football?","Where is the football? "
"bedroom","Answer: It is in the garden.","Where is the apple? "
"garden","Fred","Where is the milk? "
"garden","Fred: ""I'm thinkin' there's a little goin' in this shtory","Where is the milk? "
"office","Answer: It is in the tree.","Where is the apple? "
"bedroom","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"garden","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"bathroom","Fred","Where is the milk? "
"office","Where is the apple?","Where is the apple? "
"garden","Where is the football?","Where is the football? "
"garden","(not set) Question: Where is the football? (not set) Question: Where is the","Where is the football? "
"bedroom","The apple is the","Where is the apple? "
"hallway","Fred","Where is the apple? "
"hallway","Where is the orange? Where is the grape?","Where is the apple? "
"hallway","(answer: In the stomach.","Where is the apple? "
"garden","Mary","Where is the football? "
"hallway","(Where is the apple?) Answer: In the mouth. (In the mouth.) Question: Where","Where is the apple? "
"kitchen","Mary","Where is the football? "
"hallway","Fred","Where is the milk? "
"kitchen","Fred","Where is the apple? "
"office","Fred","Where is the milk? "
"hallway","Answer: Where is the milk?","Where is the milk? "
"bathroom","Fred","Where is the milk? "
"bathroom","Mary. Answer: The milk is in the bedroom.","Where is the milk? "
"bathroom","Fred: I saw the football. Fred: I saw the football. Fred: I saw the football","Where is the football? "
"hallway","Fred","Where is the football? "
"garden","Fred","Where is the apple? "
"bedroom","Jeff. Answer: In the bedroom. Mike. Question: Where is the apple? Jeff. Answer","Where is the apple? "
"kitchen","Answer: It is in the bottle.","Where is the milk? "
"bedroom","Where is the milk?","Where is the milk? "
"hallway","Where is the apple?","Where is the apple? "
"garden","Fred","Where is the milk? "
"kitchen","Where is the football?","Where is the football? "
"bathroom","The football is in the kitchen.","Where is the football? "
"garden","Where is the milk?","Where is the milk? "
"bedroom","Who is the apple?","Where is the apple? "
"hallway","Fred","Where is the milk? "
"hallway","Answer: It is in the refrigerator.","Where is the milk? "
"office","Answer: It is not, however, by any means indispensable, as I have myself discharged","Where is the milk? "
"kitchen","Where is the apple?","Where is the apple? "
"bathroom","Answer: In the cupboard. Question: Where is the milk? Answer: In the cupboard. Question","Where is the milk? "
"bathroom","Where is the milk?","Where is the milk? "
"office","Fred","Where is the football? "
"garden","Fred","Where is the football? "
"kitchen","Mary","Where is the apple? "
"bathroom","Fred","Where is the apple? "
"garden","I am. Where is the football? I am. Where is the football? I am. Where","Where is the football? "
"bathroom","Answer: The milk is in the bowl.","Where is the milk? "
"bathroom","Fred","Where is the milk? "
"hallway","Answer: In the refrigerator.","Where is the milk? "
"bedroom","football","Where is the football? "
"garden","Answer: On the hip of your trousers.","Where is the football? "
"bedroom","Fred","Where is the football? "
"bathroom","Where is the apple?","Where is the apple? "
"garden","Where is the milk?","Where is the milk? "
"office","Where is the milk?","Where is the milk? "
"office","Where is the football? Where is the football? Where is the football? Where is the football?","Where is the football? "
"hallway","Where is the football?","Where is the football? "
"garden","football","Where is the football? "
"office","Where is the milk?","Where is the milk? "
"kitchen","Where is the football?","Where is the football? "
"office","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"kitchen","Answer: The apple is on the table.","Where is the apple? "
"kitchen","Fred","Where is the football? "
"office","ball","Where is the football? "
"kitchen","Fred","Where is the apple? "
"office","Fred","Where is the apple? "
"bathroom","Fred","Where is the football? "
"bathroom","Fred","Where is the football? "
"office","Fred","Where is the milk? "
"bathroom","Where is the orange? Where is the banana? Where is the grapefruit? Where is the water","Where is the apple? "
"bedroom","Fred","Where is the milk? "
"hallway","Mary","Where is the apple? "
"bedroom","Answer: milk","Where is the milk? "
"bedroom","Fred","Where is the apple? "
"bathroom","Where is the football?","Where is the football? "
"bedroom","Where is the football?","Where is the football? "
"bedroom","Answer: It is a football.","Where is the football? "
"bedroom","Daniel. Answer: The apple is on the table. Question: Where is the apple?","Where is the apple? "
"kitchen","(answer: ""It is not known, for certain, to what he refers in this line","Where is the football? "
"garden","Fred","Where is the milk? "
"office","Fred","Where is the milk? "
"bedroom","Fred","Where is the milk? "
"kitchen","Mary.","Where is the apple? "
