"target","output","question"
"Jeff","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who did Fred give the football to? "
"Bill","Fred Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who did Mary give the milk to? "
"Jeff","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who did Fred give the milk to? "
"milk","Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary","What did Mary give to Fred? "
"Fred","Fred Jeff Mary Bill Mary Jeff Fred Jeff Mary Fred Jeff Mary Fred Jeff Mary Fred Jeff Mary Fred Jeff","Who received the milk? "
"apple","Fred Mary Jeff Jeff Fred Jeff Mary Jeff Fred Jeff Mary Jeff Fred Jeff Mary Jeff Fred Jeff Mary Jeff","What did Mary give to Jeff? "
"apple","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","What did Mary give to Jeff? "
"apple","Jeff Bob Fred Bill Mary Jeff Bob Fred Mary Jeff Bob Fred Mary Jeff Bob Fred Mary Jeff Bob Fred","What did Fred give to Bill? "
"Jeff","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who gave the milk to Fred? "
"Fred","Bob Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","Who gave the apple to Mary? "
"Jeff","Fred Mary Bob John Bill Mary Fred Bob John Fred Bob John Fred Bob John Fred Bob John Fred Bob","Who received the football? "
"Jeff","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who did Mary give the football to? "
"milk","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","What did Mary give to Bill? "
"Bill","Bill Jeff Fred Sandra Julie Sandra Julie Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie","Who did Mary give the milk to? "
"milk","Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob","What did Mary give to Bill? "
"apple","Jeff Mary Bill Bill Jeff Mary Jeff Bill Mary Jeff Mary Jeff Bill Mary Jeff Mary Jeff Bill Mary Jeff","What did Fred give to Mary? "
"Mary","Jeff Mary Fred Bill Jeff Mary Fred Jeff Mary Fred Jeff Mary Fred Jeff Mary Fred Jeff Mary Fred Jeff","Who received the football? "
"apple","Bill Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob","What did Fred give to Bill? "
"Jeff","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who received the apple? "
"Bill","Bill Bob Fred Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie","Who did Mary give the football to? "
"Fred","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who gave the milk to Jeff? "
"Mary","Fred Mary Fred Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred Mary Fred","Who received the milk? "
"Mary","Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob","Who gave the milk? "
"milk","Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary","What did Bill give to Mary? "
"milk","Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob","What did Jeff give to Bill? "
"football","Fred Jeff Fred Jeff Fred Jeff Fred Jeff Fred Jeff Fred Jeff Fred Jeff Fred Jeff Fred Jeff Fred Jeff","What did Jeff give to Fred? "
"Mary","Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob","Who gave the football? "
"Mary","Bill Bob Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","Who gave the apple to Bill? "
"Fred","Fred Mary Jeff Bill Jeff Mary Fred Jeff Mary Fred Jeff Mary Fred Jeff Mary Fred Jeff Mary Fred Jeff","Who received the apple? "
"Mary","Bob Fred Mary Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie Julie","Who gave the milk to Bill? "
"milk","Jeff Bob Fred Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","What did Mary give to Jeff? "
"Mary","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who gave the milk? "
"Fred","Fred Bob Jeff Bill Mary Susan Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","Who gave the apple to Mary? "
"football","Mary Bob Mary Jeff Mary Jeff Mary Jeff Mary Jeff Mary Jeff Mary Jeff Mary Jeff Mary Jeff Mary Jeff","What did Bill give to Mary? "
"apple","Jeff Mary Fred Jeff Jeff Mary Fred Jeff Mary Fred Jeff Mary Fred Jeff Mary Fred Jeff Mary Fred Jeff","What did Fred give to Mary? "
"apple","Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary","What did Fred give to Bill? "
"Jeff","Fred Jeff Fred Jeff Fred Jeff Fred Jeff Fred Jeff Fred Jeff Fred Jeff Fred Jeff Fred Jeff Fred Jeff","Who gave the milk? "
"Bill","Daniel Susan Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie","Who did Mary give the apple to? "
"Fred","Jeff Bill Mary Fred Bob John Sandra Julie Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra","Who gave the football to Mary? "
"milk","Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob","What did Mary give to Fred? "
"milk","Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary","What did Fred give to Mary? "
"Mary","Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill Fred Bill","Who gave the football? "
"Fred","Fred Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who received the apple? "
"Mary","Bill Bob Fred Bob Mary Bill Bob Fred Bob Mary Bill Bob Fred Bob Mary Bill Bob Fred Bob Mary","Who gave the apple? "
"Fred","Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob","Who gave the apple to Bill? "
"apple","Fred Mary Fred Bill Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","What did Fred give to Bill? "
"Fred","Fred Mary Bill Daniel Fred Daniel Bill Mary Daniel Fred Daniel Bill Mary Fred Daniel Bill Mary Fred Daniel Bill","Who received the apple? "
"Fred","Fred Jeff Mary Bill Jeff Jeff Mary Fred Jeff Jeff Mary Jeff Fred Jeff Mary Jeff Fred Jeff Mary Jeff","Who received the milk? "
"Mary","Mary Susan Mary Fred Bill Mary Fred Susan Mary Fred Susan Mary Fred Susan Mary Fred Susan Mary Fred Susan","Who received the football? "
"apple","Fred Mary Bill Mary Fred Bill Fred Mary Fred Mary Bill Fred Mary Fred Mary Bill Fred Mary Fred Mary","What did Bill give to Mary? "
"apple","Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob","What did Mary give to Fred? "
"apple","Fred Mary Fred Bill Fred Mary Fred Bill Fred Mary Fred Bill Fred Mary Fred Bill Fred Mary Fred Bill","What did Fred give to Bill? "
"apple","Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob Fred Bob","What did Fred give to Bill? "
"milk","Fred Bob Mary Jeff Jeff Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","What did Jeff give to Fred? "
"Mary","Mary Bob Bill Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie Sandra Julie","Who received the milk? "
"Jeff","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who gave the football? "
"Bill","Bill Fred Bill Fred Bill Fred Fred Bill Fred Fred Bill Fred Fred Bill Fred Fred Bill Fred Fred Bill","Who gave the football to Fred? "
"Mary","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who received the football? "
"Mary","Mary Jeff Bill Fred Mary Jeff Bill Fred Mary Jeff Bill Fred Mary Jeff Bill Fred Mary Jeff Bill Fred","Who gave the football to Fred? "
