"target","output","question"
"bathroom","Answer: Mary is not mentioned in the text.  Question: What is the name of the song that","Where is Mary? "
"kitchen","Answer: Mary is in the kitchen.   Question: What is the name of the person who","Where is Mary? "
"bedroom","Answer: The most recent location mentioned for Sandra is the bedroom. Okay, let's tackle this","Where is Sandra? "
"garden","Answer: The most recent mention of Mary is in the context of her being in the kitchen.","Where is Mary? "
"kitchen","Answer: The most recent location of Mary is the kitchen. Okay, let's try to figure","Where is Mary? "
"office","Choices: A. In a forest B. In a coal pit C. In a","Where is Daniel? "
"bathroom","Choices: A. In the kitchen B. In the garden C. In the bedroom","Where is Mary? "
"bathroom","(A) In a hotel (B) In a house (C) In a boat (","Where is Sandra? "
"kitchen","Answer: The most recent location mentioned for Sandra is the kitchen. Okay, let's see.","Where is Sandra? "
"kitchen","Answer: The most recent location of Sandra is the kitchen. Okay, let's try to figure","Where is Sandra? "
"hallway","Okay, let's try to figure out where Sandra is based on the given context. The text","Where is Sandra? "
"bedroom","Options: A) In the hallway B) In the kitchen C) In the bedroom D) In","Where is John? "
"bedroom","Choices: A. In the garden B. In the kitchen C. In the hallway","Where is Mary? "
"bedroom","Okay, so I need to figure out where Daniel is based on the provided text. Let me","Where is Daniel? "
"office","Choices: A. In the bathroom B. In the office C. In the kitchen","Where is Sandra? "
"garden","Answer: The most recent location mentioned for Daniel is the kitchen. Okay, let's try to","Where is Daniel? "
"office","(Answer with the information from the text)  Okay, so I need to figure out where Mary is","Where is Mary? "
"garden","Answer: Sandra is in the kitchen.  Okay, let's try to figure out where Sandra is","Where is Sandra? "
"kitchen","Choices: A. In the kitchen B. In the studio C. In the garden","Where is Sandra? "
"garden","Choices: A. In the garden B. In the library C. In the kitchen","Where is Sandra? "
"bedroom","Answer: The most recent location of Mary is the bedroom. Okay, let's try to figure","Where is Mary? "
"office","Answer: Mary is at the house of Colonel Carvel, as she is the daughter of Colonel Car","Where is Mary? "
"office","Answer: The most recent mention of Daniel is in the text where he is described as ""Daniel","Where is Daniel? "
"bathroom","(A) In the garden (B) In the house (C) In the park (","Where is Sandra? "
"office","Answer: The most recent location mentioned for Daniel is the cornfield. </answer> <example","Where is Daniel? "
"hallway","Choices: A. In the garden B. In the school C. In the library","Where is Daniel? "
"office","Answer: The most recent location mentioned for John is the office. Okay, let's see.","Where is John? "
"kitchen","Answer: The most recent location mentioned for Daniel is the kitchen. Okay, let's try to","Where is Daniel? "
"hallway","Choices: A. In the bathroom B. In the bedroom C. In the hallway","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the bedroom C. In the bathroom","Where is Mary? "
"bedroom","Choices: A. In the operating room B. In the waiting room C. In","Where is Daniel? "
"bedroom","Answer: The most recent location mentioned for Daniel is the bedroom. Okay, let's see.","Where is Daniel? "
"bathroom","(A) In the bathroom (B) In the garden (C) In the kitchen (","Where is Sandra? "
"office","Answer: The most recent mention of Daniel is in the text, where it says, ""Daniel","Where is Daniel? "
"garden","Answer: The most recent location mentioned for Sandra is the garden. Okay, let's try to","Where is Sandra? "
"office","Choices: A. In the clover field B. In the house C. In","Where is John? "
"bedroom","Answer: The most recent location of John is the kitchen. Okay, let's tackle this question","Where is John? "
"bathroom","(A) At the beach (B) At a mine (C) At a school (","Where is Sandra? "
"hallway","Choices: A. In the kitchen B. In the garden C. In the field","Where is Mary? "
"office","Choices: A. In the bathroom B. In the house C. In the kitchen","Where is Sandra? "
"hallway","Choices: A. In the bathroom B. In the kitchen C. In the living","Where is John? "
"hallway","Choices: A. In the garden B. In the hallway C. In the gro","Where is Daniel? "
"bathroom","Answer: The most recent location mentioned for John is the dining room. Okay, let's see","Where is John? "
"garden","Choices: A. In a house B. In a field C. In a village","Where is John? "
"office","I think I have a new idea. I think I will write a letter to the editor of the","Where is Mary? "
"office","Answer: The most recent location of John is the office. Okay, let's try to figure","Where is John? "
"hallway","Choices: A. In the garden B. In the bathroom C. In the bedroom","Where is John? "
"bedroom","Choices: A. In the bedroom B. In the office C. In the kitchen","Where is Daniel? "
"garden","Choices: A. In the garden B. In the hotel C. In the street","Where is Sandra? "
"office","Choices: A. In the army B. In the camp C. In the hospital","Where is John? "
