"target","output","question"
"Fred","Jeff Fred Fred Fred Jeff Mary Mary Mary Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who received the milk? "
"milk","Bill had a football, football is football, Bill had football, football football football football football football football","What did Mary give to Bill? "
"Fred","Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,","Who gave the milk to Jeff? "
"Fred","Fred went to the park. Jeff went to the park. Jeff went to the park. Jeff went","Who received the apple? "
"Jeff","Fred. Jeff. Jeff handed milk to Fred. Jeff milk milk milk milk milk milk milk milk milk","Who gave the milk? "
"Fred","Fred. Fred gave apple to Bill. Fred gave apple to Bill. Fred gave apple to Bill.","Who gave the apple to Bill? "
"apple","Bill was Bill Hall. Bill was Bill Hall. Bill was Bill Hall. Bill was Bill Hall.","What did Fred give to Bill? "
"Fred","Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred, Fred,","Who gave the football to Jeff? "
"Bill","Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill","Who did Fred give the apple to? "
"Bill","Bill Jeff Fred Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill","Who gave the apple? "
"Mary","Fred. Mary gave milk to Fred. Mary gave milk to Fred. Fred dropped milk. Fred dropped","Who gave the milk? "
"Bill","Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,","Who gave the football to Jeff? "
