"target","output","question"
"milk","milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk","What did Mary give to Fred? "
"Jeff","Jeff Fred Fred Jeff Mary </context>  Question: Jeff Fred Fred Jeff Mary Mary Jeff Fred Fred","Who did Mary give the football to? "
"Bill","Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill","Who did Mary give the football to? "
"Mary","Jeff Answer: Jeff Bill Question: Jeff Bill Answer: Bill Bill Question: Bill","Who gave the apple to Bill? "
"apple","Bill's apple pie? Bill's apple pie? Bill's apple pie? Bill's apple pie?","What did Fred give to Bill? "
"Mary","Billie Weir, Jeffries' girl, had given it to Billie Weir,","Who gave the apple? "
"apple","Bill was Bill's father's name. Bill was Bill's father's father's name. Bill was","What did Fred give to Bill? "
"Jeff","Jeff. Jeff. Jeff. Jeff. Jeff. Jeff. Jeff. Jeff. Jeff. Jeff.","Who did Bill give the milk to? "
"apple","Jeff travelled to the office. Fred travelled to Jeff’s office. Fred travelled to Jeff’s office.","What did Mary give to Fred? "
"Bill","Jeff asked Bill. Jeff asked Bill. Jeff asked Bill. Jeff asked Bill. Jeff asked Bill.","Who did Fred give the milk to? "
"milk","football, milk, milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk","What did Mary give to Fred? "
"Fred","Fred, Fred, Fred! Bill gave apple to Fred. Fred, Fred, Fred! Bill gave","Who did Bill give the apple to? "
"Fred","Bill Fred     Fred Bill     Fred Bill     Bill Fred     Bill Fred","Who gave the football? "
