"target","output","question"
"apple","milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk","What did Mary give to Jeff? "
"milk","Bill milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk","What did Mary give to Bill? "
"Mary","Fred was the milkman. Jeff milked the milk. Jeff milked Jeff milkman milk milk","Who gave the milk? "
"milk","Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill, Bill,","What did Mary give to Jeff? "
"Fred","Fred. Fred gave football to Mary. Fred gave football to Mary. Fred gave football to Mary.","Who gave the football to Mary? "
"Fred","Bill. Fred. Bill. Bill. Bill. Bill. Bill. Bill. Bill. Bill.","Who received the apple? "
"Mary","Fred, Jeff, Jeff's mother, Jeff's father, Jeff's mother and Jeff's father,","Who received the milk? "
"Bill","Bill Jeffreys. Bill Jeffreys. Bill Jeffreys. Bill Jeffreys.","Who received the milk? "
"Bill","Bill or Bill's brother Bill? Bill's brother Bill milked Bill's cow Bill milked Bill","Who gave the milk to Fred? "
"Fred","Fred. Mary gave the football to Fred. Fred took the football from Mary. Fred took football from","Who received the football? "
"Mary","Jefferson, Bill Clinton, Bill Maher, Bill Maher, Bill Clinton, Bill Clinton, Bill Clinton","Who received the football? "
"milk","Bill was very glad to get it.   Bill was very glad to get it. Bill was very glad","What did Mary give to Bill? "
