"target","output","question"
"Jeff","""I am not sure, but I think it was to the boy who was playing the game.","Who did Fred give the football to? "
"Jeff","A. The milkman. B. The milkmaid. C. The milkmaid. D.","Who gave the milk to Fred? "
"Mary","A. Mary. B. Jeff. C. Both. D. Neither. Answer: A.","Who received the football? "
"milk","1. A  2. B  3. C  4. D  5. E","What did Jeff give to Bill? "
"Fred","A. the apple tree B. the apple tree B. the apple tree C. the apple tree","Who gave the apple to Mary? "
"milk","A. a letter B. a letter of introduction C. a letter of introduction to the police D","What did Fred give to Mary? "
"Mary","A. the ball B. the ball's C. the ball's D. the","Who received the football? "
"Bill","A. the boy B. the man C. the girl D. the woman Answer: A","Who gave the football to Fred? "
"milk","A. a book B. a letter C. a letter of introduction D. a letter of recommendation","What did Mary give to Fred? "
"Fred","A. The cow. B. The cow's mother. C. The cow's father. D","Who gave the milk? "
"Mary","A. Margaret Louise B. Gertrude C. Eleanor D. Eleanor's mother  Answer:","Who did Jeff give the apple to? "
"milk","A. a book B. a letter C. a letter and a book D. a letter and","What did Fred give to Bill? "
"Mary","1. 2. 3. 4. 5. 6. 7","Who gave the milk to Jeff? "
