"target","output","question"
"apple","Jeff football football football football football football football football football football football football football football football football football football football","What did Mary give to Jeff? "
"Bill","Bill? Bill? Bill? Bill? Bill? Bill? Bill? Bill? Bill? Bill?","Who did Mary give the milk to? "
"Mary","Jeff Fred Bill Bill  Question: Bill picked milk from Jeff Jeff Bill Bill Bill  Question: Bill","Who received the milk? "
"Mary","Mary. Jeff. Bill. Mary handed the milk to Bill. Bill. Bill. Bill. Bill","Who gave the milk to Bill? "
"Bill","Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill","Who did Mary give the apple to? "
"apple","Bill apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple apple","What did Fred give to Bill? "
"milk","milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk","What did Jeff give to Fred? "
"Jeff","Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who gave the apple to Fred? "
"Jeff","Bill Jeffries gave apple to Bill Gallegher.  Question: Bill Gallegher was","Who gave the apple? "
"Jeff","Bill Jeff Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill","Who gave the apple? "
"Bill","Fred gave milk to Mary.  Question: Fred milk milk milk milk milk milk milk milk milk milk milk","Who gave the milk to Mary? "
"Bill","Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill","Who did Jeff give the apple to? "
