"target","output","question"
"milk","What did she give to Jeff? What did she give to the Princess?  Answer: She gave Fred","What did Mary give to Fred? "
"apple","(a) a book (b) a pen (c) a pencil (d) a pen","What did Fred give to Bill? "
"Jeff","(from 'The History of Mary Queen of Scots' by Agnes Strickland (1850","Who did Mary give the football to? "
"apple","Answer: He gave her an apple.  Question: What did Mary give to Fred? Answer: She","What did Fred give to Mary? "
"Bill","(1 point)  Answer: Mary gave the football to her brother.  Question: What did the children","Who did Mary give the football to? "
"milk","(1) A glass of milk. (2) A glass of water. (3) A","What did Bill give to Mary? "
"Mary","(from ""The Adventures of Tom Sawyer"")  Answer: In the story, Tom Sawyer is the one","Who gave the apple to Bill? "
"Mary","Answer: The cow.  Question: What did the cow give? Answer: Milk.  Question: What","Who gave the milk? "
"apple","(p. 2)  Answer: A book.  Question: What did Bill give to Fred?","What did Fred give to Bill? "
"milk","1. 2. 3. 4. 5. 6. 7","What did Mary give to Fred? "
"Mary","Answer: The serpent. Question: Who gave the serpent the apple? Answer: The woman","Who gave the apple? "
"Fred","(a) Jeff (b) Fred (c) Bill (d) Mary  Answer: (","Who received the milk? "
"apple","Answer: Milk. Question: What did Fred give to Bill? Answer: Milk. Question: What","What did Fred give to Bill? "
"Jeff","(from ""The Adventures of Mr. Verdant Green, Interspersed with Some Account of","Who gave the football? "
"Jeff","(from ""The Garden of Love"")  Answer: Jeff  Question: What is the name of the","Who did Bill give the milk to? "
"Jeff","(a) Fred (b) Jeff (c) Simon (d) Tom  Answer: (","Who did Bill give the apple to? "
"apple","(A) apple (B) orange (C) pear (D) banana  Question: What","What did Mary give to Fred? "
"Bill","(1 point)  Question: What did Jeff say about the football? (1 point)  Question:","Who did Jeff give the football to? "
"Bill","(1) Bill (2) Charles (3) Fred (4) None of the above","Who did Fred give the milk to? "
"football","(from 'The Life and Adventures of Martin Chuzzlewit' by Charles Dickens)  Answer: A","What did Mary give to Fred? "
"milk","(Choose one answer.)  A. The milk. B. The butter. C. The bread.","What did Mary give to Fred? "
"Fred","Answer: The apple was given by the doctor. Question: Who gave the medicine? Answer:","Who gave the apple? "
"Fred","(1 point)  Answer: The girl.  Question: What did the girl say to Frank? (","Who did Bill give the apple to? "
"Mary","Answer: The cow. Question: What did the cow give the milk to? Answer: The baby","Who did Bill give the milk to? "
"Fred","Answer: The prisoner. Question: What did you do with it? Answer: I threw it out","Who gave the football? "
