"target","output","question"
"Jeff","Jeff","Who did Fred give the football to? "
"Bill","Fred","Who did Mary give the milk to? "
"Jeff","Jeff","Who did Fred give the milk to? "
"milk","Jeff","What did Mary give to Fred? "
"Fred","Jeff","Who received the milk? "
"apple","Mary","What did Mary give to Jeff? "
"apple","Bill","What did Mary give to Jeff? "
"apple","apple","What did Fred give to Bill? "
"Jeff","Bill","Who gave the milk to Fred? "
"Fred","Mary","Who gave the apple to Mary? "
"Jeff","Mary","Who received the football? "
"Jeff","Fred","Who did Mary give the football to? "
"milk","milk","What did Mary give to Bill? "
"Bill","Bill","Who did Mary give the milk to? "
"milk","Jeff","What did Mary give to Bill? "
"apple","Bill","What did Fred give to Mary? "
"Mary","Mary","Who received the football? "
"apple","Mary","What did Fred give to Bill? "
"Jeff","Mary","Who received the apple? "
"Bill","Bill","Who did Mary give the football to? "
"Fred","Jeff","Who gave the milk to Jeff? "
"Mary","Fred","Who received the milk? "
"Mary","Mary","Who gave the milk? "
"milk","Jeff","What did Bill give to Mary? "
"milk","Fred","What did Jeff give to Bill? "
"football","The","What did Jeff give to Fred? "
"Mary","Fred","Who gave the football? "
"Mary","Bill","Who gave the apple to Bill? "
"Fred","Mary","Who received the apple? "
"Mary","Jeff","Who gave the milk to Bill? "
"milk","milk","What did Mary give to Jeff? "
"Mary","Jeff","Who gave the milk? "
"Fred","Mary","Who gave the apple to Mary? "
"football","apple","What did Bill give to Mary? "
"apple","Mary","What did Fred give to Mary? "
"apple","Mary","What did Fred give to Bill? "
"Jeff","Jeff","Who gave the milk? "
"Bill","Mary","Who did Mary give the apple to? "
"Fred","Jeff","Who gave the football to Mary? "
"milk","milk","What did Mary give to Fred? "
"milk","Bill","What did Fred give to Mary? "
"Mary","Fred","Who gave the football? "
"Fred","Fred","Who received the apple? "
"Mary","Mary","Who gave the apple? "
"Fred","Fred","Who gave the apple to Bill? "
"apple","Mary went to the office.","What did Fred give to Bill? "
"Fred","Fred","Who received the apple? "
"Fred","Jeff","Who received the milk? "
"Mary","Mary","Who received the football? "
"apple","Fred","What did Bill give to Mary? "
"apple","Mary","What did Mary give to Fred? "
"apple","Mary","What did Fred give to Bill? "
"apple","Jeff","What did Fred give to Bill? "
"milk","Mary","What did Jeff give to Fred? "
"Mary","Mary","Who received the milk? "
"Jeff","Jeff","Who gave the football? "
"Bill","Jeff","Who gave the football to Fred? "
"Mary","Jeff","Who received the football? "
"Mary","Mary","Who gave the football to Fred? "
"Jeff","Jeff","Who did Bill give the milk to? "
"Fred","Jeff","Who gave the football to Jeff? "
"Jeff","Jeff","Who gave the apple to Fred? "
"Bill","Bill","Who received the milk? "
"Jeff","Jeff","Who did Bill give the apple to? "
"milk","Bill","What did Mary give to Fred? "
"Jeff","Fred","Who received the apple? "
"Jeff","Jeff","Who gave the apple to Bill? "
"apple","Jeff","What did Mary give to Fred? "
"Bill","Mary","Who did Fred give the apple to? "
"Jeff","Jeff","Who gave the apple? "
"Bill","Bill","Who gave the milk to Fred? "
"Bill","Bill","Who did Jeff give the football to? "
"Fred","Jeff","Who gave the milk? "
"apple","Mary","What did Mary give to Bill? "
"Jeff","Jeff","Who received the milk? "
"Bill","Bill","Who did Fred give the milk to? "
"Bill","Bill","Who gave the apple? "
"Jeff","Jeff","Who gave the apple? "
"Fred","Fred","Who received the football? "
"football","Jeff","What did Mary give to Fred? "
"Mary","Fred","Who did Jeff give the apple to? "
"football","Mary","What did Jeff give to Mary? "
"Mary","Mary","Who received the milk? "
"milk","Bill","What did Mary give to Fred? "
"Mary","Mary","Who gave the milk? "
"Bill","Bill","Who gave the milk to Mary? "
"Mary","Bill","Who received the football? "
"Fred","She was","Who gave the apple? "
"milk","milk","What did Fred give to Bill? "
"Fred","Fred","Who did Bill give the milk to? "
"Jeff","Fred","Who gave the apple? "
"Fred","Mary","Who did Bill give the apple to? "
"Bill","""I'm Jeff","Who gave the football to Jeff? "
"Bill","Bill","Who did Jeff give the apple to? "
"milk","Mary","What did Mary give to Bill? "
"Mary","Mary","Who did Bill give the milk to? "
"Mary","Mary","Who gave the milk to Jeff? "
"Fred","Mary","Who gave the milk? "
"Bill","Bill","Who received the milk? "
"Fred","Bill","Who gave the football? "
