"target","output","question"
"milk","Answer: Answer: milk Answer: milk Answer: milk Answer: milk Answer","What did Mary give to Fred? "
"apple","Answer: apple Okay, let's tackle this question. The user is asking what Fred gave","What did Fred give to Bill? "
"Jeff","Answer: Jeff  Question: Who did Jeff give the football to? Answer: Mary  Question:","Who did Mary give the football to? "
"apple","Answer: Apple Okay, let's see. I need to figure out what Fred gave to","What did Fred give to Mary? "
"Bill","Answer: Mary <context> Fred journeyed to the kitchen. --(which I think he","Who did Mary give the football to? "
"milk","Answer: Answer: milk The answer is milk. The context states that ""Jeff passed","What did Bill give to Mary? "
"Mary","Answer: Mary Okay, let's tackle this question. The user is asking, ""Who","Who gave the apple to Bill? "
"Mary","Answer:  To solve this question, I need to determine who gave the milk based on the context","Who gave the milk? "
"apple","Answer: Answer: apple Okay, let's tackle this question. The user is asking,","What did Fred give to Bill? "
"milk","Answer: Answer: milk Okay, let's tackle this question. The user is asking","What did Mary give to Fred? "
"Mary","Answer: Mary <context> Mary gave the apple to Bill. </context> Okay, let","Who gave the apple? "
"Fred","Answer: Fred <context> Everybody is saying he will soon be our leading man. They","Who received the milk? "
"apple","Answer: Apple <context> This morning as my wife and I were going to church, comes","What did Fred give to Bill? "
"Jeff","Answer: Jeff <context> Jeff passed the football there. Jeff passed the football to Fred.","Who gave the football? "
"Jeff","Answer: Bill Okay, let's tackle this question. The user is asking, ""Who","Who did Bill give the milk to? "
"Jeff","Answer: Answer: Fred Okay, let's tackle this question. The user is asking,","Who did Bill give the apple to? "
"apple","Answer: Answer: apple Okay, let's tackle this question. So, the user is","What did Mary give to Fred? "
"Bill","Answer: Bill Okay, let's tackle this question. The user is asking, ""Who","Who did Jeff give the football to? "
"Bill","Answer: Bill <context> This was the incredible story related to me by the villain who had","Who did Fred give the milk to? "
"football","Answer: Answer: football Answer: football Answer: football Answer: football Answer","What did Mary give to Fred? "
"milk","Answer: Mary gave the milk to Fred.   Answer: milk Answer: milk Answer","What did Mary give to Fred? "
"Fred","Answer: Answer: Mary Answer: Mary Answer: Mary Answer: Mary Answer","Who gave the apple? "
"Fred","Answer: Fred <context> Mary went to the bathroom. Bill took the apple there. Fred","Who did Bill give the apple to? "
"Mary","Answer: Mary  Okay, let's tackle this question. The user provided a context with a lot","Who did Bill give the milk to? "
"Fred","Answer: Answer: Fred The answer is Fred. The context mentions that Fred discarded the football","Who gave the football? "
