"target","output","question"
"bedroom","Answer:  The apple is in the office. The apple is in the office. The apple is","Where is the apple? "
"garden","Answer:  The milk is in the office. The milk is in the bedroom. The milk is","Where is the milk? "
"bedroom","The milk is in the bathroom. The milk is in the bathroom.  Okay, let's try to","Where is the milk? "
"garden","The apple is in the kitchen. The apple is in the kitchen. The apple is in the kitchen","Where is the apple? "
"garden","The milk is in the garden. The milk is in the kitchen. The milk is in the cellar","Where is the milk? "
"bathroom","The milk is in the bathroom. The milk is in the bathroom. The milk is in the bathroom","Where is the milk? "
"bedroom","The apple is in the kitchen. The apple is in the kitchen. The apple is in the kitchen","Where is the apple? "
"garden","The football is in the garden. The football is in the kitchen. The football is in the bathroom","Where is the football? "
"kitchen","Answer:  The apple is in the hallway. The apple is in the hallway. The apple is","Where is the apple? "
"bathroom","The milk is in the kitchen. The milk is in the bathroom. The milk is in the bedroom","Where is the milk? "
"bedroom","The apple is in the kitchen. The apple is in the kitchen. The apple is in the kitchen","Where is the apple? "
"garden","The milk is in the garden.   The milk is in the garden.   The milk is in","Where is the milk? "
"bedroom","Answer:  The apple is in the bathroom. The apple is in the bathroom. The apple is","Where is the apple? "
"kitchen","The apple is in the kitchen.   Wait, the answer is not correct. Let me think again","Where is the apple? "
"garden","The football is in the hallway. The football is in the hallway. The football is in the hallway","Where is the football? "
"bathroom","Answer: The milk is in the bathroom. The milk is in the bathroom.  The milk is","Where is the milk? "
"garden","Answer:  The football is in the office. The football is in the kitchen. The football is","Where is the football? "
"office","The milk is in the office. The milk is in the office. The milk is in the office","Where is the milk? "
"office","The answer should be in the format: The ’item’ is in ’location’. The milk","Where is the milk? "
"kitchen","The football is in the hallway. The football is in the kitchen. The football is in the bedroom","Where is the football? "
"bathroom","The football is in the kitchen.   <context> John travelled to the kitchen. Daniel picked up the","Where is the football? "
"bedroom","The milk is in the bathroom. The milk is in the bathroom. The milk is in the bathroom","Where is the milk? "
"bathroom","The football is in the garden. The football is in the garden. The football is in the garden","Where is the football? "
"kitchen","Answer:  The football is in the bathroom. The football is in the bathroom. The football is","Where is the football? "
"kitchen","Answer: The apple is in the kitchen. Okay, let's try to figure out where the","Where is the apple? "
