"target","output","question"
"kitchen","I can't find her.  Answer: She is in the kitchen.  Question: Where is the kitchen","Where is Sandra? "
"office","He is in the kitchen, and he is making a fire. He is making a fire,","Where is John? "
"bedroom","--Answer: He is in the house.--Question: Where is John?--Answer, He","Where is John? "
"bathroom","I am sure she is not in the house. I have looked everywhere. I have not seen","Where is Sandra? "
"office","He was a great man, and he was a great teacher. He was a great man,","Where is Daniel? "
"bedroom","Answer:  She is in the kitchen.  Question:  What is the name of the circus","Where is Mary? "
"garden","What is she doing? What is her interest in the matter? What is her attitude toward the","Where is Mary? "
"garden","--I have not seen her for a long time. I suppose she has gone to the","Where is Sandra? "
"kitchen","I don't see her in the story. Is she a ghost? Is she a character in the","Where is Sandra? "
"garden","Answer: He is in the library. Question: What is he doing? Answer: He is reading","Where is John? "
"kitchen","I can't find her. I can't find her anywhere. I can't find her.","Where is Sandra? "
"office","I am afraid she is not well. I am afraid she is not well. I am afraid she","Where is Sandra? "
"bedroom","_At._                   I know not, sir. _Reg._                   She is gone, and I","Where is Sandra? "
"garden","I can't find him. He's not in the house, and he's not in the","Where is John? "
"hallway","I have not seen him since he left for the death-bed of his friend, and I have","Where is John? "
"kitchen","I've been looking for her for a long time. Answer: She's in the kitchen. I","Where is Sandra? "
"garden","[Goes to the bedroom.] [Goes to the bed.] [Goes to","Where is Sandra? "
"bathroom","What is she doing?  Answer: Sandra went to the bathroom. Not even the girls whose people are","Where is Sandra? "
"office","--You're not going to believe this, but I think he's gone to the North Pole","Where is Daniel? "
"office","The Aryan races have been the most successful in all the useful ones. Agriculture, manufactures,","Where is John? "
"hallway","[F]  Answer: The kitchen. [F]  Question: What is the child","Where is Daniel? "
"bathroom","He is in the room, and he is in the garden. He is in the room, and","Where is Daniel? "
"garden","She is     Around one, some played at bowls,     And some at nine-pins or","Where is Sandra? "
"kitchen","Answer: In the Castle.  The boy     went to the hallway.  In the","Where is Daniel? "
"bedroom","Answer: The palace of the Emir, and the country of the Emira, is","Where is John? "
