"target","output","question"
"bathroom","Mary is in the bathroom. Mary is in the bathroom. Mary is in the bathroom. Mary is","Where is Mary? "
"kitchen","Answer: In the poem.  Question: Where is the poem? Answer: In the poem.  Question","Where is Sandra? "
"kitchen","Answer: Mary is in the kitchen.  Question: Where is Mary? Answer: Mary is in the","Where is Mary? "
"kitchen","Answer: He is in the context.  Question: Where is John? Answer: He is in the","Where is John? "
"bedroom","Answer: She is in the house. Question: Where is Mary? Answer: She is in the","Where is Sandra? "
"office","Answer: He is in the library.  Question: Where is Mary? Answer: She is in the","Where is John? "
"garden","Mary is in the garden, garden is in the garden, garden is in the garden, garden is","Where is Mary? "
"bathroom","Answer: ""I'm not sure,"" said Sandra. ""I'm not sure where I am.""","Where is Sandra? "
"kitchen","Answer: Mary is in the garden. Mary is in the garden. Mary is in the garden.","Where is Mary? "
"bedroom","Answer: He is not here. He is not there. He is not here. He is","Where is John? "
"office","Answer: He is in the Bible. He is in the Book of Mormon. He is in the","Where is Daniel? "
"office","Answer: He is in the hallway. He is in the hallway. He is in the hallway.","Where is Daniel? "
"bathroom","Answer: Mary is in the bathroom. Mary is in the bathroom. Mary is in the bathroom.","Where is Mary? "
"bathroom","Answer: She is not there.  Question: Where is Mary? Answer: She is not there.","Where is Sandra? "
"bathroom","Answer: She is not here, nor there, nor anywhere. She is not here,","Where is Sandra? "
"hallway","Mary is where? Mary is not where? Mary is not where Mary is not? Mary is","Where is Mary? "
"kitchen","Answer: She is in the text.  Question: Where is the text? Answer: The text is","Where is Sandra? "
"office","Answer: In the heart of the matter. Question: Where is Daniel? Answer: In the heart","Where is Daniel? "
"kitchen","Answer: She is in the middle of the world. She is in the middle of the world","Where is Sandra? "
"bedroom","Answer: In the bedroom.  Question: Where is Mary? Answer: In the bedroom.  Question:","Where is John? "
"hallway","Answer: In the bedroom. Question: Where is Daniel? Answer: In the hallway. Question:","Where is Sandra? "
"bedroom","Mary is in the middle of the theological conception of the Christ. Mary is in the middle","Where is Mary? "
"bedroom","Answer: In the bedroom. Where is John? Answer: In the bedroom. Where is John?","Where is John? "
"bedroom","Answer: Mary is in the kitchen.  Question: Where is Mary? Answer: Mary is in the","Where is Mary? "
"bedroom","Mary is in the bathroom. Mary is in the bathroom. Mary is in the bathroom. Mary is","Where is Mary? "
"garden","Mary is not here. Mary is not here. Mary is not here. Mary is not here.","Where is Mary? "
"bedroom","Answer: He is not here. He is not there. He is not here. He is not","Where is Daniel? "
"office","Answer: She is here.  Question: Where is Sandra? Answer: She is here.  Question:","Where is Sandra? "
"office","Answer: In the kitchen. She is the friend of Mary. Mary is in the kitchen. She","Where is Sandra? "
"garden","Answer: Where is Sandra? Answer: Where is Sandra? Answer: Where is Sandra? Answer:","Where is Sandra? "
"garden","Answer: He is in the city of Daniel. He is in the province of Daniel. He","Where is Daniel? "
"bathroom","Answer: Mary is not here. Mary is not there. Mary is not here. Mary is not","Where is Mary? "
"office","Mary is in the garden. Mary is in the garden. Mary is in the garden. Mary is","Where is Mary? "
"kitchen","Answer: She is not here. She is not there. She is not here. She is not","Where is Sandra? "
"garden","Answer: She is in the bathroom. She is in the bathroom. She is in the bathroom.","Where is Sandra? "
"kitchen","Answer: She is in the bathroom.  Question: Where is Mary? Answer: Mary is in the","Where is Sandra? "
"kitchen","Answer: She is in the kitchen. She is in the kitchen. She is in the kitchen.","Where is Sandra? "
"garden","Answer: He is not at home. He is not at home. He is not at home.","Where is John? "
"garden","Answer: She is no more. She is an ex-Patricia. She is a member of","Where is Sandra? "
"bathroom","Where is the garden? Where is the university? Where is the library? Where is the hospital?","Where is Sandra? "
"bedroom","Answer: Mary is in the bathroom. Mary is in the kitchen. Mary is in the bedroom.","Where is Mary? "
"kitchen","Answer: Where is Mary? Answer: Where is Bill? Answer: Where is Fred? Answer:","Where is Sandra? "
"office","Mary is the name of the place where Mary lives and works and plays and learns and grows","Where is Mary? "
"bedroom","Answer: Mary is in the garden.  Question: Where is Mary? Answer: Mary is in the","Where is Mary? "
"office","Answer: In the garden. Mary journeyed to the garden. Mary journeyed to the garden.","Where is Daniel? "
"office","Answer: She is in the bathroom.  Question: Where is the bathroom? Answer: It is in","Where is Sandra? "
"bathroom","Answer: In the bathroom.  Question: Where is Mary? Answer: In the bathroom.  Question:","Where is Sandra? "
"bedroom","Answer: She is in the bathroom.  Question: Where is John? Answer: He is in the","Where is Sandra? "
"office","Answer: In the office of the president of the United States of America. Question: Where is Mary","Where is Daniel? "
"bedroom","Answer: In the bathroom. Question: Where is Sandra? Answer: In the bathroom. Question:","Where is Sandra? "
