"target","output","question"
"garden","A. ""The ""THE. (""a wish.) ""         (""a wish) ""","Where is the milk? "
"hallway","""I don't know, but I will not leave you."" ""I will not leave you.""","Where is the apple? "
"bathroom","Where is the bread? Where is the The answer is, ""The bread to the Lender","Where is the milk? "
"kitchen","""The Messenger."" ""The "" The "" answer, ""The "" "" "" "" "" ""","Where is the football? "
"bedroom","""The ""the messenger. ""The ""the workman. ""The ""the","Where is the apple? "
"bedroom","(34) The (35) The (36) The (39) The","Where is the milk? "
"garden","(Maya) The city of rest. (Hos.) The city of refuge. (H","Where is the football? "
"hallway","Where is the pear? Where is the grape? What is the orange? Where is the fig?","Where is the apple? "
"kitchen","""The Tenderness of the "" The plan of separation. "" The plan of separation.","Where is the football? "
"hallway","Where is the water? Where is the wind? Where is the fire? Where is the snow?","Where is the milk? "
"hallway","(A. Where is the football? (A. Where is the football? (A. Where","Where is the football? "
"bedroom","(96) ""The day of the dead."" (97) ""The day of the dead.""","Where is the milk? "
"bathroom","2. What is the meaning of the word ""cut off from all""? 3.","Where is the football? "
"hallway","Where is the water? Where is the Where is the water? How is the city to be","Where is the milk? "
"bathroom","The ""the ""the "" the "" the "" the "" the","Where is the milk? "
"bathroom","1. 2. 3. 4. 5. 6. 7","Where is the apple? "
"hallway","(a. 1. 1. 2. 3. 4. 5","Where is the milk? "
"bathroom","Where is the sheep? Where is the messenger? Where is the water? Where is the messenger","Where is the apple? "
"hallway","""The Messenger."" ""The Messenger."" ""The Messenger."" ""The Messenger."" ""The Messenger.""","Where is the football? "
"office","[129] ""The wind, the       ""The land, the     ""The land","Where is the milk? "
"kitchen","(a) (a) (b) (c)     to go to the door to read","Where is the apple? "
"office","Where is the cream? Where is the </context>  Question: Where is the milk? Where","Where is the milk? "
"bedroom","""The child's father, ""the child's mother, ""the child's father, ""the","Where is the milk? "
"bedroom","_At._ 1. 2. 3. 4. 5. 6","Where is the football? "
"office","""You may be sure I've thought of that."" ""You may be sure I've thought of","Where is the milk? "
